Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

7.84566485e+01	2023-03-02T16:35:13.194949	7.03180600e-05	8.49078100e-08	8.28169517e+02	-5.99952200e-01	-4.11131500e-06	1.45927082e+05
7.90954282e+01	2023-03-02T16:35:13.833990	1.17801200e-05	5.48791900e-08	2.14655501e+02	-5.49960100e-01	-4.08053500e-06	1.34776469e+05
7.97356757e+01	2023-03-02T16:35:14.474030	7.03362700e-05	4.46562200e-08	1.57506099e+03	-4.99928300e-01	-3.71496600e-06	1.34571433e+05
8.05484265e+01	2023-03-02T16:35:15.287081	7.86950500e-05	1.64615900e-08	4.78052545e+03	-4.49930800e-01	-3.77115400e-06	1.19308519e+05
8.11890187e+01	2023-03-02T16:35:15.927122	-2.16788600e-05	2.59442900e-08	-8.35592726e+02	-3.99920000e-01	-3.88210800e-06	1.03016196e+05
8.18455857e+01	2023-03-02T16:35:16.584163	9.54131200e-05	4.75755300e-08	2.00550829e+03	-3.49943100e-01	-4.03117400e-06	8.68092273e+04
8.25071125e+01	2023-03-02T16:35:17.245206	1.12157000e-04	3.58008900e-08	3.13279921e+03	-2.99940700e-01	-3.95182600e-06	7.58992678e+04
8.31581810e+01	2023-03-02T16:35:17.896246	7.03271600e-05	2.81984200e-08	2.49401066e+03	-2.50008100e-01	-3.90360700e-06	6.40454072e+04
8.37982827e+01	2023-03-02T16:35:18.536286	9.54274700e-05	3.66385000e-08	2.60456815e+03	-1.99943800e-01	-3.40414000e-06	5.87354809e+04
8.44390596e+01	2023-03-02T16:35:19.177327	1.45608300e-04	4.08638300e-08	3.56325631e+03	-1.49908000e-01	-2.83347100e-06	5.29061353e+04
8.50794248e+01	2023-03-02T16:35:19.817368	1.03797900e-04	2.63565400e-08	3.93822178e+03	-9.99184000e-02	-2.00795800e-06	4.97612002e+04
8.57511620e+01	2023-03-02T16:35:20.489409	1.12159700e-04	2.38836300e-08	4.69609100e+03	-4.99260600e-02	-1.16771700e-06	4.27552738e+04
8.64073920e+01	2023-03-02T16:35:21.145451	1.03783800e-04	1.58393700e-08	6.55226818e+03	1.47399800e-05	-2.53320500e-07	-5.81870792e+01
8.70793958e+01	2023-03-02T16:35:21.817493	9.54188500e-05	7.07247500e-09	1.34915783e+04	5.00641700e-02	6.68654300e-07	7.48730248e+04
8.77198819e+01	2023-03-02T16:35:22.458534	9.54332000e-05	3.73576000e-09	2.55458595e+04	1.00103200e-01	1.60886400e-06	6.22198023e+04
8.83580127e+01	2023-03-02T16:35:23.096574	6.19716000e-05	-1.12360000e-08	-5.51545034e+03	1.00114300e-01	1.61535500e-06	6.19766553e+04
8.84853853e+01	2023-03-02T16:35:23.223582	-1.33140700e-05	-3.99753000e-08	3.33057413e+02	5.00293800e-02	6.65212600e-07	7.52081064e+04
8.91276060e+01	2023-03-02T16:35:23.865622	-1.33069100e-05	-3.30808200e-08	4.02254539e+02	5.65655900e-05	-2.56295800e-07	-2.20704319e+02
8.98072297e+01	2023-03-02T16:35:24.545666	2.01448600e-05	-2.71160600e-08	-7.42912503e+02	-4.99651800e-02	-1.12512800e-06	4.44084406e+04
9.04386042e+01	2023-03-02T16:35:25.176705	2.01414800e-05	-1.82484800e-08	-1.10373467e+03	-9.99331100e-02	-1.96317500e-06	5.09038216e+04
9.10793265e+01	2023-03-02T16:35:25.817746	1.17766900e-05	-9.84062300e-09	-1.19674232e+03	-1.49964600e-01	-2.77111100e-06	5.41171393e+04
9.17199129e+01	2023-03-02T16:35:26.457786	2.01482300e-05	5.96808100e-09	3.37599808e+03	-1.99932500e-01	-3.43627000e-06	5.81830008e+04
9.23702994e+01	2023-03-02T16:35:27.108827	7.03241300e-05	1.99776200e-08	3.52014554e+03	-2.49968000e-01	-3.83194700e-06	6.52326350e+04
9.30009711e+01	2023-03-02T16:35:27.738867	5.36006400e-05	3.94300800e-08	1.35938451e+03	-2.99938700e-01	-4.04642000e-06	7.41244606e+04
9.35008709e+01	2023-03-02T16:35:28.238899	9.54274700e-05	4.70469500e-08	2.02834551e+03	-3.49969500e-01	-4.07924700e-06	8.57926720e+04
9.40010964e+01	2023-03-02T16:35:28.739929	-4.95999100e-06	9.11513900e-09	-5.44148696e+02	-3.99925100e-01	-4.04439900e-06	9.88836908e+04
9.45010057e+01	2023-03-02T16:35:29.238961	7.03332500e-05	1.68606400e-08	4.17144604e+03	-4.49950600e-01	-4.07428300e-06	1.10436757e+05
9.50009520e+01	2023-03-02T16:35:29.738993	7.87039800e-05	3.01728500e-08	2.60843706e+03	-5.00020300e-01	-4.29379000e-06	1.16451969e+05
9.55010996e+01	2023-03-02T16:35:30.240024	1.28875900e-04	3.79811800e-08	3.39315156e+03	-5.49968500e-01	-4.11680900e-06	1.33590968e+05
9.62286925e+01	2023-03-02T16:35:30.967071	1.45613400e-04	9.18834300e-08	1.58476235e+03	-5.99940400e-01	-4.17049600e-06	1.43853489e+05
