Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

4.72040548e-01	2023-03-02T15:48:05.953564	-5.99901600e-01	-1.95318200e-07	3.07140656e+06	-5.99999000e-01	-1.07220700e-07	5.59592504e+06
1.56395679e+00	2023-03-02T15:48:07.049009	-5.99868500e-01	-1.71394400e-07	3.49993057e+06	-5.49973100e-01	-9.41293700e-08	5.84273644e+06
2.22036162e+00	2023-03-02T15:48:07.699934	-5.99914300e-01	-1.64145900e-07	3.65476262e+06	-4.99933300e-01	-7.39190500e-08	6.76325386e+06
2.87789830e+00	2023-03-02T15:48:08.364612	-5.99926400e-01	-1.54308600e-07	3.88783516e+06	-4.49913400e-01	-6.43641800e-08	6.99012090e+06
3.53269067e+00	2023-03-02T15:48:09.018653	-5.99872200e-01	-1.42620400e-07	4.20607571e+06	-3.99922400e-01	-7.36328500e-08	5.43130410e+06
4.18884291e+00	2023-03-02T15:48:09.674695	-5.99859800e-01	-1.35031000e-07	4.44238582e+06	-3.49945700e-01	-8.10504000e-08	4.31763076e+06
4.84760942e+00	2023-03-02T15:48:10.333736	-5.99893500e-01	-1.38364800e-07	4.33559330e+06	-2.99957400e-01	-8.05848800e-08	3.72225410e+06
5.50133171e+00	2023-03-02T15:48:10.987777	-5.99909400e-01	-1.47222200e-07	4.07485692e+06	-2.49919400e-01	-5.02890200e-08	4.96966137e+06
6.15863254e+00	2023-03-02T15:48:11.644819	-5.99918900e-01	-1.56355000e-07	3.83690256e+06	-1.99913100e-01	-2.53204800e-08	7.89531241e+06
7.00159061e+00	2023-03-02T15:48:12.487872	-5.99897900e-01	-1.50803600e-07	3.97800782e+06	-1.49958200e-01	-1.20800600e-09	1.24136966e+08
7.84533341e+00	2023-03-02T15:48:13.331926	-5.99893500e-01	-1.70134100e-07	3.52600390e+06	-9.98919600e-02	3.49788800e-08	-2.85577926e+06
8.68905812e+00	2023-03-02T15:48:14.174978	-5.99847400e-01	-4.32759000e-07	1.38610035e+06	-5.00153700e-02	9.22498600e-08	-5.42172855e+05
9.34520968e+00	2023-03-02T15:48:14.831020	-5.99910000e-01	-3.02667600e-07	1.98207539e+06	9.00238800e-05	1.41377800e-07	6.36761076e+02
1.00018736e+01	2023-03-02T15:48:15.488062	-5.99948100e-01	-3.73499500e-07	1.60628890e+06	5.01224000e-02	2.19808200e-07	2.28027890e+05
1.07982987e+01	2023-03-02T15:48:16.284112	-5.99923000e-01	-4.17344300e-07	1.43747740e+06	1.00147700e-01	2.46201000e-07	4.06772109e+05
1.15838149e+01	2023-03-02T15:48:17.070161	-5.99905900e-01	-3.01276000e-07	1.99121702e+06	1.00103900e-01	2.41562400e-07	4.14401827e+05
1.17199351e+01	2023-03-02T15:48:17.206169	-5.99931300e-01	-1.85053600e-07	3.24193261e+06	5.00802400e-02	1.30944700e-07	3.82453356e+05
1.23764178e+01	2023-03-02T15:48:17.863211	-5.99910000e-01	-1.29002800e-07	4.65036418e+06	1.15131600e-04	8.87045800e-08	1.29792171e+03
1.30326902e+01	2023-03-02T15:48:18.519253	-5.99901600e-01	-9.69926800e-08	6.18501932e+06	-4.99427900e-02	4.10261700e-08	-1.21733981e+06
1.36942716e+01	2023-03-02T15:48:19.180295	-5.99884900e-01	-6.67338100e-08	8.98922001e+06	-9.98919600e-02	3.63622100e-09	-2.74713666e+07
1.45326722e+01	2023-03-02T15:48:20.019347	-5.99922700e-01	-6.68517300e-08	8.97392932e+06	-1.49957200e-01	-1.67353200e-08	8.96052182e+06
1.53765424e+01	2023-03-02T15:48:20.862400	-5.99910000e-01	-7.77156700e-08	7.71929265e+06	-1.99951900e-01	-3.19229100e-08	6.26358625e+06
1.65796410e+01	2023-03-02T15:48:22.065476	-6.00119400e-01	8.15285800e-08	-7.36084696e+06	-2.49939500e-01	-5.25849600e-08	4.75306057e+06
1.72359977e+01	2023-03-02T15:48:22.722518	-5.99935100e-01	-6.00925200e-08	9.98352374e+06	-2.99903200e-01	-4.45454500e-08	6.73252150e+06
1.78946718e+01	2023-03-02T15:48:23.380560	-5.99910300e-01	-5.32384500e-08	1.12683653e+07	-3.49894200e-01	-5.46211400e-08	6.40583847e+06
1.85483019e+01	2023-03-02T15:48:24.034600	-5.99872500e-01	-4.39171600e-08	1.36591824e+07	-3.99989300e-01	-7.56986800e-08	5.28396664e+06
1.92051095e+01	2023-03-02T15:48:24.691643	-5.99910000e-01	-4.48831700e-08	1.33660345e+07	-4.49968900e-01	-8.89347800e-08	5.05953801e+06
1.98622164e+01	2023-03-02T15:48:25.348683	-5.99931100e-01	-4.96914100e-08	1.20731350e+07	-4.99936600e-01	-8.01490500e-08	6.23758610e+06
2.05177461e+01	2023-03-02T15:48:26.003726	-5.99914300e-01	-6.16197100e-08	9.73575338e+06	-5.49963700e-01	-6.20527300e-08	8.86284455e+06
2.11731679e+01	2023-03-02T15:48:26.659766	-5.99910000e-01	-5.69316000e-08	1.05373817e+07	-5.99894500e-01	-6.03054400e-08	9.94760174e+06
