Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

2.41496446e+01	2023-03-02T16:53:49.139756	-5.99880200e-01	1.71656600e-07	-3.49465270e+06	-3.49945700e-01	-1.04900500e-04	3.33597743e+03
2.53220629e+01	2023-03-02T16:53:50.311830	-5.99759700e-01	-2.59414300e-05	2.31197625e+04	-3.74884700e-01	-1.08622200e-04	3.45127147e+03
2.60853398e+01	2023-03-02T16:53:51.074878	-5.99888400e-01	7.08254200e-08	-8.46995895e+06	-3.99847700e-01	-1.04735800e-04	3.81767934e+03
2.68808205e+01	2023-03-02T16:53:51.870928	-5.99901600e-01	1.12263700e-07	-5.34368278e+06	-4.24922200e-01	-1.04840200e-04	4.05304645e+03
2.77726189e+01	2023-03-02T16:53:52.762985	-5.99910000e-01	2.54460200e-08	-2.35757891e+07	-4.49946800e-01	-1.04812900e-04	4.29285708e+03
2.84580828e+01	2023-03-02T16:53:53.448028	-5.99843100e-01	1.69458800e-08	-3.53975775e+07	-4.74922200e-01	-1.04846600e-04	4.52968623e+03
2.93643339e+01	2023-03-02T16:53:54.354085	-5.99868500e-01	1.92545900e-08	-3.11545715e+07	-4.99961700e-01	-1.04826200e-04	4.76943455e+03
3.02715087e+01	2023-03-02T16:53:55.261142	-5.99897300e-01	2.34852000e-08	-2.55436317e+07	-5.24922800e-01	-1.04803100e-04	5.00865719e+03
3.11769454e+01	2023-03-02T16:53:56.167199	-5.99868500e-01	1.03728500e-08	-5.78306348e+07	-5.49962800e-01	-1.04850100e-04	5.24522914e+03
3.20832198e+01	2023-03-02T16:53:57.073256	-5.99876200e-01	3.59111200e-08	-1.67044693e+07	-5.74949200e-01	-1.04791200e-04	5.48661720e+03
3.25990639e+01	2023-03-02T16:53:57.589289	-5.99989300e-01	1.69279200e-08	-3.54437698e+07	-5.99960900e-01	-1.04854300e-04	5.72185309e+03
