Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

3.10719957e+01	2023-03-02T17:34:44.292404	-3.99888200e-01	4.88118600e-09	-8.19243930e+07	-5.99915300e-01	-4.20309100e-05	1.42731932e+04
3.18997801e+01	2023-03-02T17:34:45.120460	-3.99865800e-01	-9.21196500e-10	4.34072209e+08	-5.74941400e-01	-4.17519600e-05	1.37704050e+04
3.22592954e+01	2023-03-02T17:34:45.479485	-3.99888200e-01	-1.84788900e-09	2.16402717e+08	-5.49938700e-01	-4.15405800e-05	1.32385898e+04
3.26366386e+01	2023-03-02T17:34:45.857493	-3.99885500e-01	-7.56147000e-09	5.28846243e+07	-5.24970700e-01	-4.15902100e-05	1.26224585e+04
3.29935116e+01	2023-03-02T17:34:46.214206	-3.99924600e-01	-1.23367300e-08	3.24173910e+07	-4.99948300e-01	-3.91739200e-05	1.27622740e+04
3.34935469e+01	2023-03-02T17:34:46.714241	-3.99827500e-01	-1.32294300e-08	3.02225795e+07	-4.74935700e-01	-4.11873300e-05	1.15311116e+04
3.38687379e+01	2023-03-02T17:34:47.089267	-3.99857700e-01	-2.37008400e-08	1.68710350e+07	-4.49921800e-01	-4.09481800e-05	1.09875897e+04
3.42282799e+01	2023-03-02T17:34:47.449293	-3.99896300e-01	-3.16652600e-08	1.26288652e+07	-4.24897200e-01	-4.05983200e-05	1.04658813e+04
3.45873070e+01	2023-03-02T17:34:47.808317	-3.99882500e-01	-3.65125800e-08	1.09519103e+07	-3.99900000e-01	-4.00109300e-05	9.99476893e+03
3.50873458e+01	2023-03-02T17:34:48.308352	-3.99927300e-01	-3.82767100e-08	1.04483196e+07	-3.74882900e-01	-3.93989400e-05	9.51505040e+03
3.55874030e+01	2023-03-02T17:34:48.808388	-3.99960800e-01	-3.88265400e-08	1.03012218e+07	-3.49948100e-01	-3.79682900e-05	9.21685175e+03
3.60873666e+01	2023-03-02T17:34:49.308423	-3.99960800e-01	-3.28184600e-08	1.21870679e+07	-3.24932800e-01	-3.64715500e-05	8.90921280e+03
3.65881682e+01	2023-03-02T17:34:49.808458	-3.99966500e-01	-2.78558800e-08	1.43584227e+07	-2.99999500e-01	-3.48702700e-05	8.60330304e+03
3.70880551e+01	2023-03-02T17:34:50.308492	-3.99910300e-01	-1.92119800e-08	2.08156733e+07	-2.74962700e-01	-3.29825800e-05	8.33660375e+03
3.75872692e+01	2023-03-02T17:34:50.807526	-3.99888200e-01	-1.41587200e-08	2.82432452e+07	-2.49942900e-01	-3.03521500e-05	8.23476755e+03
3.81105756e+01	2023-03-02T17:34:51.331563	-3.99871700e-01	-9.14230400e-09	4.37386134e+07	-2.24926900e-01	-2.68321400e-05	8.38274174e+03
3.86196047e+01	2023-03-02T17:34:51.840599	-3.99880100e-01	-7.64709500e-09	5.22917657e+07	-1.99899000e-01	-2.45018000e-05	8.15854345e+03
