Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

6.04000025e+01	2023-03-02T17:35:13.621017	-1.99901100e-01	3.37939200e-09	-5.91529778e+07	-5.99964300e-01	-1.87505200e-05	3.19972086e+04
6.12278918e+01	2023-03-02T17:35:14.449069	-1.99863600e-01	4.34382300e-09	-4.60109908e+07	-5.74924100e-01	-1.87446300e-05	3.06714030e+04
6.17278817e+01	2023-03-02T17:35:14.949101	-1.99828500e-01	2.91165100e-09	-6.86306498e+07	-5.49970200e-01	-1.85127700e-05	2.97076126e+04
6.22282665e+01	2023-03-02T17:35:15.449132	-1.99863600e-01	4.51284500e-10	-4.42877165e+08	-5.24974300e-01	-1.84442300e-05	2.84627930e+04
6.27519160e+01	2023-03-02T17:35:15.973166	-1.99941600e-01	4.73150300e-10	-4.22575237e+08	-4.99945000e-01	-1.83653400e-05	2.72222023e+04
6.32591845e+01	2023-03-02T17:35:16.480198	-1.99987500e-01	-7.70251200e-10	2.59639323e+08	-4.74903500e-01	-1.85470800e-05	2.56052974e+04
6.37747048e+01	2023-03-02T17:35:16.995230	-1.99908100e-01	-3.57535500e-09	5.59127975e+07	-4.49916400e-01	-1.85568400e-05	2.42453133e+04
6.42950163e+01	2023-03-02T17:35:17.516263	-1.99834200e-01	-3.47686800e-09	5.74753485e+07	-4.24916700e-01	-1.84382100e-05	2.30454420e+04
6.47903675e+01	2023-03-02T17:35:18.011294	-1.99867400e-01	-1.81265100e-09	1.10262483e+08	-3.99908600e-01	-1.83020900e-05	2.18504335e+04
6.53058495e+01	2023-03-02T17:35:18.526326	-1.99915100e-01	-6.55655700e-09	3.04908659e+07	-3.74914600e-01	-1.82916300e-05	2.04965112e+04
6.58262153e+01	2023-03-02T17:35:19.047359	-1.99891400e-01	-7.35669400e-09	2.71713626e+07	-3.49936100e-01	-1.82823800e-05	1.91406206e+04
6.63216277e+01	2023-03-02T17:35:19.542391	-1.99914100e-01	-7.69160400e-09	2.59912107e+07	-3.24889600e-01	-1.82032700e-05	1.78478702e+04
6.68216227e+01	2023-03-02T17:35:20.042422	-1.99908100e-01	-1.10697900e-08	1.80588882e+07	-2.99963700e-01	-1.82107700e-05	1.64717747e+04
6.73624456e+01	2023-03-02T17:35:20.583457	-1.99836900e-01	-1.78191700e-08	1.12147143e+07	-2.74979400e-01	-1.80738800e-05	1.52141875e+04
6.78688209e+01	2023-03-02T17:35:21.089488	-1.99918100e-01	-2.20302900e-08	9.07469216e+06	-2.49956300e-01	-1.77105000e-05	1.41134525e+04
6.83926997e+01	2023-03-02T17:35:21.613522	-1.99923500e-01	-2.42219400e-08	8.25381865e+06	-2.24936800e-01	-1.72603800e-05	1.30319726e+04
6.88843051e+01	2023-03-02T17:35:22.105553	-1.99942700e-01	-2.93717300e-08	6.80731778e+06	-1.99913100e-01	-1.67265600e-05	1.19518359e+04
