Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.04883940e-01	2023-06-14T16:25:32.110225	-1.00000000e-01	-2.56280000e-08	3.90198221e+06	1	1.00000000e+00	3.43960000e-08	2.90731480e+07
1.01338421e+00	2023-06-14T16:25:32.518588	-1.00000000e-01	-1.27460000e-08	7.84559862e+06	1	9.75000000e-01	2.17860000e-08	4.47535114e+07
1.29442679e+00	2023-06-14T16:25:32.800372	-1.00000000e-01	-6.09590000e-09	1.64044686e+07	1	9.50000000e-01	1.16140000e-08	8.17978302e+07
1.57562280e+00	2023-06-14T16:25:33.081464	-1.00000000e-01	-4.64990000e-09	2.15058388e+07	1	9.25000000e-01	7.17920000e-09	1.28844439e+08
1.88146703e+00	2023-06-14T16:25:33.387102	-1.00000000e-01	-1.98850000e-09	5.02891627e+07	1	9.00000000e-01	2.52390000e-09	3.56590990e+08
2.16870079e+00	2023-06-14T16:25:33.674813	-1.00000000e-01	-1.98850000e-09	5.02891627e+07	1	8.75000000e-01	2.11590000e-09	4.13535611e+08
2.45983568e+00	2023-06-14T16:25:33.965870	-1.00000000e-01	-7.27980000e-10	1.37366411e+08	1	8.50000000e-01	3.05490000e-09	2.78241514e+08
3.33063439e+00	2023-06-14T16:25:34.836273	-1.00000000e-01	-8.65440000e-10	1.15548160e+08	1	8.25000000e-01	-1.11490000e-09	-7.39976680e+08
3.69157895e+00	2023-06-14T16:25:35.197105	-1.00000000e-01	-6.47300000e-10	1.54487873e+08	1	8.00000000e-01	8.68350000e-10	9.21287499e+08
4.41546725e+00	2023-06-14T16:25:35.921368	-1.00000000e-01	-2.48560000e-10	4.02317348e+08	1	7.75000000e-01	2.66830000e-10	2.90447101e+09
5.09669296e+00	2023-06-14T16:25:36.602241	-1.00000000e-01	5.62710000e-10	-1.77711432e+08	1	7.50000000e-01	-9.53800000e-11	-7.86328371e+09
5.67607043e+00	2023-06-14T16:25:37.182135	-1.00000000e-01	3.43590000e-10	-2.91044559e+08	1	7.25000000e-01	-2.34040000e-09	-3.09776107e+08
5.97350440e+00	2023-06-14T16:25:37.479095	-1.00000000e-01	5.70540000e-10	-1.75272549e+08	1	7.00000000e-01	1.10210000e-09	6.35151075e+08
6.28896504e+00	2023-06-14T16:25:37.794392	-1.00000000e-01	2.75050000e-10	-3.63570260e+08	1	6.75000000e-01	-8.13960000e-10	-8.29279080e+08
6.88580754e+00	2023-06-14T16:25:38.391238	-1.00000000e-01	2.62950000e-10	-3.80300437e+08	1	6.50000000e-01	2.57280000e-09	2.52643035e+08
7.69173772e+00	2023-06-14T16:25:39.197791	-1.00000000e-01	3.94460000e-10	-2.53511129e+08	1	6.25000000e-01	-9.10430000e-10	-6.86488802e+08
8.39162560e+00	2023-06-14T16:25:39.896993	-1.00000000e-01	4.03060000e-10	-2.48102020e+08	1	6.00000000e-01	-2.53870000e-09	-2.36341435e+08
