Time elapsed	Time stamp	Fixed_drain Voltage	Fixed_drain Current	Fixed_drain Resistance	Fixed_ZeroGate Voltage	Fixed_ZeroGate Current	Fixed_ZeroGate Resistance	Loop Index
s		V	A	V/A	V	A	V/A	

9.27088854e+00	2023-07-17T12:56:38.590686	-1.00000000e-01	-1.31170000e-04	7.62369444e+02	0.00000000e+00	1.34730000e-07	0.00000000e+00	124
9.34800125e+00	2023-07-17T12:56:38.660681	-1.00000000e-01	-1.31170000e-04	7.62369444e+02	0.00000000e+00	1.59280000e-07	0.00000000e+00	125
9.41091743e+00	2023-07-17T12:56:38.730695	-1.00000000e-01	-1.31170000e-04	7.62369444e+02	0.00000000e+00	2.50270000e-07	0.00000000e+00	126
9.50093231e+00	2023-07-17T12:56:38.820660	-1.00000000e-01	-1.31240000e-04	7.61962816e+02	0.00000000e+00	2.54420000e-07	0.00000000e+00	127
9.56272315e+00	2023-07-17T12:56:38.880698	-1.00000000e-01	-1.31300000e-04	7.61614623e+02	0.00000000e+00	1.58330000e-07	0.00000000e+00	128
9.62783011e+00	2023-07-17T12:56:38.940695	-1.00000000e-01	-1.31240000e-04	7.61962816e+02	0.00000000e+00	1.64960000e-07	0.00000000e+00	129
9.73266429e+00	2023-07-17T12:56:39.050700	-1.00000000e-01	-1.31360000e-04	7.61266748e+02	0.00000000e+00	1.53230000e-07	0.00000000e+00	130
9.80514889e+00	2023-07-17T12:56:39.120692	-1.00000000e-01	-1.31240000e-04	7.61962816e+02	0.00000000e+00	1.79560000e-07	0.00000000e+00	131
9.88072396e+00	2023-07-17T12:56:39.200688	-1.00000000e-01	-1.31300000e-04	7.61614623e+02	0.00000000e+00	2.53080000e-07	0.00000000e+00	132
9.94088239e+00	2023-07-17T12:56:39.260663	-1.00000000e-01	-1.31360000e-04	7.61266748e+02	0.00000000e+00	1.39130000e-07	0.00000000e+00	133
9.99930544e+00	2023-07-17T12:56:39.310695	-1.00000000e-01	-1.31240000e-04	7.61962816e+02	0.00000000e+00	1.96140000e-07	0.00000000e+00	134
1.00592136e+01	2023-07-17T12:56:39.370752	-1.00000000e-01	-1.31300000e-04	7.61614623e+02	0.00000000e+00	2.51930000e-07	0.00000000e+00	135
1.01384363e+01	2023-07-17T12:56:39.450696	-1.00000000e-01	-1.31300000e-04	7.61614623e+02	0.00000000e+00	1.51950000e-07	0.00000000e+00	136
1.02197943e+01	2023-07-17T12:56:39.530716	-1.00000000e-01	-1.31300000e-04	7.61614623e+02	0.00000000e+00	1.60690000e-07	0.00000000e+00	137
1.02907848e+01	2023-07-17T12:56:39.610666	-1.00000000e-01	-1.31300000e-04	7.61614623e+02	0.00000000e+00	1.63300000e-07	0.00000000e+00	138
1.03506712e+01	2023-07-17T12:56:39.670702	-1.00000000e-01	-1.31360000e-04	7.61266748e+02	0.00000000e+00	2.52380000e-07	0.00000000e+00	139
1.04308256e+01	2023-07-17T12:56:39.750666	-1.00000000e-01	-1.31360000e-04	7.61266748e+02	0.00000000e+00	2.56200000e-07	0.00000000e+00	140
1.04911830e+01	2023-07-17T12:56:39.810745	-1.00000000e-01	-1.31420000e-04	7.60919190e+02	0.00000000e+00	1.31420000e-07	0.00000000e+00	141
1.05578460e+01	2023-07-17T12:56:39.870690	-1.00000000e-01	-1.31300000e-04	7.61614623e+02	0.00000000e+00	2.04360000e-07	0.00000000e+00	142
1.06244192e+01	2023-07-17T12:56:39.940668	-1.00000000e-01	-1.31420000e-04	7.60919190e+02	0.00000000e+00	2.49320000e-07	0.00000000e+00	143
1.06849079e+01	2023-07-17T12:56:40.000704	-1.00000000e-01	-1.31420000e-04	7.60919190e+02	0.00000000e+00	1.53540000e-07	0.00000000e+00	144
1.07514389e+01	2023-07-17T12:56:40.070702	-1.00000000e-01	-1.31360000e-04	7.61266748e+02	0.00000000e+00	1.82170000e-07	0.00000000e+00	145
1.08091768e+01	2023-07-17T12:56:40.120695	-1.00000000e-01	-1.31360000e-04	7.61266748e+02	0.00000000e+00	2.23490000e-07	0.00000000e+00	146
1.09108901e+01	2023-07-17T12:56:40.230710	-1.00000000e-01	-1.31360000e-04	7.61266748e+02	0.00000000e+00	2.34330000e-07	0.00000000e+00	147
1.09909785e+01	2023-07-17T12:56:40.310704	-1.00000000e-01	-1.31420000e-04	7.60919190e+02	0.00000000e+00	1.88490000e-07	0.00000000e+00	148
1.10737449e+01	2023-07-17T12:56:40.390704	-1.00000000e-01	-1.31360000e-04	7.61266748e+02	0.00000000e+00	2.16220000e-07	0.00000000e+00	149
1.11319062e+01	2023-07-17T12:56:40.450703	-1.00000000e-01	-1.31420000e-04	7.60919190e+02	0.00000000e+00	1.77070000e-07	0.00000000e+00	150
1.12120380e+01	2023-07-17T12:56:40.530695	-1.00000000e-01	-1.31420000e-04	7.60919190e+02	0.00000000e+00	2.03410000e-07	0.00000000e+00	151
1.12844574e+01	2023-07-17T12:56:40.600675	-1.00000000e-01	-1.31360000e-04	7.61266748e+02	0.00000000e+00	2.51420000e-07	0.00000000e+00	152
1.13581842e+01	2023-07-17T12:56:40.670695	-1.00000000e-01	-1.31420000e-04	7.60919190e+02	0.00000000e+00	2.08760000e-07	0.00000000e+00	153
1.14148186e+01	2023-07-17T12:56:40.730723	-1.00000000e-01	-1.31490000e-04	7.60514108e+02	0.00000000e+00	1.81090000e-07	0.00000000e+00	154
1.15207169e+01	2023-07-17T12:56:40.840697	-1.00000000e-01	-1.31420000e-04	7.60919190e+02	0.00000000e+00	1.36140000e-07	0.00000000e+00	155
1.15810998e+01	2023-07-17T12:56:40.900712	-1.00000000e-01	-1.31420000e-04	7.60919190e+02	0.00000000e+00	2.30380000e-07	0.00000000e+00	156
1.16809342e+01	2023-07-17T12:56:41.000702	-1.00000000e-01	-1.31490000e-04	7.60514108e+02	0.00000000e+00	2.20690000e-07	0.00000000e+00	157
1.17584740e+01	2023-07-17T12:56:41.070677	-1.00000000e-01	-1.31420000e-04	7.60919190e+02	0.00000000e+00	2.54930000e-07	0.00000000e+00	158
1.18307653e+01	2023-07-17T12:56:41.150701	-1.00000000e-01	-1.31420000e-04	7.60919190e+02	0.00000000e+00	1.59160000e-07	0.00000000e+00	159
1.19009123e+01	2023-07-17T12:56:41.220700	-1.00000000e-01	-1.31420000e-04	7.60919190e+02	0.00000000e+00	1.50610000e-07	0.00000000e+00	160
1.19708558e+01	2023-07-17T12:56:41.290713	-1.00000000e-01	-1.31490000e-04	7.60514108e+02	0.00000000e+00	1.91230000e-07	0.00000000e+00	161
1.20375672e+01	2023-07-17T12:56:41.350707	-1.00000000e-01	-1.31420000e-04	7.60919190e+02	0.00000000e+00	2.56460000e-07	0.00000000e+00	162
1.21109548e+01	2023-07-17T12:56:41.430679	-1.00000000e-01	-1.31490000e-04	7.60514108e+02	0.00000000e+00	1.53480000e-07	0.00000000e+00	163
1.21827777e+01	2023-07-17T12:56:41.500717	-1.00000000e-01	-1.31420000e-04	7.60919190e+02	0.00000000e+00	1.70310000e-07	0.00000000e+00	164
