Time elapsed	Time stamp	Fixed_drain Voltage	Fixed_drain Current	Fixed_drain Resistance	Fixed_ZeroGate Voltage	Fixed_ZeroGate Current	Fixed_ZeroGate Resistance	Loop Index
2.03251696e+00	2023-07-17T12:03:18.875652	-1.00000000e-01	-1.15090000e-06	8.68885220e+04	0.00000000e+00	1.22000000e-09	0.00000000e+00	18
2.11354229e+00	2023-07-17T12:03:18.955767	-1.00000000e-01	-1.14840000e-06	8.70776733e+04	0.00000000e+00	2.04690000e-09	0.00000000e+00	19
2.22767864e+00	2023-07-17T12:03:19.075661	-1.00000000e-01	-1.13350000e-06	8.82223202e+04	0.00000000e+00	1.63800000e-09	0.00000000e+00	20
2.29970868e+00	2023-07-17T12:03:19.145666	-1.00000000e-01	-1.13160000e-06	8.83704489e+04	0.00000000e+00	9.79500000e-10	0.00000000e+00	21
2.38392991e+00	2023-07-17T12:03:19.225633	-1.00000000e-01	-1.12840000e-06	8.86210564e+04	0.00000000e+00	1.70580000e-09	0.00000000e+00	22
2.47760141e+00	2023-07-17T12:03:19.325666	-1.00000000e-01	-1.13290000e-06	8.82690440e+04	0.00000000e+00	1.58280000e-09	0.00000000e+00	23
2.54879616e+00	2023-07-17T12:03:19.395797	-1.00000000e-01	-1.13160000e-06	8.83704489e+04	0.00000000e+00	1.19900000e-09	0.00000000e+00	24
3.30550027e+00	2023-07-17T12:03:20.155849	-1.00000000e-01	-1.14520000e-06	8.73209920e+04	0.00000000e+00	8.17240000e-10	0.00000000e+00	25
4.32945189e+00	2023-07-17T12:03:21.176099	-1.00000000e-01	-1.15100000e-06	8.68809731e+04	0.00000000e+00	8.93030000e-10	0.00000000e+00	26
4.69830035e+00	2023-07-17T12:03:21.546095	-1.00000000e-01	-1.16520000e-06	8.58221765e+04	0.00000000e+00	6.92570000e-10	0.00000000e+00	27
5.06649854e+00	2023-07-17T12:03:21.916076	-1.00000000e-01	-1.16840000e-06	8.55871277e+04	0.00000000e+00	7.54240000e-10	0.00000000e+00	28
5.43445633e+00	2023-07-17T12:03:22.276230	-1.00000000e-01	-1.18260000e-06	8.45594453e+04	0.00000000e+00	6.34190000e-10	0.00000000e+00	29
5.80629925e+00	2023-07-17T12:03:22.656236	-1.00000000e-01	-1.18590000e-06	8.43241420e+04	0.00000000e+00	6.43430000e-10	0.00000000e+00	30
6.18866280e+00	2023-07-17T12:03:23.036085	-1.00000000e-01	-1.19160000e-06	8.39207788e+04	0.00000000e+00	6.33300000e-10	0.00000000e+00	31
6.55571309e+00	2023-07-17T12:03:23.406089	-1.00000000e-01	-1.20390000e-06	8.30633774e+04	0.00000000e+00	5.36240000e-10	0.00000000e+00	32
6.92577796e+00	2023-07-17T12:03:23.776090	-1.00000000e-01	-1.20770000e-06	8.28020204e+04	0.00000000e+00	6.42420000e-10	0.00000000e+00	33
7.30058334e+00	2023-07-17T12:03:24.146110	-1.00000000e-01	-1.21750000e-06	8.21355236e+04	0.00000000e+00	4.78620000e-10	0.00000000e+00	34
7.67882914e+00	2023-07-17T12:03:24.526118	-1.00000000e-01	-1.22460000e-06	8.16593173e+04	0.00000000e+00	6.14880000e-10	0.00000000e+00	35
8.03743964e+00	2023-07-17T12:03:24.886099	-1.00000000e-01	-1.23110000e-06	8.12281699e+04	0.00000000e+00	4.46770000e-10	0.00000000e+00	36
8.40418798e+00	2023-07-17T12:03:25.246267	-1.00000000e-01	-1.23040000e-06	8.12743823e+04	0.00000000e+00	5.30090000e-10	0.00000000e+00	37
8.77816383e+00	2023-07-17T12:03:25.626135	-1.00000000e-01	-1.23950000e-06	8.06776926e+04	0.00000000e+00	4.38920000e-10	0.00000000e+00	38
9.15346604e+00	2023-07-17T12:03:25.996130	-1.00000000e-01	-1.24910000e-06	8.00576415e+04	0.00000000e+00	4.56710000e-10	0.00000000e+00	39
9.52190916e+00	2023-07-17T12:03:26.366132	-1.00000000e-01	-1.24270000e-06	8.04699445e+04	0.00000000e+00	4.74120000e-10	0.00000000e+00	40
9.89459556e+00	2023-07-17T12:03:26.736267	-1.00000000e-01	-1.25620000e-06	7.96051584e+04	0.00000000e+00	3.80350000e-10	0.00000000e+00	41
1.02648414e+01	2023-07-17T12:03:27.116116	-1.00000000e-01	-1.25550000e-06	7.96495420e+04	0.00000000e+00	5.01220000e-10	0.00000000e+00	42
1.06377546e+01	2023-07-17T12:03:27.486141	-1.00000000e-01	-1.26460000e-06	7.90763878e+04	0.00000000e+00	3.43430000e-10	0.00000000e+00	43
1.10161838e+01	2023-07-17T12:03:27.866121	-1.00000000e-01	-1.26330000e-06	7.91577614e+04	0.00000000e+00	4.86470000e-10	0.00000000e+00	44
1.13858146e+01	2023-07-17T12:03:28.236125	-1.00000000e-01	-1.26980000e-06	7.87525595e+04	0.00000000e+00	3.32920000e-10	0.00000000e+00	45
1.17585355e+01	2023-07-17T12:03:28.606129	-1.00000000e-01	-1.27690000e-06	7.83146683e+04	0.00000000e+00	4.18210000e-10	0.00000000e+00	46
1.21257478e+01	2023-07-17T12:03:28.976131	-1.00000000e-01	-1.27630000e-06	7.83514848e+04	0.00000000e+00	3.38120000e-10	0.00000000e+00	47
1.24936191e+01	2023-07-17T12:03:29.336284	-1.00000000e-01	-1.27880000e-06	7.81983109e+04	0.00000000e+00	3.53000000e-10	0.00000000e+00	48
1.28757332e+01	2023-07-17T12:03:29.726136	-1.00000000e-01	-1.28210000e-06	7.79970361e+04	0.00000000e+00	3.88140000e-10	0.00000000e+00	49
1.32361632e+01	2023-07-17T12:03:30.086140	-1.00000000e-01	-1.29040000e-06	7.74953503e+04	0.00000000e+00	2.91960000e-10	0.00000000e+00	50
1.36261993e+01	2023-07-17T12:03:30.476142	-1.00000000e-01	-1.29490000e-06	7.72260406e+04	0.00000000e+00	4.22640000e-10	0.00000000e+00	51
1.39839056e+01	2023-07-17T12:03:30.826167	-1.00000000e-01	-1.29300000e-06	7.73395205e+04	0.00000000e+00	2.66060000e-10	0.00000000e+00	52
1.43567430e+01	2023-07-17T12:03:31.206148	-1.00000000e-01	-1.29750000e-06	7.70712909e+04	0.00000000e+00	4.09600000e-10	0.00000000e+00	53
1.47272251e+01	2023-07-17T12:03:31.576172	-1.00000000e-01	-1.29630000e-06	7.71426367e+04	0.00000000e+00	2.63270000e-10	0.00000000e+00	54
1.50936838e+01	2023-07-17T12:03:31.936384	-1.00000000e-01	-1.30720000e-06	7.64993880e+04	0.00000000e+00	3.47930000e-10	0.00000000e+00	55
1.54677983e+01	2023-07-17T12:03:32.316386	-1.00000000e-01	-1.31430000e-06	7.60861295e+04	0.00000000e+00	2.76130000e-10	0.00000000e+00	56
1.58392810e+01	2023-07-17T12:03:32.686393	-1.00000000e-01	-1.31560000e-06	7.60109456e+04	0.00000000e+00	2.88220000e-10	0.00000000e+00	57
1.62066222e+01	2023-07-17T12:03:33.056754	-1.00000000e-01	-1.32270000e-06	7.56029334e+04	0.00000000e+00	3.30260000e-10	0.00000000e+00	58
1.65891142e+01	2023-07-17T12:03:33.437006	-1.00000000e-01	-1.32270000e-06	7.56029334e+04	0.00000000e+00	2.34590000e-10	0.00000000e+00	59
1.69494457e+01	2023-07-17T12:03:33.797007	-1.00000000e-01	-1.32270000e-06	7.56029334e+04	0.00000000e+00	3.70090000e-10	0.00000000e+00	60
1.73266585e+01	2023-07-17T12:03:34.177008	-1.00000000e-01	-1.32720000e-06	7.53465943e+04	0.00000000e+00	2.15340000e-10	0.00000000e+00	61
1.77014204e+01	2023-07-17T12:03:34.547008	-1.00000000e-01	-1.32980000e-06	7.51992781e+04	0.00000000e+00	3.59450000e-10	0.00000000e+00	62
1.80651385e+01	2023-07-17T12:03:34.907008	-1.00000000e-01	-1.32270000e-06	7.56029334e+04	0.00000000e+00	2.15600000e-10	0.00000000e+00	63
1.84468855e+01	2023-07-17T12:03:35.297220	-1.00000000e-01	-1.33360000e-06	7.49850030e+04	0.00000000e+00	3.03730000e-10	0.00000000e+00	64
1.88131477e+01	2023-07-17T12:03:35.657250	-1.00000000e-01	-1.33240000e-06	7.50525368e+04	0.00000000e+00	2.31490000e-10	0.00000000e+00	65
1.91968515e+01	2023-07-17T12:03:36.047243	-1.00000000e-01	-1.33950000e-06	7.46547219e+04	0.00000000e+00	2.50290000e-10	0.00000000e+00	66
1.95529270e+01	2023-07-17T12:03:36.397470	-1.00000000e-01	-1.33430000e-06	7.49456644e+04	0.00000000e+00	2.88410000e-10	0.00000000e+00	67
1.99270658e+01	2023-07-17T12:03:36.777470	-1.00000000e-01	-1.33880000e-06	7.46937556e+04	0.00000000e+00	1.99640000e-10	0.00000000e+00	68
2.02970654e+01	2023-07-17T12:03:37.147466	-1.00000000e-01	-1.33560000e-06	7.48727164e+04	0.00000000e+00	3.31660000e-10	0.00000000e+00	69
2.06734371e+01	2023-07-17T12:03:37.517471	-1.00000000e-01	-1.33950000e-06	7.46547219e+04	0.00000000e+00	1.80200000e-10	0.00000000e+00	70
2.10358339e+01	2023-07-17T12:03:37.877459	-1.00000000e-01	-1.34140000e-06	7.45489787e+04	0.00000000e+00	3.28810000e-10	0.00000000e+00	71
2.14070696e+01	2023-07-17T12:03:38.257473	-1.00000000e-01	-1.33820000e-06	7.47272456e+04	0.00000000e+00	1.82290000e-10	0.00000000e+00	72
2.17837856e+01	2023-07-17T12:03:38.627597	-1.00000000e-01	-1.33890000e-06	7.46881769e+04	0.00000000e+00	2.74230000e-10	0.00000000e+00	73
2.21570496e+01	2023-07-17T12:03:39.007461	-1.00000000e-01	-1.34210000e-06	7.45100961e+04	0.00000000e+00	1.99070000e-10	0.00000000e+00	74
2.25220171e+01	2023-07-17T12:03:39.367819	-1.00000000e-01	-1.34080000e-06	7.45823389e+04	0.00000000e+00	2.24210000e-10	0.00000000e+00	75
2.29072270e+01	2023-07-17T12:03:39.757652	-1.00000000e-01	-1.34340000e-06	7.44379932e+04	0.00000000e+00	2.56560000e-10	0.00000000e+00	76
2.32662563e+01	2023-07-17T12:03:40.107820	-1.00000000e-01	-1.34660000e-06	7.42611020e+04	0.00000000e+00	1.72030000e-10	0.00000000e+00	77
2.36407142e+01	2023-07-17T12:03:40.487676	-1.00000000e-01	-1.34400000e-06	7.44047619e+04	0.00000000e+00	3.01650000e-10	0.00000000e+00	78
2.40071344e+01	2023-07-17T12:03:40.857684	-1.00000000e-01	-1.35110000e-06	7.40137666e+04	0.00000000e+00	1.53170000e-10	0.00000000e+00	79
2.43872226e+01	2023-07-17T12:03:41.237654	-1.00000000e-01	-1.34920000e-06	7.41179958e+04	0.00000000e+00	3.05060000e-10	0.00000000e+00	80
2.47599706e+01	2023-07-17T12:03:41.607655	-1.00000000e-01	-1.34720000e-06	7.42280285e+04	0.00000000e+00	1.55130000e-10	0.00000000e+00	81
2.51272765e+01	2023-07-17T12:03:41.977655	-1.00000000e-01	-1.35440000e-06	7.38334318e+04	0.00000000e+00	2.54280000e-10	0.00000000e+00	82
2.54972835e+01	2023-07-17T12:03:42.347683	-1.00000000e-01	-1.36150000e-06	7.34484025e+04	0.00000000e+00	1.72350000e-10	0.00000000e+00	83
2.58772729e+01	2023-07-17T12:03:42.727655	-1.00000000e-01	-1.35950000e-06	7.35564546e+04	0.00000000e+00	2.07370000e-10	0.00000000e+00	84
2.62369102e+01	2023-07-17T12:03:43.087687	-1.00000000e-01	-1.36400000e-06	7.33137830e+04	0.00000000e+00	2.27180000e-10	0.00000000e+00	85
2.66122678e+01	2023-07-17T12:03:43.457657	-1.00000000e-01	-1.35820000e-06	7.36268591e+04	0.00000000e+00	1.52150000e-10	0.00000000e+00	86
2.69800619e+01	2023-07-17T12:03:43.827657	-1.00000000e-01	-1.36280000e-06	7.33783387e+04	0.00000000e+00	2.78470000e-10	0.00000000e+00	87
2.73672497e+01	2023-07-17T12:03:44.217657	-1.00000000e-01	-1.35630000e-06	7.37300007e+04	0.00000000e+00	1.32330000e-10	0.00000000e+00	88
2.77295771e+01	2023-07-17T12:03:44.577903	-1.00000000e-01	-1.36530000e-06	7.32439757e+04	0.00000000e+00	2.87150000e-10	0.00000000e+00	89
2.80974910e+01	2023-07-17T12:03:44.947871	-1.00000000e-01	-1.35820000e-06	7.36268591e+04	0.00000000e+00	1.35180000e-10	0.00000000e+00	90
2.84692387e+01	2023-07-17T12:03:45.317903	-1.00000000e-01	-1.36730000e-06	7.31368390e+04	0.00000000e+00	2.40350000e-10	0.00000000e+00	91
2.88477651e+01	2023-07-17T12:03:45.697873	-1.00000000e-01	-1.36730000e-06	7.31368390e+04	0.00000000e+00	1.53040000e-10	0.00000000e+00	92
2.92180524e+01	2023-07-17T12:03:46.067872	-1.00000000e-01	-1.36990000e-06	7.29980291e+04	0.00000000e+00	1.97420000e-10	0.00000000e+00	93
2.95906395e+01	2023-07-17T12:03:46.437895	-1.00000000e-01	-1.36470000e-06	7.32761779e+04	0.00000000e+00	2.05850000e-10	0.00000000e+00	94
2.99504455e+01	2023-07-17T12:03:46.798042	-1.00000000e-01	-1.36020000e-06	7.35186002e+04	0.00000000e+00	1.37080000e-10	0.00000000e+00	95
3.03294211e+01	2023-07-17T12:03:47.177896	-1.00000000e-01	-1.36280000e-06	7.33783387e+04	0.00000000e+00	2.58150000e-10	0.00000000e+00	96
3.06975159e+01	2023-07-17T12:03:47.547895	-1.00000000e-01	-1.36600000e-06	7.32064422e+04	0.00000000e+00	1.22520000e-10	0.00000000e+00	97
3.10675349e+01	2023-07-17T12:03:47.917875	-1.00000000e-01	-1.36600000e-06	7.32064422e+04	0.00000000e+00	2.70680000e-10	0.00000000e+00	98
3.14396904e+01	2023-07-17T12:03:48.287908	-1.00000000e-01	-1.36150000e-06	7.34484025e+04	0.00000000e+00	1.20810000e-10	0.00000000e+00	99
3.18078640e+01	2023-07-17T12:03:48.657952	-1.00000000e-01	-1.37050000e-06	7.29660708e+04	0.00000000e+00	2.24970000e-10	0.00000000e+00	100
3.21934045e+01	2023-07-17T12:03:49.037903	-1.00000000e-01	-1.36400000e-06	7.33137830e+04	0.00000000e+00	1.00230000e-10	0.00000000e+00	101
3.25594530e+01	2023-07-17T12:03:49.407898	-1.00000000e-01	-1.36340000e-06	7.33460466e+04	0.00000000e+00	3.50200000e-11	0.00000000e+00	102
3.29274670e+01	2023-07-17T12:03:49.777877	-1.00000000e-01	-1.36860000e-06	7.30673681e+04	0.00000000e+00	4.26800000e-11	0.00000000e+00	103
3.33010039e+01	2023-07-17T12:03:50.147877	-1.00000000e-01	-1.38470000e-06	7.22178089e+04	0.00000000e+00	-1.05800000e-10	-0.00000000e+00	104
3.36774712e+01	2023-07-17T12:03:50.527878	-1.00000000e-01	-1.39570000e-06	7.16486351e+04	0.00000000e+00	1.20490000e-10	0.00000000e+00	105
3.40477215e+01	2023-07-17T12:03:50.898113	-1.00000000e-01	-1.41120000e-06	7.08616780e+04	0.00000000e+00	-1.60630000e-10	-0.00000000e+00	106
3.44110081e+01	2023-07-17T12:03:51.258093	-1.00000000e-01	-1.42470000e-06	7.01902155e+04	0.00000000e+00	1.51710000e-10	0.00000000e+00	107
3.47914041e+01	2023-07-17T12:03:51.638091	-1.00000000e-01	-1.43250000e-06	6.98080279e+04	0.00000000e+00	-1.30180000e-10	-0.00000000e+00	108
3.51596695e+01	2023-07-17T12:03:52.008091	-1.00000000e-01	-1.44730000e-06	6.90941754e+04	0.00000000e+00	9.21300000e-11	0.00000000e+00	109
3.55303764e+01	2023-07-17T12:03:52.378115	-1.00000000e-01	-1.45050000e-06	6.89417442e+04	0.00000000e+00	1.41800000e-11	0.00000000e+00	110
3.58991712e+01	2023-07-17T12:03:52.748092	-1.00000000e-01	-1.47120000e-06	6.79717238e+04	0.00000000e+00	-1.62100000e-11	-0.00000000e+00	111
3.62680951e+01	2023-07-17T12:03:53.118154	-1.00000000e-01	-1.48090000e-06	6.75265042e+04	0.00000000e+00	9.17500000e-11	0.00000000e+00	112
3.66541526e+01	2023-07-17T12:03:53.498094	-1.00000000e-01	-1.47640000e-06	6.77323219e+04	0.00000000e+00	-1.27080000e-10	-0.00000000e+00	113
3.70140829e+01	2023-07-17T12:03:53.858093	-1.00000000e-01	-1.49190000e-06	6.70286212e+04	0.00000000e+00	1.76210000e-10	0.00000000e+00	114
3.73859615e+01	2023-07-17T12:03:54.228260	-1.00000000e-01	-1.49770000e-06	6.67690459e+04	0.00000000e+00	-1.85140000e-10	-0.00000000e+00	115
3.77677778e+01	2023-07-17T12:03:54.618094	-1.00000000e-01	-1.51190000e-06	6.61419406e+04	0.00000000e+00	1.83310000e-10	0.00000000e+00	116
3.81278196e+01	2023-07-17T12:03:54.978095	-1.00000000e-01	-1.52090000e-06	6.57505424e+04	0.00000000e+00	-1.50760000e-10	-0.00000000e+00	117
3.85000597e+01	2023-07-17T12:03:55.348095	-1.00000000e-01	-1.51960000e-06	6.58067913e+04	0.00000000e+00	1.01250000e-10	0.00000000e+00	118
3.88762054e+01	2023-07-17T12:03:55.718096	-1.00000000e-01	-1.52870000e-06	6.54150585e+04	0.00000000e+00	-2.32400000e-11	-0.00000000e+00	119
3.92511191e+01	2023-07-17T12:03:56.098096	-1.00000000e-01	-1.54030000e-06	6.49224177e+04	0.00000000e+00	-4.37500000e-11	-0.00000000e+00	120
3.96176791e+01	2023-07-17T12:03:56.468097	-1.00000000e-01	-1.53960000e-06	6.49519356e+04	0.00000000e+00	1.17010000e-10	0.00000000e+00	121
3.99909637e+01	2023-07-17T12:03:56.838097	-1.00000000e-01	-1.54800000e-06	6.45994832e+04	0.00000000e+00	-1.70260000e-10	-0.00000000e+00	122
4.03579885e+01	2023-07-17T12:03:57.208341	-1.00000000e-01	-1.54870000e-06	6.45702848e+04	0.00000000e+00	2.02810000e-10	0.00000000e+00	123
4.07389146e+01	2023-07-17T12:03:57.588581	-1.00000000e-01	-1.55770000e-06	6.41972138e+04	0.00000000e+00	-2.13310000e-10	-0.00000000e+00	124
4.10987111e+01	2023-07-17T12:03:57.948579	-1.00000000e-01	-1.55770000e-06	6.41972138e+04	0.00000000e+00	1.93560000e-10	0.00000000e+00	125
4.14716141e+01	2023-07-17T12:03:58.318573	-1.00000000e-01	-1.56480000e-06	6.39059305e+04	0.00000000e+00	-1.40940000e-10	-0.00000000e+00	126
4.18481574e+01	2023-07-17T12:03:58.698592	-1.00000000e-01	-1.56670000e-06	6.38284292e+04	0.00000000e+00	8.01000000e-11	0.00000000e+00	127
4.22186911e+01	2023-07-17T12:03:59.068578	-1.00000000e-01	-1.57370000e-06	6.35445129e+04	0.00000000e+00	7.60000000e-13	0.00000000e+00	128
4.25881558e+01	2023-07-17T12:03:59.438574	-1.00000000e-01	-1.57710000e-06	6.34075201e+04	0.00000000e+00	-8.34500000e-11	-0.00000000e+00	129
4.29584853e+01	2023-07-17T12:03:59.808763	-1.00000000e-01	-1.58350000e-06	6.31512472e+04	0.00000000e+00	1.48280000e-10	0.00000000e+00	130
4.33270420e+01	2023-07-17T12:04:00.168785	-1.00000000e-01	-1.59130000e-06	6.28417018e+04	0.00000000e+00	-1.95590000e-10	-0.00000000e+00	131
4.37049699e+01	2023-07-17T12:04:00.549171	-1.00000000e-01	-1.59130000e-06	6.28417018e+04	0.00000000e+00	2.18130000e-10	0.00000000e+00	132
4.40787373e+01	2023-07-17T12:04:00.929026	-1.00000000e-01	-1.59710000e-06	6.26134869e+04	0.00000000e+00	-2.16350000e-10	-0.00000000e+00	133
4.44529462e+01	2023-07-17T12:04:01.299027	-1.00000000e-01	-1.60350000e-06	6.23635797e+04	0.00000000e+00	1.72540000e-10	0.00000000e+00	134
4.48231817e+01	2023-07-17T12:04:01.669028	-1.00000000e-01	-1.60220000e-06	6.24141805e+04	0.00000000e+00	-1.18010000e-10	-0.00000000e+00	135
4.51867239e+01	2023-07-17T12:04:02.029027	-1.00000000e-01	-1.61900000e-06	6.17665225e+04	0.00000000e+00	4.71700000e-11	0.00000000e+00	136
4.55613480e+01	2023-07-17T12:04:02.409028	-1.00000000e-01	-1.61520000e-06	6.19118375e+04	0.00000000e+00	3.21700000e-11	0.00000000e+00	137
4.59297386e+01	2023-07-17T12:04:02.779029	-1.00000000e-01	-1.62480000e-06	6.15460364e+04	0.00000000e+00	-1.13460000e-10	-0.00000000e+00	138
4.63022231e+01	2023-07-17T12:04:03.149176	-1.00000000e-01	-1.62740000e-06	6.14477080e+04	0.00000000e+00	1.67860000e-10	0.00000000e+00	139
4.66724837e+01	2023-07-17T12:04:03.519029	-1.00000000e-01	-1.63000000e-06	6.13496933e+04	0.00000000e+00	-2.11350000e-10	-0.00000000e+00	140
4.70522442e+01	2023-07-17T12:04:03.899030	-1.00000000e-01	-1.63970000e-06	6.09867659e+04	0.00000000e+00	2.25030000e-10	0.00000000e+00	141
4.74143324e+01	2023-07-17T12:04:04.259030	-1.00000000e-01	-1.64480000e-06	6.07976654e+04	0.00000000e+00	-2.16540000e-10	-0.00000000e+00	142
4.77932998e+01	2023-07-17T12:04:04.639031	-1.00000000e-01	-1.64810000e-06	6.06759299e+04	0.00000000e+00	1.66210000e-10	0.00000000e+00	143
4.81590792e+01	2023-07-17T12:04:05.009031	-1.00000000e-01	-1.64030000e-06	6.09644577e+04	0.00000000e+00	-1.09030000e-10	-0.00000000e+00	144
4.85311059e+01	2023-07-17T12:04:05.379032	-1.00000000e-01	-1.65520000e-06	6.04156597e+04	0.00000000e+00	3.10300000e-11	0.00000000e+00	145
4.89024343e+01	2023-07-17T12:04:05.749032	-1.00000000e-01	-1.65450000e-06	6.04412209e+04	0.00000000e+00	5.10400000e-11	0.00000000e+00	146
4.92786883e+01	2023-07-17T12:04:06.129033	-1.00000000e-01	-1.66100000e-06	6.02046960e+04	0.00000000e+00	-1.25810000e-10	-0.00000000e+00	147
4.96405456e+01	2023-07-17T12:04:06.489034	-1.00000000e-01	-1.65380000e-06	6.04668037e+04	0.00000000e+00	1.79380000e-10	0.00000000e+00	148
5.00124665e+01	2023-07-17T12:04:06.859291	-1.00000000e-01	-1.65710000e-06	6.03463883e+04	0.00000000e+00	-2.18700000e-10	-0.00000000e+00	149
5.03918434e+01	2023-07-17T12:04:07.239293	-1.00000000e-01	-1.66160000e-06	6.01829562e+04	0.00000000e+00	2.30100000e-10	0.00000000e+00	150
5.07637839e+01	2023-07-17T12:04:07.609292	-1.00000000e-01	-1.67000000e-06	5.98802395e+04	0.00000000e+00	-2.11790000e-10	-0.00000000e+00	151
5.11301204e+01	2023-07-17T12:04:07.979422	-1.00000000e-01	-1.66740000e-06	5.99736116e+04	0.00000000e+00	1.54890000e-10	0.00000000e+00	152
5.14992753e+01	2023-07-17T12:04:08.349309	-1.00000000e-01	-1.67260000e-06	5.97871577e+04	0.00000000e+00	-9.42100000e-11	-0.00000000e+00	153
5.18718599e+01	2023-07-17T12:04:08.719438	-1.00000000e-01	-1.67130000e-06	5.98336624e+04	0.00000000e+00	1.00100000e-11	0.00000000e+00	154
5.22432906e+01	2023-07-17T12:04:09.089500	-1.00000000e-01	-1.67780000e-06	5.96018596e+04	0.00000000e+00	7.77600000e-11	0.00000000e+00	155
5.26210773e+01	2023-07-17T12:04:09.469500	-1.00000000e-01	-1.68040000e-06	5.95096406e+04	0.00000000e+00	-1.48740000e-10	-0.00000000e+00	156
5.29849428e+01	2023-07-17T12:04:09.829500	-1.00000000e-01	-1.68100000e-06	5.94883998e+04	0.00000000e+00	2.01540000e-10	0.00000000e+00	157
5.33592201e+01	2023-07-17T12:04:10.209478	-1.00000000e-01	-1.69130000e-06	5.91261160e+04	0.00000000e+00	-2.28830000e-10	-0.00000000e+00	158
5.37311238e+01	2023-07-17T12:04:10.579501	-1.00000000e-01	-1.69970000e-06	5.88339119e+04	0.00000000e+00	2.30540000e-10	0.00000000e+00	159
5.40991944e+01	2023-07-17T12:04:10.949716	-1.00000000e-01	-1.70290000e-06	5.87233543e+04	0.00000000e+00	-1.92660000e-10	-0.00000000e+00	160
5.44720424e+01	2023-07-17T12:04:11.319714	-1.00000000e-01	-1.70680000e-06	5.85891727e+04	0.00000000e+00	1.36830000e-10	0.00000000e+00	161
5.48475338e+01	2023-07-17T12:04:11.689711	-1.00000000e-01	-1.69650000e-06	5.89448865e+04	0.00000000e+00	-6.57200000e-11	-0.00000000e+00	162
5.52199490e+01	2023-07-17T12:04:12.069694	-1.00000000e-01	-1.70880000e-06	5.85205993e+04	0.00000000e+00	-1.67100000e-11	-0.00000000e+00	163
5.55915363e+01	2023-07-17T12:04:12.439718	-1.00000000e-01	-1.71460000e-06	5.83226408e+04	0.00000000e+00	9.96000000e-11	0.00000000e+00	164
5.59599688e+01	2023-07-17T12:04:12.809885	-1.00000000e-01	-1.71130000e-06	5.84351078e+04	0.00000000e+00	-1.62970000e-10	-0.00000000e+00	165
