Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
2.52360698e+01	2023-02-13T17:43:48.102273	6.41244400e-05	-3.52765700e-07	-1.81776289e+02	-2.99966900e-01	-8.46337100e-09	3.54429577e+07	-4.99405100e-02	2.84288400e-07	-1.75668476e+05
2.69711389e+01	2023-02-13T17:43:49.837382	6.27019800e-05	-2.58220400e-06	-2.42823495e+01	-2.99974400e-01	-9.90822000e-09	3.02753068e+07	5.55377000e-05	1.71221600e-06	3.24361529e+01
2.83306409e+01	2023-02-13T17:43:51.197469	5.91879700e-05	-4.71042600e-06	-1.25653115e+01	-2.99967300e-01	-4.85507400e-09	6.17842900e+07	5.00553500e-02	1.61248100e-06	3.10424433e+04
2.94558235e+01	2023-02-13T17:43:52.322539	6.46263300e-05	-1.59547200e-06	-4.05060885e+01	-2.99969200e-01	-2.86746600e-09	1.04611249e+08	1.00056400e-01	2.71939100e-07	3.67936792e+05
3.05955864e+01	2023-02-13T17:43:53.462611	6.13632400e-05	-2.28765400e-07	-2.68236543e+02	-2.99967300e-01	-3.44003600e-09	8.71988840e+07	1.50053400e-01	1.94420700e-07	7.71797447e+05
3.19859593e+01	2023-02-13T17:43:54.852699	6.47937200e-05	-2.01383300e-07	-3.21743263e+02	-2.99967500e-01	-3.77963400e-09	7.93641659e+07	2.00048500e-01	1.69746600e-07	1.17851256e+06
3.31420960e+01	2023-02-13T17:43:56.008772	6.50447300e-05	-2.04856600e-07	-3.17513470e+02	-2.99967500e-01	-4.99262000e-09	6.00821813e+07	2.50079500e-01	1.90042900e-07	1.31591078e+06
3.43145610e+01	2023-02-13T17:43:57.180846	6.42080500e-05	-2.61776000e-07	-2.45278597e+02	-2.99968700e-01	-4.86096800e-09	6.17096636e+07	3.00077100e-01	2.40148800e-07	1.24954653e+06
3.54859335e+01	2023-02-13T17:43:58.352920	6.21999900e-05	-3.73069600e-07	-1.66724895e+02	-2.99966800e-01	-4.95198600e-09	6.05750501e+07	3.50103600e-01	3.18936400e-07	1.09772230e+06
3.66421951e+01	2023-02-13T17:43:59.508994	6.07776900e-05	-4.55476700e-07	-1.33437539e+02	-2.99967400e-01	-4.17862800e-09	7.17860982e+07	4.00098400e-01	4.04922800e-07	9.88085630e+05
3.75797919e+01	2023-02-13T17:44:00.446052	6.70526800e-05	-4.76725400e-07	-1.40652627e+02	-2.99969600e-01	-5.14684300e-09	5.82822519e+07	4.50095800e-01	4.58900100e-07	9.80814343e+05
3.87384224e+01	2023-02-13T17:44:01.605125	6.76383900e-05	-5.56676900e-07	-1.21503856e+02	-2.99968200e-01	-6.07272600e-09	4.93959714e+07	5.00084400e-01	5.16401500e-07	9.68402299e+05
3.98608859e+01	2023-02-13T17:44:02.727196	6.66343500e-05	-6.20218800e-07	-1.07436843e+02	-2.99968000e-01	-6.03252800e-09	4.97250904e+07	5.50077300e-01	5.69996900e-07	9.65053143e+05
4.09906342e+01	2023-02-13T17:44:03.857267	6.58813000e-05	-6.59094800e-07	-9.99572444e+01	-2.99964400e-01	-6.26480200e-09	4.78809067e+07	6.00110400e-01	6.07464000e-07	9.87894591e+05
4.21129656e+01	2023-02-13T17:44:04.979339	6.57139900e-05	-6.77371600e-07	-9.70132052e+01	-2.99965400e-01	-3.11085400e-09	9.64254189e+07	6.50101100e-01	6.34453100e-07	1.02466376e+06
4.32359551e+01	2023-02-13T17:44:06.102408	6.58813000e-05	-6.86085400e-07	-9.60249263e+01	-2.99966800e-01	-3.64972500e-09	8.21888772e+07	7.00100000e-01	6.49264900e-07	1.07829639e+06
4.43676844e+01	2023-02-13T17:44:07.234480	6.68016700e-05	-6.84108900e-07	-9.76477137e+01	-2.99966300e-01	-4.98688100e-09	6.01510844e+07	7.50086200e-01	6.58619800e-07	1.13887587e+06
4.54858635e+01	2023-02-13T17:44:08.352551	6.56303500e-05	-6.88064000e-07	-9.53840776e+01	-2.99967000e-01	-5.39408100e-09	5.56103996e+07	8.00080600e-01	6.63941200e-07	1.20504737e+06
4.66108956e+01	2023-02-13T17:44:09.477621	6.68017300e-05	-6.90090500e-07	-9.68014050e+01	-2.99966500e-01	-4.58056000e-09	6.54868619e+07	8.50079400e-01	6.79738200e-07	1.25059825e+06
4.77400089e+01	2023-02-13T17:44:10.606694	6.73037200e-05	-6.99881400e-07	-9.61644644e+01	-2.99967300e-01	-4.82256900e-09	6.22007275e+07	9.00105300e-01	6.86292200e-07	1.31154820e+06
4.88608712e+01	2023-02-13T17:44:11.727763	6.69690700e-05	-7.12664700e-07	-9.39699553e+01	-2.99969700e-01	-5.74128300e-09	5.22478512e+07	9.50109100e-01	7.10106900e-07	1.33798038e+06
4.99864433e+01	2023-02-13T17:44:12.852836	6.66343400e-05	-7.54945100e-07	-8.82638221e+01	-2.99967000e-01	-5.01875400e-09	5.97692176e+07	1.00011600e+00	7.60996600e-07	1.31421875e+06
5.10945083e+01	2023-02-13T17:44:13.960905	6.75547600e-05	-7.52719700e-07	-8.97475647e+01	-2.99966800e-01	-6.04354000e-09	4.96342872e+07	1.00011500e+00	7.61967200e-07	1.31254337e+06
5.17567499e+01	2023-02-13T17:44:14.623858	6.64670300e-05	-6.97648400e-07	-9.52729627e+01	-2.99967000e-01	-5.43043100e-09	5.52381570e+07	9.50109400e-01	7.00914700e-07	1.35552786e+06
5.28774136e+01	2023-02-13T17:44:15.744310	6.74710900e-05	-6.62317400e-07	-1.01871233e+02	-2.99966800e-01	-5.40844900e-09	5.54626289e+07	9.00106900e-01	6.70986600e-07	1.34146777e+06
5.40013892e+01	2023-02-13T17:44:16.868380	6.68853800e-05	-6.30559700e-07	-1.06073033e+02	-2.99968400e-01	-6.67934700e-09	4.49098392e+07	8.50079700e-01	6.37052700e-07	1.33439463e+06
5.51307647e+01	2023-02-13T17:44:17.997451	6.64670300e-05	-5.94608600e-07	-1.11782827e+02	-2.99967600e-01	-6.61381400e-09	4.53547076e+07	8.00080300e-01	6.08924000e-07	1.31392473e+06
5.62550851e+01	2023-02-13T17:44:19.121523	6.65507100e-05	-5.65516500e-07	-1.17681288e+02	-2.99967100e-01	-5.32858800e-09	5.62939188e+07	7.50088100e-01	5.76977400e-07	1.30003030e+06
5.73764246e+01	2023-02-13T17:44:20.243593	6.65507000e-05	-5.27039900e-07	-1.26272603e+02	-2.99968100e-01	-8.76758800e-09	3.42132979e+07	7.00099600e-01	5.44770200e-07	1.28512830e+06
5.85059370e+01	2023-02-13T17:44:21.372665	6.62997600e-05	-4.86220200e-07	-1.36357478e+02	-2.99969200e-01	-9.45174900e-09	3.17368986e+07	6.50101500e-01	5.08799400e-07	1.27771672e+06
5.94233101e+01	2023-02-13T17:44:22.289722	6.74710300e-05	-4.44168300e-07	-1.51904199e+02	-2.99968800e-01	-1.01787800e-08	2.94700151e+07	6.00111000e-01	4.64134200e-07	1.29296871e+06
6.03488432e+01	2023-02-13T17:44:23.215781	6.27857400e-05	-4.06309000e-07	-1.54527072e+02	-2.99968600e-01	-1.01330800e-08	2.96029045e+07	5.50078600e-01	4.21588500e-07	1.30477610e+06
6.15221179e+01	2023-02-13T17:44:24.388855	6.28694000e-05	-3.55839900e-07	-1.76678894e+02	-2.99968100e-01	-9.25268700e-09	3.24195663e+07	5.00086200e-01	3.67721200e-07	1.35996021e+06
6.26735025e+01	2023-02-13T17:44:25.539927	6.67181400e-05	-3.04732900e-07	-2.18939734e+02	-2.99967600e-01	-4.37953000e-09	6.84931031e+07	4.50098600e-01	3.16345900e-07	1.42280523e+06
6.38479426e+01	2023-02-13T17:44:26.715001	6.23673400e-05	-2.44924000e-07	-2.54639562e+02	-2.99968100e-01	-4.01255400e-09	7.47573989e+07	4.00098700e-01	2.59005100e-07	1.54475221e+06
6.50014776e+01	2023-02-13T17:44:27.868075	6.50447300e-05	-1.72936500e-07	-3.76119154e+02	-2.99967500e-01	-4.58321300e-09	6.54491729e+07	3.50101600e-01	1.94424800e-07	1.80070444e+06
6.61578942e+01	2023-02-13T17:44:29.025148	6.68017200e-05	-1.09200500e-07	-6.11734562e+02	-2.99967500e-01	-4.99654500e-09	6.00349842e+07	3.00074600e-01	1.23703200e-07	2.42576263e+06
6.71108210e+01	2023-02-13T17:44:29.978208	6.64670300e-05	-6.64026000e-08	-1.00097029e+03	-2.99968800e-01	-6.25045500e-09	4.79915142e+07	2.50077700e-01	8.32030000e-08	3.00563321e+06
6.82671079e+01	2023-02-13T17:44:31.134280	6.70527300e-05	-4.59567200e-08	-1.45904081e+03	-2.99968100e-01	-6.49788200e-09	4.61639808e+07	2.00043300e-01	5.78294800e-08	3.45919244e+06
6.94421824e+01	2023-02-13T17:44:32.309355	6.84753000e-05	-3.56298400e-08	-1.92185258e+03	-2.99968400e-01	-6.81723800e-09	4.40014563e+07	1.50050000e-01	4.39766100e-08	3.41204108e+06
7.08764702e+01	2023-02-13T17:44:33.743444	7.44994400e-05	-3.87220800e-08	-1.92395243e+03	-2.99969000e-01	-6.57655400e-09	4.56118812e+07	-1.91938500e-02	7.52149800e-09	-2.55186533e+06
7.29447542e+01	2023-02-13T17:44:35.811575	4.98170200e-05	-3.32439300e-08	-1.49852981e+03	-2.99969000e-01	-4.58811900e-09	6.53795161e+07	-6.71751700e-02	6.73797200e-09	-9.96964220e+06
7.50015101e+01	2023-02-13T17:44:37.868705	5.74308300e-05	1.45762300e-10	3.94003319e+05	-2.99967300e-01	-4.29464500e-09	6.98468209e+07	-1.06440100e-01	5.97611600e-09	-1.78109160e+07
7.70699788e+01	2023-02-13T17:44:39.936836	7.07340900e-05	1.10725400e-07	6.38824425e+02	-2.99968600e-01	-5.10862700e-09	5.87180469e+07	-4.87775000e-02	-2.41243900e-08	2.02191641e+06
7.87356747e+01	2023-02-13T17:44:41.602941	6.93953900e-05	9.52841100e-07	7.28299713e+01	-2.99967500e-01	-5.23339700e-09	5.73179333e+07	-9.99421800e-02	-5.23610500e-07	1.90871230e+05
8.00977677e+01	2023-02-13T17:44:42.965027	7.34113800e-05	3.49899000e-06	2.09807344e+01	-2.99969900e-01	-6.62263200e-09	4.52946653e+07	-1.49942100e-01	-1.57608900e-06	9.51355539e+04
8.12227090e+01	2023-02-13T17:44:44.090098	7.79295200e-05	4.22893900e-06	1.84276765e+01	-2.99969800e-01	-6.90688800e-09	4.34305291e+07	-1.99935400e-01	-5.13448400e-07	3.89397260e+05
8.23451735e+01	2023-02-13T17:44:45.212170	7.02320900e-05	1.34293600e-06	5.22974215e+01	-2.99966800e-01	-6.99255700e-09	4.28980128e+07	-2.49934100e-01	-1.05728000e-07	2.36393481e+06
8.34861543e+01	2023-02-13T17:44:46.353241	7.16544500e-05	6.77748400e-07	1.05724263e+02	-2.99968100e-01	-7.05975500e-09	4.24898739e+07	-2.99928700e-01	-6.46892500e-08	4.63645351e+06
8.48771487e+01	2023-02-13T17:44:47.744328	6.88933600e-05	1.59963200e-07	4.30682557e+02	-2.99966900e-01	-6.74079800e-09	4.45002061e+07	-3.48408700e-01	-5.30092200e-08	6.57260567e+06
8.68768589e+01	2023-02-13T17:44:49.743455	7.59215400e-05	3.83880300e-07	1.97773994e+02	-2.99968000e-01	-6.74654800e-09	4.44624421e+07	-3.99916300e-01	-7.24014800e-08	5.52359289e+06
8.80328813e+01	2023-02-13T17:44:50.899527	7.61725100e-05	4.30843000e-07	1.76798764e+02	-2.99968500e-01	-5.73041700e-09	5.23467140e+07	-4.49945700e-01	-7.85947700e-08	5.72488093e+06
8.91888788e+01	2023-02-13T17:44:52.055601	7.63398100e-05	4.29762300e-07	1.77632636e+02	-2.99968700e-01	-6.48800200e-09	4.62343723e+07	-4.99931200e-01	-8.25622600e-08	6.05520246e+06
9.03451510e+01	2023-02-13T17:44:53.212674	7.67581900e-05	4.53773000e-07	1.69155481e+02	-2.99968100e-01	-5.79823100e-09	5.17344169e+07	-5.49924900e-01	-8.92843600e-08	6.15925230e+06
9.15016154e+01	2023-02-13T17:44:54.368747	7.00647700e-05	1.99565300e-07	3.51086937e+02	-2.99966300e-01	-6.42942000e-09	4.66552659e+07	-5.99920200e-01	-7.46975600e-08	8.03132258e+06
9.32358786e+01	2023-02-13T17:44:56.102857	7.64234600e-05	4.92782600e-07	1.55085549e+02	-2.99969100e-01	-7.30589900e-09	4.10584789e+07	-6.49910200e-01	-1.39932600e-07	4.64445169e+06
9.43920529e+01	2023-02-13T17:44:57.258930	7.19054300e-05	3.24965900e-07	2.21270693e+02	-2.99969100e-01	-3.08170000e-09	9.73388390e+07	-6.99939000e-01	-1.50809100e-07	4.64122523e+06
9.61263946e+01	2023-02-13T17:44:58.993038	6.91444300e-05	4.80969300e-07	1.43760589e+02	-2.99968500e-01	-3.86138600e-09	7.76841528e+07	-7.49927500e-01	-2.54214800e-07	2.94997577e+06
9.77045656e+01	2023-02-13T17:45:00.572138	6.95627200e-05	7.94229700e-07	8.75851407e+01	-2.99968700e-01	-3.71899000e-09	8.06586466e+07	-7.99919100e-01	-4.22316800e-07	1.89412095e+06
9.88346934e+01	2023-02-13T17:45:01.702210	7.00648000e-05	9.33909800e-07	7.50230911e+01	-2.99966300e-01	-4.21447800e-09	7.11751965e+07	-8.49919200e-01	-5.70819100e-07	1.48894667e+06
9.99567343e+01	2023-02-13T17:45:02.824281	6.92281000e-05	1.18359900e-06	5.84894884e+01	-2.99968000e-01	-3.85647100e-09	7.77830301e+07	-8.99912000e-01	-8.54286300e-07	1.05340797e+06
1.01079594e+02	2023-02-13T17:45:03.946351	7.07341100e-05	1.65089200e-06	4.28459948e+01	-2.99968200e-01	-4.66889300e-09	6.42482490e+07	-9.49913000e-01	-1.24461900e-06	7.63215892e+05
1.02204565e+02	2023-02-13T17:45:05.071422	7.13197600e-05	2.09339800e-06	3.40688966e+01	-2.99966400e-01	-4.39418000e-09	6.82644771e+07	-9.99954300e-01	-1.53966600e-06	6.49461831e+05
