Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
1.31803474e+02	2023-02-13T17:39:09.759561	6.14468800e-05	-3.46001600e-07	-1.77591317e+02	-9.99647500e-02	-2.52459800e-08	3.95963040e+06	-4.99362700e-02	1.65289400e-07	-3.02114171e+05
1.32959633e+02	2023-02-13T17:39:10.915628	6.51282700e-05	-1.57928600e-06	-4.12390599e+01	-9.99301800e-02	-2.81341500e-08	3.55191751e+06	5.47854000e-05	8.93872100e-07	6.12899765e+01
1.34322013e+02	2023-02-13T17:39:12.277705	6.40405900e-05	-1.85347900e-06	-3.45515595e+01	-9.99461600e-02	-2.52883900e-08	3.95225477e+06	5.00541300e-02	7.41988200e-07	6.74594690e+04
1.35443791e+02	2023-02-13T17:39:13.399768	6.15305600e-05	-2.80280600e-07	-2.19531998e+02	-9.99410100e-02	-2.22182400e-08	4.49815152e+06	1.00058100e-01	1.86664700e-07	5.36031183e+05
1.36833460e+02	2023-02-13T17:39:14.788873	6.47099300e-05	-1.40603000e-07	-4.60231503e+02	-9.99480200e-02	-2.93533600e-08	3.40499418e+06	1.50050700e-01	1.18468400e-07	1.26658839e+06
1.37989818e+02	2023-02-13T17:39:15.945939	6.27855600e-05	-1.00710500e-07	-6.23426157e+02	-9.99501900e-02	-2.81754500e-08	3.54742125e+06	2.00044800e-01	1.16945500e-07	1.71058142e+06
1.39145940e+02	2023-02-13T17:39:17.102004	6.60485900e-05	-1.20901100e-07	-5.46302639e+02	-9.99393200e-02	-2.97654300e-08	3.35756346e+06	2.50077000e-01	1.32094100e-07	1.89317312e+06
1.40302993e+02	2023-02-13T17:39:18.259070	6.39569100e-05	-1.89082100e-07	-3.38249417e+02	-9.99506500e-02	-1.84240200e-08	5.42501854e+06	3.00077900e-01	1.80301300e-07	1.66431357e+06
1.41458573e+02	2023-02-13T17:39:19.414136	6.34549300e-05	-2.88230900e-07	-2.20153113e+02	-9.99507500e-02	-2.31971900e-08	4.30874386e+06	3.50102500e-01	2.68133200e-07	1.30570366e+06
1.42616049e+02	2023-02-13T17:39:20.572201	6.35386300e-05	-3.69799000e-07	-1.71819367e+02	-9.99460800e-02	-1.66566400e-08	6.00037463e+06	4.00099500e-01	3.33272900e-07	1.20051615e+06
1.43770962e+02	2023-02-13T17:39:21.727266	6.11959300e-05	-4.07277500e-07	-1.50256103e+02	-9.99558100e-02	-1.78420600e-08	5.60225725e+06	4.50100600e-01	3.78123700e-07	1.19035279e+06
1.44928230e+02	2023-02-13T17:39:22.884332	6.13633100e-05	-4.81186200e-07	-1.27525083e+02	-9.99423800e-02	-1.77913200e-08	5.61747976e+06	5.00084600e-01	4.64484500e-07	1.07664432e+06
1.45864663e+02	2023-02-13T17:39:23.820385	6.62995900e-05	-5.21999900e-07	-1.27010733e+02	-9.99427300e-02	-2.56508100e-08	3.89627969e+06	5.50078400e-01	5.10996300e-07	1.07648216e+06
1.47226420e+02	2023-02-13T17:39:25.182462	6.54628400e-05	-5.86197500e-07	-1.11673694e+02	-9.99365200e-02	-1.89593300e-08	5.27109977e+06	6.00111500e-01	5.57080100e-07	1.07724455e+06
1.48353859e+02	2023-02-13T17:39:26.309526	6.60485700e-05	-6.14109600e-07	-1.07551763e+02	-9.99467000e-02	-1.90336100e-08	5.25106378e+06	6.50100700e-01	5.91531100e-07	1.09901356e+06
1.49474163e+02	2023-02-13T17:39:27.429590	6.57975800e-05	-6.33125400e-07	-1.03925036e+02	-9.99509800e-02	-1.73167400e-08	5.77192820e+06	7.00099500e-01	6.21613600e-07	1.12626156e+06
1.50598990e+02	2023-02-13T17:39:28.554653	6.65506100e-05	-6.57640100e-07	-1.01196095e+02	-9.99417100e-02	-1.91099200e-08	5.22983403e+06	7.50085600e-01	6.44822900e-07	1.16324281e+06
1.51724039e+02	2023-02-13T17:39:29.679716	6.74709900e-05	-6.75771200e-07	-9.98429498e+01	-9.99453800e-02	-1.59822500e-08	6.25352375e+06	8.00081500e-01	6.77889000e-07	1.18025444e+06
1.52849267e+02	2023-02-13T17:39:30.804781	6.62996200e-05	-7.05746500e-07	-9.39425417e+01	-9.99385400e-02	-1.59417300e-08	6.26898963e+06	8.50080200e-01	7.09325700e-07	1.19843423e+06
1.53974378e+02	2023-02-13T17:39:31.929845	6.60486400e-05	-7.43780700e-07	-8.88012286e+01	-9.99483700e-02	-1.81155400e-08	5.51727246e+06	9.00106600e-01	7.54218900e-07	1.19342886e+06
1.55099723e+02	2023-02-13T17:39:33.055908	6.64669600e-05	-8.02642200e-07	-8.28101986e+01	-9.99438900e-02	-1.80903500e-08	5.52470737e+06	9.50109100e-01	8.21745700e-07	1.15620818e+06
1.56224114e+02	2023-02-13T17:39:34.179971	6.61323400e-05	-8.89405200e-07	-7.43556930e+01	-9.99547000e-02	-1.47702800e-08	6.76728539e+06	1.00011600e+00	8.95741900e-07	1.11652252e+06
1.57332315e+02	2023-02-13T17:39:35.288034	6.75547000e-05	-8.80125100e-07	-7.67557930e+01	-9.99472200e-02	-1.60694200e-08	6.21971546e+06	1.00011600e+00	8.99077900e-07	1.11237969e+06
1.57959029e+02	2023-02-13T17:39:35.915070	6.59649200e-05	-8.18869400e-07	-8.05560936e+01	-9.99465300e-02	-1.50671100e-08	6.63342406e+06	9.50108700e-01	8.23033900e-07	1.15439801e+06
1.59083585e+02	2023-02-13T17:39:37.039133	6.65506200e-05	-7.48508400e-07	-8.89109862e+01	-9.99418900e-02	-1.82925700e-08	5.46352371e+06	9.00106100e-01	7.54123700e-07	1.19357885e+06
1.60208337e+02	2023-02-13T17:39:38.164197	6.57139100e-05	-6.97649100e-07	-9.41933559e+01	-9.99493200e-02	-1.51378300e-08	6.60261874e+06	8.50080000e-01	7.08256800e-07	1.20024262e+06
1.61333385e+02	2023-02-13T17:39:39.289261	6.62159300e-05	-6.49803500e-07	-1.01901467e+02	-9.99428900e-02	-1.14731100e-08	8.71105481e+06	8.00080300e-01	6.66802200e-07	1.19987652e+06
1.62458294e+02	2023-02-13T17:39:40.414325	6.65506100e-05	-6.03157900e-07	-1.10336962e+02	-9.99473600e-02	-1.46677300e-08	6.81409871e+06	7.50086900e-01	6.27386500e-07	1.19557386e+06
1.63604731e+02	2023-02-13T17:39:41.560390	6.61322400e-05	-5.60780000e-07	-1.17929027e+02	-9.99384600e-02	-1.51885200e-08	6.57986822e+06	7.00100500e-01	5.78487700e-07	1.21022539e+06
1.64724129e+02	2023-02-13T17:39:42.680453	6.66342800e-05	-5.07104900e-07	-1.31401373e+02	-9.99449400e-02	-1.45240800e-08	6.88132673e+06	6.50101000e-01	5.27810700e-07	1.23169348e+06
1.65852573e+02	2023-02-13T17:39:43.808517	6.65506100e-05	-4.54178000e-07	-1.46529797e+02	-9.99511000e-02	-9.07779500e-09	1.10105042e+07	6.00110300e-01	4.76183600e-07	1.26024983e+06
1.66776915e+02	2023-02-13T17:39:44.732706	6.73873200e-05	-4.04858100e-07	-1.66446762e+02	-9.99486600e-02	-1.05573700e-08	9.46719306e+06	5.50079100e-01	4.21720100e-07	1.30437013e+06
1.67695430e+02	2023-02-13T17:39:45.651621	6.22836300e-05	-3.55210500e-07	-1.75342874e+02	-9.99506800e-02	-1.10559800e-08	9.04041795e+06	5.00085500e-01	3.59006900e-07	1.39296905e+06
1.69083312e+02	2023-02-13T17:39:47.038700	6.44590100e-05	-2.85681000e-07	-2.25632821e+02	-9.99442600e-02	-1.18156000e-08	8.45866989e+06	4.50099300e-01	3.13011000e-07	1.43796640e+06
1.70239738e+02	2023-02-13T17:39:48.195766	6.48772800e-05	-2.23890900e-07	-2.89771849e+02	-9.99452700e-02	-1.25971100e-08	7.93398406e+06	4.00098400e-01	2.53196500e-07	1.58018930e+06
1.71395876e+02	2023-02-13T17:39:49.351831	6.59650000e-05	-1.50069200e-07	-4.39563881e+02	-9.99497000e-02	-1.18586900e-08	8.42839302e+06	3.50099700e-01	1.76462600e-07	1.98398811e+06
1.72554113e+02	2023-02-13T17:39:50.509896	6.78056800e-05	-8.94804400e-08	-7.57770972e+02	-9.99479800e-02	-1.26595100e-08	7.89509073e+06	3.00076800e-01	1.18290700e-07	2.53677423e+06
1.73708185e+02	2023-02-13T17:39:51.663962	6.72199800e-05	-4.80815800e-08	-1.39804016e+03	-9.99481000e-02	-1.11646100e-08	8.95222493e+06	2.50076800e-01	7.67353900e-08	3.25895001e+06
1.74866216e+02	2023-02-13T17:39:52.822028	6.82241000e-05	-2.72339200e-08	-2.50511494e+03	-9.99387400e-02	-1.17912200e-08	8.47569123e+06	2.00044300e-01	4.28947800e-08	4.66360476e+06
1.76303093e+02	2023-02-13T17:39:54.259108	9.09819900e-05	-1.61871600e-08	-5.62062709e+03	-9.99458000e-02	-9.95328000e-09	1.00414939e+07	8.59446300e-02	4.82713900e-09	1.78044655e+07
1.77739385e+02	2023-02-13T17:39:55.695190	8.16111200e-05	-2.55712600e-08	-3.19151735e+03	-9.99414400e-02	-9.62375500e-09	1.03848695e+07	5.24004400e-02	4.01766800e-09	1.30425013e+07
1.79801897e+02	2023-02-13T17:39:57.757306	6.25345700e-05	-1.49690500e-08	-4.17759110e+03	-9.99431900e-02	-8.36021800e-09	1.19546153e+07	5.12402300e-03	3.58417800e-09	1.42962291e+06
1.81865416e+02	2023-02-13T17:39:59.821423	7.35787500e-05	1.44603500e-08	5.08831045e+03	-9.99455000e-02	-8.64423200e-09	1.15621029e+07	-4.31685100e-02	3.21021000e-09	-1.34472542e+07
1.83931888e+02	2023-02-13T17:40:01.887541	6.91442900e-05	5.38599900e-08	1.28377837e+03	-9.99411300e-02	-8.64114000e-09	1.15657344e+07	-4.85770400e-02	-4.93587800e-08	9.84162088e+05
1.85598936e+02	2023-02-13T17:40:03.554635	7.00646700e-05	1.17883500e-06	5.94355190e+01	-9.99417800e-02	-8.11223400e-09	1.23198838e+07	-9.99440400e-02	-2.19478500e-07	4.55370526e+05
1.87182002e+02	2023-02-13T17:40:05.137725	6.96462100e-05	1.90874700e-06	3.64879211e+01	-9.99425000e-02	-1.05312500e-08	9.49008902e+06	-1.49941100e-01	-8.01137500e-07	1.87160257e+05
1.88303330e+02	2023-02-13T17:40:06.258788	7.34950200e-05	2.72575300e-06	2.69631988e+01	-9.99450400e-02	-9.84293800e-09	1.01539845e+07	-1.99935700e-01	-1.40915200e-07	1.41883700e+06
1.89645820e+02	2023-02-13T17:40:07.601864	6.93116000e-05	1.10245900e-06	6.28700024e+01	-9.99484000e-02	-1.19103600e-08	8.39171948e+06	-2.49934300e-01	-7.46318900e-08	3.34889415e+06
1.90786399e+02	2023-02-13T17:40:08.741929	7.44990200e-05	4.92903000e-07	1.51143369e+02	-9.99475200e-02	-1.03420400e-08	9.66419778e+06	-2.99929300e-01	-7.09158900e-08	4.22936665e+06
1.92182306e+02	2023-02-13T17:40:10.138008	7.48337200e-05	4.08947600e-07	1.82990975e+02	-9.99436000e-02	-9.75388900e-09	1.02465386e+07	-3.49918100e-01	-5.36886600e-08	6.51754207e+06
1.93333457e+02	2023-02-13T17:40:11.289073	7.51684300e-05	3.47860500e-07	2.16087857e+02	-9.99438600e-02	-1.11719400e-08	8.94597178e+06	-3.99915600e-01	-5.50988800e-08	7.25814390e+06
1.94489667e+02	2023-02-13T17:40:12.445138	7.52520100e-05	2.89751500e-07	2.59712236e+02	-9.99461400e-02	-1.03885600e-08	9.62078864e+06	-4.49945300e-01	-7.46117800e-08	6.03048607e+06
1.95645811e+02	2023-02-13T17:40:13.601204	7.42480100e-05	2.54791900e-07	2.91406477e+02	-9.99438400e-02	-1.09321200e-08	9.14221944e+06	-4.99928300e-01	-6.42256500e-08	7.78393523e+06
1.96802512e+02	2023-02-13T17:40:14.758288	7.34113500e-05	2.51797500e-07	2.91549162e+02	-9.99503400e-02	-1.02895000e-08	9.71381894e+06	-5.49921300e-01	-5.05329200e-08	1.08824366e+07
1.97958934e+02	2023-02-13T17:40:15.914353	7.16542900e-05	2.68165100e-07	2.67202145e+02	-9.99409300e-02	-1.12603200e-08	8.87549643e+06	-5.99918400e-01	-5.54817200e-08	1.08129020e+07
1.99115410e+02	2023-02-13T17:40:17.071418	7.24909900e-05	2.89867300e-07	2.50083366e+02	-9.99471000e-02	-8.63059900e-09	1.15805519e+07	-6.49908800e-01	-7.16422700e-08	9.07158302e+06
2.00270803e+02	2023-02-13T17:40:18.226484	7.39133900e-05	3.28281600e-07	2.25152400e+02	-9.99403700e-02	-1.27566200e-08	7.83439265e+06	-6.99938400e-01	-9.13658700e-08	7.66083002e+06
2.01428389e+02	2023-02-13T17:40:19.384550	7.36623200e-05	3.24690400e-07	2.26869412e+02	-9.99423800e-02	-8.92169900e-09	1.12021690e+07	-7.49925400e-01	-1.07314800e-07	6.98808925e+06
2.02583303e+02	2023-02-13T17:40:20.539614	7.30766000e-05	3.32896600e-07	2.19517412e+02	-9.99424800e-02	-9.39398200e-09	1.06389899e+07	-7.99920100e-01	-1.68082900e-07	4.75908079e+06
2.03739611e+02	2023-02-13T17:40:21.695680	7.45826600e-05	4.25845200e-07	1.75140309e+02	-9.99480400e-02	-1.21510300e-08	8.22547883e+06	-8.49921700e-01	-2.44878800e-07	3.47078514e+06
2.05083332e+02	2023-02-13T17:40:23.038757	6.82239100e-05	5.73389300e-07	1.18983577e+02	-9.99492600e-02	-1.11213600e-08	8.98714366e+06	-8.99911300e-01	-5.09335200e-07	1.76683508e+06
2.06447315e+02	2023-02-13T17:40:24.402834	6.97299300e-05	1.17982600e-06	5.91018760e+01	-9.99384900e-02	-9.99698400e-09	9.99686405e+06	-9.49913600e-01	-9.26109000e-07	1.02570389e+06
2.07572195e+02	2023-02-13T17:40:25.527898	7.04829600e-05	1.83559300e-06	3.83979237e+01	-9.99438600e-02	-1.02902900e-08	9.71244348e+06	-9.99954200e-01	-1.34673300e-06	7.42503674e+05
