[SUMMARY]
Software Information
Software Name:	UVProbe
Version:	2.43
Mode:	Normal Mode

Data Information
Data is:	Original
Analyst:	
Date/Time:	23/02/2023 18:56:09
Comments:	

Instrument Information
Instrument Name:	SolidSpec3700
Instrument Type:	SolidSpec-3700 Series
Model (S/N):	SolidSpec3700 ( A11085100264CZ )

[METHOD]
[Measurement Properties]
Wavelength Range (nm.):	285,00 to 1600,00
Scan Speed:	Medium
Sampling Interval:	1,0
Auto Sampling Interval:	Disabled
Scan Mode:	Single

[Sample Preparation Properties]
Weight:	
Volume:	
Dilution:	
Path Length:	
Additional Information:	

[Instrument Properties]
Instrument Type:	SolidSpec-3700 Series
Measuring Mode:	Reflectance
Slit Width:	5,0 nm
Time Constant:	1,0 sec.
Source Lamp:	Auto
Light Source Change Wavelength:	282,00 nm
Detector Unit:	Integral Sphere
Detector Change Wavelength:	900,00 nm  1650,00 nm
Grating Change Wavelength:	800,00 nm
S/R Exchange:	Inverse
Detector Lock:	Auto
Slit Program:	Fixed
Beam Mode:	Double
Stair Correction:	Disable

[Attachment Properties]
Attachment:	X-Y Stage
Sequence File:	Positions.xys

[Operation]
Threshold:	0,0010000
Points:	4
InterPolate:	Disabled
Average:	Disabled

[DATA]
Wavelength	Data
285.0	5.474
286.0	5.432
287.0	5.413
288.0	5.459
289.0	5.489
290.0	5.505
291.0	5.494
292.0	5.544
293.0	5.587
294.0	5.576
295.0	5.523
296.0	5.488
297.0	5.513
298.0	5.560
299.0	5.585
300.0	5.617
301.0	5.580
302.0	5.556
303.0	5.530
304.0	5.570
305.0	5.560
306.0	5.573
307.0	5.541
308.0	5.572
309.0	5.564
310.0	5.582
311.0	5.536
312.0	5.487
313.0	5.441
314.0	5.424
315.0	5.411
316.0	5.388
317.0	5.334
318.0	5.271
319.0	5.235
320.0	5.209
321.0	5.201
322.0	5.169
323.0	5.166
324.0	5.127
325.0	5.108
326.0	5.078
327.0	5.055
328.0	5.021
329.0	4.973
330.0	4.932
331.0	4.908
332.0	4.879
333.0	4.866
334.0	4.849
335.0	4.859
336.0	4.859
337.0	4.867
338.0	4.851
339.0	4.853
340.0	4.830
341.0	4.851
342.0	4.834
343.0	4.835
344.0	4.802
345.0	4.812
346.0	4.826
347.0	4.867
348.0	4.885
349.0	4.908
350.0	4.917
351.0	4.953
352.0	4.983
353.0	5.010
354.0	5.032
355.0	5.045
356.0	5.070
357.0	5.090
358.0	5.125
359.0	5.170
360.0	5.199
361.0	5.232
362.0	5.251
363.0	5.298
364.0	5.312
365.0	5.328
366.0	5.315
367.0	5.319
368.0	5.315
369.0	5.307
370.0	5.292
371.0	5.303
372.0	5.299
373.0	5.305
374.0	5.273
375.0	5.255
376.0	5.231
377.0	5.223
378.0	5.200
379.0	5.171
380.0	5.136
381.0	5.113
382.0	5.080
383.0	5.045
384.0	5.016
385.0	5.001
386.0	4.974
387.0	4.937
388.0	4.892
389.0	4.851
390.0	4.828
391.0	4.783
392.0	4.766
393.0	4.733
394.0	4.712
395.0	4.667
396.0	4.625
397.0	4.590
398.0	4.551
399.0	4.517
400.0	4.479
401.0	4.456
402.0	4.430
403.0	4.416
404.0	4.392
405.0	4.372
406.0	4.340
407.0	4.319
408.0	4.295
409.0	4.285
410.0	4.269
411.0	4.269
412.0	4.274
413.0	4.284
414.0	4.288
415.0	4.291
416.0	4.298
417.0	4.311
418.0	4.330
419.0	4.347
420.0	4.372
421.0	4.395
422.0	4.423
423.0	4.455
424.0	4.491
425.0	4.531
426.0	4.565
427.0	4.597
428.0	4.627
429.0	4.676
430.0	4.718
431.0	4.780
432.0	4.829
433.0	4.889
434.0	4.941
435.0	4.995
436.0	5.047
437.0	5.096
438.0	5.159
439.0	5.212
440.0	5.273
441.0	5.318
442.0	5.380
443.0	5.444
444.0	5.509
445.0	5.563
446.0	5.611
447.0	5.661
448.0	5.721
449.0	5.784
450.0	5.849
451.0	5.910
452.0	5.964
453.0	6.026
454.0	6.075
455.0	6.124
456.0	6.179
457.0	6.237
458.0	6.304
459.0	6.352
460.0	6.399
461.0	6.442
462.0	6.491
463.0	6.542
464.0	6.581
465.0	6.620
466.0	6.666
467.0	6.709
468.0	6.755
469.0	6.798
470.0	6.844
471.0	6.884
472.0	6.925
473.0	6.968
474.0	7.012
475.0	7.050
476.0	7.086
477.0	7.124
478.0	7.162
479.0	7.205
480.0	7.237
481.0	7.268
482.0	7.295
483.0	7.333
484.0	7.370
485.0	7.405
486.0	7.427
487.0	7.450
488.0	7.471
489.0	7.499
490.0	7.527
491.0	7.559
492.0	7.593
493.0	7.625
494.0	7.646
495.0	7.672
496.0	7.693
497.0	7.723
498.0	7.735
499.0	7.752
500.0	7.769
501.0	7.780
502.0	7.790
503.0	7.804
504.0	7.826
505.0	7.847
506.0	7.849
507.0	7.859
508.0	7.878
509.0	7.895
510.0	7.906
511.0	7.892
512.0	7.896
513.0	7.904
514.0	7.917
515.0	7.927
516.0	7.915
517.0	7.918
518.0	7.917
519.0	7.928
520.0	7.926
521.0	7.926
522.0	7.915
523.0	7.897
524.0	7.883
525.0	7.866
526.0	7.870
527.0	7.849
528.0	7.846
529.0	7.819
530.0	7.810
531.0	7.799
532.0	7.778
533.0	7.747
534.0	7.717
535.0	7.695
536.0	7.681
537.0	7.670
538.0	7.650
539.0	7.618
540.0	7.583
541.0	7.556
542.0	7.527
543.0	7.498
544.0	7.471
545.0	7.455
546.0	7.430
547.0	7.414
548.0	7.381
549.0	7.349
550.0	7.308
551.0	7.275
552.0	7.250
553.0	7.220
554.0	7.194
555.0	7.166
556.0	7.140
557.0	7.107
558.0	7.071
559.0	7.043
560.0	7.017
561.0	6.993
562.0	6.961
563.0	6.939
564.0	6.915
565.0	6.896
566.0	6.865
567.0	6.839
568.0	6.818
569.0	6.784
570.0	6.754
571.0	6.725
572.0	6.710
573.0	6.690
574.0	6.660
575.0	6.626
576.0	6.604
577.0	6.575
578.0	6.556
579.0	6.531
580.0	6.517
581.0	6.498
582.0	6.483
583.0	6.458
584.0	6.440
585.0	6.416
586.0	6.410
587.0	6.406
588.0	6.398
589.0	6.382
590.0	6.360
591.0	6.344
592.0	6.330
593.0	6.315
594.0	6.305
595.0	6.295
596.0	6.292
597.0	6.279
598.0	6.262
599.0	6.239
600.0	6.229
601.0	6.236
602.0	6.228
603.0	6.227
604.0	6.209
605.0	6.208
606.0	6.196
607.0	6.189
608.0	6.180
609.0	6.173
610.0	6.170
611.0	6.166
612.0	6.159
613.0	6.159
614.0	6.151
615.0	6.150
616.0	6.143
617.0	6.152
618.0	6.144
619.0	6.146
620.0	6.139
621.0	6.150
622.0	6.144
623.0	6.144
624.0	6.140
625.0	6.139
626.0	6.145
627.0	6.146
628.0	6.155
629.0	6.150
630.0	6.151
631.0	6.145
632.0	6.138
633.0	6.133
634.0	6.144
635.0	6.154
636.0	6.165
637.0	6.153
638.0	6.162
639.0	6.165
640.0	6.180
641.0	6.188
642.0	6.195
643.0	6.208
644.0	6.204
645.0	6.208
646.0	6.204
647.0	6.200
648.0	6.219
649.0	6.241
650.0	6.264
651.0	6.266
652.0	6.273
653.0	6.288
654.0	6.284
655.0	6.283
656.0	6.284
657.0	6.293
658.0	6.297
659.0	6.309
660.0	6.315
661.0	6.325
662.0	6.328
663.0	6.343
664.0	6.348
665.0	6.355
666.0	6.378
667.0	6.401
668.0	6.417
669.0	6.433
670.0	6.447
671.0	6.457
672.0	6.476
673.0	6.501
674.0	6.543
675.0	6.547
676.0	6.562
677.0	6.560
678.0	6.592
679.0	6.593
680.0	6.602
681.0	6.615
682.0	6.633
683.0	6.667
684.0	6.678
685.0	6.694
686.0	6.687
687.0	6.698
688.0	6.721
689.0	6.747
690.0	6.763
691.0	6.778
692.0	6.819
693.0	6.826
694.0	6.844
695.0	6.853
696.0	6.877
697.0	6.893
698.0	6.901
699.0	6.919
700.0	6.938
701.0	6.952
702.0	6.968
703.0	6.998
704.0	7.025
705.0	7.053
706.0	7.058
707.0	7.081
708.0	7.109
709.0	7.124
710.0	7.138
711.0	7.159
712.0	7.193
713.0	7.214
714.0	7.205
715.0	7.218
716.0	7.234
717.0	7.269
718.0	7.300
719.0	7.338
720.0	7.366
721.0	7.396
722.0	7.421
723.0	7.449
724.0	7.469
725.0	7.475
726.0	7.501
727.0	7.518
728.0	7.551
729.0	7.550
730.0	7.563
731.0	7.555
732.0	7.600
733.0	7.628
734.0	7.691
735.0	7.697
736.0	7.708
737.0	7.705
738.0	7.751
739.0	7.799
740.0	7.854
741.0	7.871
742.0	7.887
743.0	7.914
744.0	7.941
745.0	7.981
746.0	7.979
747.0	7.979
748.0	7.999
749.0	8.020
750.0	8.063
751.0	8.065
752.0	8.106
753.0	8.147
754.0	8.175
755.0	8.186
756.0	8.185
757.0	8.195
758.0	8.225
759.0	8.263
760.0	8.300
761.0	8.303
762.0	8.337
763.0	8.355
