[SUMMARY]
Software Information
Software Name:	UVProbe
Version:	2.43
Mode:	Normal Mode

Data Information
Data is:	Original
Analyst:	
Date/Time:	24/02/2023 12:52:52
Comments:	

Instrument Information
Instrument Name:	SolidSpec3700
Instrument Type:	SolidSpec-3700 Series
Model (S/N):	SolidSpec3700 ( A11085100264CZ )

[METHOD]
[Measurement Properties]
Wavelength Range (nm.):	285,00 to 1600,00
Scan Speed:	Medium
Sampling Interval:	1,0
Auto Sampling Interval:	Disabled
Scan Mode:	Single

[Sample Preparation Properties]
Weight:	
Volume:	
Dilution:	
Path Length:	
Additional Information:	

[Instrument Properties]
Instrument Type:	SolidSpec-3700 Series
Measuring Mode:	Transmittance
Slit Width:	5,0 nm
Time Constant:	1,0 sec.
Source Lamp:	Auto
Light Source Change Wavelength:	282,00 nm
Detector Unit:	Integral Sphere
Detector Change Wavelength:	900,00 nm  1650,00 nm
Grating Change Wavelength:	800,00 nm
S/R Exchange:	Normal
Detector Lock:	Auto
Slit Program:	Fixed
Beam Mode:	Double
Stair Correction:	Disable

[Attachment Properties]
Attachment:	X-Y Stage
Sequence File:	Positions.xys

[Operation]
Threshold:	0,0010000
Points:	4
InterPolate:	Disabled
Average:	Disabled

[DATA]
Wavelength	Data
285.0	49.789
286.0	50.526
287.0	51.637
288.0	52.562
289.0	53.550
290.0	54.472
291.0	55.511
292.0	56.372
293.0	57.130
294.0	57.903
295.0	58.833
296.0	59.689
297.0	60.312
298.0	60.930
299.0	61.605
300.0	62.294
301.0	62.832
302.0	63.444
303.0	63.645
304.0	64.103
305.0	64.436
306.0	64.865
307.0	65.076
308.0	65.287
309.0	65.557
310.0	65.680
311.0	65.868
312.0	66.060
313.0	66.219
314.0	66.438
315.0	66.454
316.0	66.503
317.0	66.441
318.0	66.492
319.0	66.640
320.0	66.633
321.0	66.767
322.0	66.994
323.0	67.282
324.0	67.472
325.0	67.517
326.0	67.512
327.0	67.626
328.0	67.778
329.0	67.928
330.0	68.177
331.0	68.377
332.0	68.515
333.0	68.675
334.0	68.878
335.0	69.079
336.0	69.216
337.0	69.480
338.0	69.784
339.0	69.990
340.0	70.196
341.0	70.578
342.0	71.024
343.0	71.359
344.0	71.624
345.0	71.860
346.0	72.143
347.0	72.337
348.0	72.654
349.0	72.879
350.0	73.063
351.0	73.101
352.0	73.132
353.0	73.269
354.0	73.455
355.0	73.679
356.0	73.795
357.0	73.786
358.0	73.778
359.0	73.744
360.0	73.801
361.0	73.781
362.0	73.844
363.0	73.822
364.0	73.786
365.0	73.806
366.0	73.795
367.0	73.732
368.0	73.560
369.0	73.448
370.0	73.427
371.0	73.387
372.0	73.274
373.0	73.173
374.0	73.028
375.0	72.891
376.0	72.803
377.0	72.732
378.0	72.655
379.0	72.489
380.0	72.279
381.0	72.204
382.0	72.060
383.0	72.037
384.0	71.900
385.0	71.759
386.0	71.625
387.0	71.463
388.0	71.336
389.0	71.151
390.0	71.034
391.0	70.859
392.0	70.768
393.0	70.553
394.0	70.337
395.0	70.103
396.0	69.923
397.0	69.824
398.0	69.603
399.0	69.426
400.0	69.246
401.0	69.037
402.0	68.858
403.0	68.608
404.0	68.475
405.0	68.250
406.0	68.027
407.0	67.748
408.0	67.549
409.0	67.338
410.0	67.118
411.0	66.813
412.0	66.604
413.0	66.369
414.0	66.168
415.0	65.903
416.0	65.653
417.0	65.424
418.0	65.192
419.0	64.994
420.0	64.727
421.0	64.488
422.0	64.239
423.0	64.028
424.0	63.788
425.0	63.499
426.0	63.229
427.0	62.941
428.0	62.671
429.0	62.399
430.0	62.113
431.0	61.848
432.0	61.539
433.0	61.255
434.0	60.938
435.0	60.674
436.0	60.363
437.0	60.032
438.0	59.733
439.0	59.386
440.0	59.094
441.0	58.751
442.0	58.500
443.0	58.181
444.0	57.849
445.0	57.460
446.0	57.150
447.0	56.800
448.0	56.479
449.0	56.101
450.0	55.723
451.0	55.334
452.0	54.978
453.0	54.579
454.0	54.184
455.0	53.778
456.0	53.412
457.0	53.026
458.0	52.605
459.0	52.216
460.0	51.809
461.0	51.404
462.0	50.961
463.0	50.541
464.0	50.114
465.0	49.705
466.0	49.291
467.0	48.895
468.0	48.484
469.0	48.080
470.0	47.661
471.0	47.207
472.0	46.749
473.0	46.305
474.0	45.861
475.0	45.415
476.0	44.906
477.0	44.435
478.0	43.930
479.0	43.454
480.0	42.971
481.0	42.492
482.0	42.006
483.0	41.531
484.0	41.070
485.0	40.595
486.0	40.103
487.0	39.588
488.0	39.117
489.0	38.678
490.0	38.223
491.0	37.770
492.0	37.282
493.0	36.798
494.0	36.323
495.0	35.836
496.0	35.370
497.0	34.901
498.0	34.444
499.0	33.987
500.0	33.503
501.0	33.003
502.0	32.534
503.0	32.064
504.0	31.602
505.0	31.136
506.0	30.689
507.0	30.266
508.0	29.825
509.0	29.384
510.0	28.972
511.0	28.565
512.0	28.177
513.0	27.768
514.0	27.371
515.0	26.978
516.0	26.600
517.0	26.216
518.0	25.850
519.0	25.478
520.0	25.126
521.0	24.756
522.0	24.402
523.0	24.052
524.0	23.711
525.0	23.377
526.0	23.046
527.0	22.716
528.0	22.377
529.0	22.036
530.0	21.694
531.0	21.367
532.0	21.040
533.0	20.746
534.0	20.444
535.0	20.158
536.0	19.872
537.0	19.592
538.0	19.327
539.0	19.062
540.0	18.804
541.0	18.539
542.0	18.279
543.0	18.031
544.0	17.798
545.0	17.558
546.0	17.334
547.0	17.114
548.0	16.895
549.0	16.669
550.0	16.456
551.0	16.256
552.0	16.061
553.0	15.875
554.0	15.698
555.0	15.525
556.0	15.339
557.0	15.182
558.0	15.027
559.0	14.880
560.0	14.718
561.0	14.568
562.0	14.426
563.0	14.284
564.0	14.148
565.0	14.008
566.0	13.897
567.0	13.778
568.0	13.664
569.0	13.546
570.0	13.427
571.0	13.311
572.0	13.191
573.0	13.089
574.0	12.994
575.0	12.885
576.0	12.775
577.0	12.673
578.0	12.575
579.0	12.473
580.0	12.361
581.0	12.257
582.0	12.155
583.0	12.056
584.0	11.956
585.0	11.851
586.0	11.757
587.0	11.647
588.0	11.554
589.0	11.459
590.0	11.371
591.0	11.276
592.0	11.176
593.0	11.104
594.0	11.031
595.0	10.970
596.0	10.905
597.0	10.855
598.0	10.798
599.0	10.746
600.0	10.696
601.0	10.662
602.0	10.627
603.0	10.591
604.0	10.571
605.0	10.558
606.0	10.567
607.0	10.576
608.0	10.590
609.0	10.601
610.0	10.619
611.0	10.648
612.0	10.687
613.0	10.741
614.0	10.788
615.0	10.849
616.0	10.904
617.0	10.978
618.0	11.050
619.0	11.136
620.0	11.222
621.0	11.318
622.0	11.410
623.0	11.518
624.0	11.621
625.0	11.729
626.0	11.836
627.0	11.934
628.0	12.040
629.0	12.139
630.0	12.244
631.0	12.350
632.0	12.452
633.0	12.537
634.0	12.622
635.0	12.685
636.0	12.747
637.0	12.802
638.0	12.858
639.0	12.927
640.0	12.970
641.0	13.001
642.0	13.036
643.0	13.072
644.0	13.102
645.0	13.129
646.0	13.132
647.0	13.144
648.0	13.128
649.0	13.121
650.0	13.123
651.0	13.132
652.0	13.154
653.0	13.159
654.0	13.161
655.0	13.167
656.0	13.188
657.0	13.230
658.0	13.281
659.0	13.325
660.0	13.377
661.0	13.425
662.0	13.498
663.0	13.570
664.0	13.673
665.0	13.783
666.0	13.923
667.0	14.061
668.0	14.242
669.0	14.451
670.0	14.719
671.0	15.005
672.0	15.329
673.0	15.657
674.0	16.042
675.0	16.441
676.0	16.884
677.0	17.340
678.0	17.847
679.0	18.387
680.0	18.972
681.0	19.593
682.0	20.264
683.0	20.927
684.0	21.689
685.0	22.474
686.0	23.356
687.0	24.239
688.0	25.184
689.0	26.175
690.0	27.209
691.0	28.292
692.0	29.419
693.0	30.581
694.0	31.830
695.0	33.087
696.0	34.351
697.0	35.581
698.0	36.854
699.0	38.122
700.0	39.407
701.0	40.693
702.0	41.964
703.0	43.186
704.0	44.333
705.0	45.561
706.0	46.781
707.0	47.975
708.0	49.074
709.0	50.118
710.0	51.184
711.0	52.141
712.0	53.142
713.0	54.045
714.0	54.945
715.0	55.762
716.0	56.586
717.0	57.384
718.0	58.138
719.0	58.792
720.0	59.428
721.0	60.012
722.0	60.558
723.0	61.089
724.0	61.562
725.0	62.025
726.0	62.508
727.0	62.976
728.0	63.385
729.0	63.667
730.0	63.886
731.0	64.248
732.0	64.560
733.0	64.809
734.0	64.971
735.0	65.193
736.0	65.488
737.0	65.807
738.0	66.093
739.0	66.248
740.0	66.408
741.0	66.489
742.0	66.753
743.0	66.886
744.0	67.069
745.0	67.234
746.0	67.342
747.0	67.532
748.0	67.636
749.0	67.791
750.0	67.788
751.0	67.817
752.0	67.977
753.0	68.153
754.0	68.339
755.0	68.445
756.0	68.531
757.0	68.592
758.0	68.603
759.0	68.714
760.0	68.779
761.0	68.906
762.0	68.892
763.0	68.942
