Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.17201170e-01	2023-06-01T17:23:49.834819	-1.00000000e-02	-1.45090000e-08	6.89227376e+05	1	1.00000000e+00	1.27970000e-08	7.81433148e+07
1.01907900e+00	2023-06-01T17:23:50.244661	-1.00000000e-02	-1.34370000e-08	7.44213738e+05	1	9.50000000e-01	8.21230000e-09	1.15680138e+08
1.33918934e+00	2023-06-01T17:23:50.563609	-1.00000000e-02	-5.16540000e-09	1.93595849e+06	1	9.00000000e-01	3.20180000e-09	2.81091886e+08
1.63852345e+00	2023-06-01T17:23:50.863665	-1.00000000e-02	-1.42330000e-09	7.02592567e+06	1	8.50000000e-01	-1.17100000e-08	-7.25875320e+07
1.92951663e+00	2023-06-01T17:23:51.155142	-1.00000000e-02	1.59810000e-09	-6.25743070e+06	1	8.00000000e-01	-2.55000000e-09	-3.13725490e+08
2.27939850e+00	2023-06-01T17:23:51.505069	-1.00000000e-02	3.57440000e-09	-2.79767234e+06	1	7.50000000e-01	-1.33290000e-09	-5.62682872e+08
2.62328282e+00	2023-06-01T17:23:51.849073	-1.00000000e-02	1.39520000e-09	-7.16743119e+06	1	7.00000000e-01	-3.26550000e-09	-2.14362272e+08
2.95446148e+00	2023-06-01T17:23:52.180339	-1.00000000e-02	2.60270000e-09	-3.84216391e+06	1	6.50000000e-01	-4.06900000e-09	-1.59744409e+08
3.81301556e+00	2023-06-01T17:23:53.038770	-1.00000000e-02	1.97400000e-09	-5.06585613e+06	1	6.00000000e-01	-5.03750000e-09	-1.19106700e+08
4.14891916e+00	2023-06-01T17:23:53.374517	-1.00000000e-02	2.52840000e-09	-3.95507040e+06	1	5.50000000e-01	-1.11850000e-08	-4.91729996e+07
4.48280798e+00	2023-06-01T17:23:53.708809	-1.00000000e-02	5.10900000e-09	-1.95733020e+06	1	5.00000000e-01	-1.01630000e-08	-4.91980714e+07
4.82963794e+00	2023-06-01T17:23:54.055490	-1.00000000e-02	9.91700000e-09	-1.00836947e+06	1	4.50000000e-01	-1.49670000e-08	-3.00661455e+07
5.12354066e+00	2023-06-01T17:23:54.349316	-1.00000000e-02	8.01570000e-09	-1.24755168e+06	1	4.00000000e-01	-2.24930000e-08	-1.77833104e+07
5.43966946e+00	2023-06-01T17:23:54.665293	-1.00000000e-02	3.74730000e-09	-2.66858805e+06	1	3.50000000e-01	-7.60880000e-09	-4.59993692e+07
5.79033041e+00	2023-06-01T17:23:55.016340	-1.00000000e-02	2.51610000e-09	-3.97440483e+06	1	3.00000000e-01	-1.47500000e-08	-2.03389831e+07
6.09794556e+00	2023-06-01T17:23:55.323772	-1.00000000e-02	9.88400000e-09	-1.01173614e+06	1	2.50000000e-01	-1.85760000e-08	-1.34582257e+07
6.39093422e+00	2023-06-01T17:23:55.617184	-1.00000000e-02	5.94640000e-09	-1.68168976e+06	1	2.00000000e-01	-7.65930000e-09	-2.61120468e+07
