Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.15540040e-01	2023-06-01T17:29:21.339929	-5.00000000e-02	-1.39530000e-08	3.58345875e+06	1	5.00000000e-01	2.19820000e-08	2.27458830e+07
1.04752826e+00	2023-06-01T17:29:21.779812	-5.00000000e-02	-1.57420000e-08	3.17621649e+06	1	4.50000000e-01	4.22610000e-09	1.06481153e+08
1.35981255e+00	2023-06-01T17:29:22.089811	-5.00000000e-02	-2.31070000e-09	2.16384645e+07	1	4.00000000e-01	4.75580000e-09	8.41078262e+07
1.84590422e+00	2023-06-01T17:29:22.569923	-5.00000000e-02	-5.26660000e-10	9.49379106e+07	1	3.50000000e-01	1.41450000e-09	2.47437257e+08
2.45792385e+00	2023-06-01T17:29:23.190175	-5.00000000e-02	1.59170000e-09	-3.14129547e+07	1	3.00000000e-01	-1.28400000e-09	-2.33644860e+08
3.33343097e+00	2023-06-01T17:29:24.066613	-5.00000000e-02	9.97300000e-10	-5.01353655e+07	1	2.50000000e-01	-3.94510000e-09	-6.33697498e+07
3.66322215e+00	2023-06-01T17:29:24.396034	-5.00000000e-02	1.96240000e-09	-2.54790053e+07	1	2.00000000e-01	-3.14530000e-09	-6.35869392e+07
4.52411962e+00	2023-06-01T17:29:25.256735	-5.00000000e-02	4.04060000e-10	-1.23743998e+08	1	1.50000000e-01	-1.53690000e-09	-9.75990630e+07
5.92479088e+00	2023-06-01T17:29:26.657466	-5.00000000e-02	1.79530000e-09	-2.78504985e+07	1	1.00000000e-01	-1.37400000e-09	-7.27802038e+07
6.54144559e+00	2023-06-01T17:29:27.274290	-5.00000000e-02	4.94170000e-10	-1.01179756e+08	1	5.00000000e-02	-2.84210000e-09	-1.75926252e+07
7.93004627e+00	2023-06-01T17:29:28.663088	-5.00000000e-02	1.64100000e-09	-3.04692261e+07	1	0.00000000e+00	-1.07770000e-08	-0.00000000e+00
8.57085978e+00	2023-06-01T17:29:29.303549	-5.00000000e-02	1.81670000e-09	-2.75224308e+07	1	-5.00000000e-02	-1.21760000e-09	4.10643890e+07
9.42679068e+00	2023-06-01T17:29:30.159861	-5.00000000e-02	1.91040000e-09	-2.61725293e+07	1	-1.00000000e-01	-4.86840000e-09	2.05406294e+07
9.76205386e+00	2023-06-01T17:29:30.494697	-5.00000000e-02	9.66340000e-10	-5.17416230e+07	1	-1.50000000e-01	-2.77430000e-09	5.40676928e+07
1.03777043e+01	2023-06-01T17:29:31.110524	-5.00000000e-02	-3.79910000e-10	1.31610118e+08	1	-2.00000000e-01	-2.65060000e-09	7.54546140e+07
1.12845735e+01	2023-06-01T17:29:32.017256	-5.00000000e-02	-1.43190000e-09	3.49186396e+07	1	-2.50000000e-01	-4.05650000e-09	6.16294835e+07
1.19202859e+01	2023-06-01T17:29:32.653264	-5.00000000e-02	-6.06670000e-09	8.24171296e+06	1	-3.00000000e-01	-1.42900000e-08	2.09937019e+07
