Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

8.76549013e-01	2023-02-13T18:37:11.663311	-2.21487500e-01	1.04998300e-04	-2.10943891e+03	-2.99972000e-01	-1.04445200e-04	2.87205156e+03	-9.99954700e-01	-2.33293000e-07	4.28626105e+06
2.62187113e+00	2023-02-13T18:37:13.414506	-2.21836300e-01	1.04998300e-04	-2.11276087e+03	-2.99972800e-01	-1.04770000e-04	2.86315548e+03	-9.49910900e-01	-5.49525900e-08	1.72860078e+07
3.74185861e+00	2023-02-13T18:37:14.534514	-2.20167200e-01	1.04998300e-04	-2.09686443e+03	-2.99971900e-01	-1.04850900e-04	2.86093777e+03	-8.99910200e-01	-1.32720200e-08	6.78050666e+07
4.90361912e+00	2023-02-13T18:37:15.694522	-2.16809900e-01	1.04998300e-04	-2.06488962e+03	-2.99973200e-01	-1.04868000e-04	2.86048366e+03	-8.49918900e-01	8.77645000e-09	-9.68408525e+07
6.27192477e+00	2023-02-13T18:37:17.064532	-2.11120500e-01	1.04998400e-04	-2.01070207e+03	-2.99972500e-01	-1.04873300e-04	2.86033242e+03	-7.99913900e-01	2.44158200e-08	-3.27621149e+07
7.65018710e+00	2023-02-13T18:37:18.443841	-2.02396300e-01	1.04998400e-04	-1.92761318e+03	-2.99972500e-01	-1.04864900e-04	2.86056154e+03	-7.49916900e-01	3.01471600e-08	-2.48752088e+07
9.02529108e+00	2023-02-13T18:37:19.818927	-1.89543500e-01	1.04998300e-04	-1.80520542e+03	-2.99972600e-01	-1.04856900e-04	2.86078074e+03	-6.99932900e-01	3.04064400e-08	-2.30192321e+07
1.04011282e+01	2023-02-13T18:37:21.194795	-1.71827300e-01	1.04998300e-04	-1.63647697e+03	-2.99972700e-01	-1.04854600e-04	2.86084445e+03	-6.49907800e-01	2.54575100e-08	-2.55291189e+07
1.17710289e+01	2023-02-13T18:37:22.564881	-1.47462400e-01	1.04998500e-04	-1.40442387e+03	-2.99972600e-01	-1.04850000e-04	2.86096900e+03	-5.99922200e-01	2.38591900e-08	-2.51442819e+07
1.31530845e+01	2023-02-13T18:37:23.946968	-1.16260000e-01	1.04998300e-04	-1.10725602e+03	-2.99972000e-01	-1.04845600e-04	2.86108335e+03	-5.49926700e-01	2.19142300e-08	-2.50945025e+07
1.45263583e+01	2023-02-13T18:37:25.320054	-7.82600200e-02	1.04998300e-04	-7.45345591e+02	-2.99972900e-01	-1.04842900e-04	2.86116561e+03	-4.99923200e-01	8.94962700e-09	-5.58596688e+07
1.58963890e+01	2023-02-13T18:37:26.690140	-3.41221000e-02	1.05001100e-04	-3.24968977e+02	-2.99972700e-01	-1.04845000e-04	2.86110640e+03	-4.49940400e-01	9.52635000e-09	-4.72311431e+07
1.72710312e+01	2023-02-13T18:37:28.065227	8.06068600e-05	9.44242600e-05	8.53666844e-01	-2.99972700e-01	-9.41034700e-05	3.18769010e+03	-3.99905800e-01	3.20264800e-08	-1.24867235e+07
1.86505592e+01	2023-02-13T18:37:29.444315	7.69255300e-05	6.25176700e-05	1.23046060e+00	-2.99971800e-01	-6.19956600e-05	4.83859354e+03	-3.49907100e-01	3.27651800e-08	-1.06792363e+07
2.00416641e+01	2023-02-13T18:37:30.835402	7.29932700e-05	3.72712600e-05	1.95843312e+00	-2.99971500e-01	-3.69528700e-05	8.11767800e+03	-2.99922100e-01	3.24167400e-08	-9.25207470e+06
2.16307444e+01	2023-02-13T18:37:32.424502	7.06506600e-05	1.95061900e-05	3.62196103e+00	-2.99970000e-01	-1.92533600e-05	1.55801377e+04	-2.49929300e-01	4.14637700e-08	-6.02765499e+06
2.30055354e+01	2023-02-13T18:37:33.799590	6.80570100e-05	8.31363800e-06	8.18618877e+00	-2.99968300e-01	-8.15794300e-06	3.67700902e+04	-1.99933300e-01	4.53268500e-08	-4.41092421e+06
2.46932763e+01	2023-02-13T18:37:35.486696	7.02323500e-05	2.49780300e-06	2.81176498e+01	-2.99970500e-01	-2.52061500e-06	1.19006869e+05	-1.49940100e-01	6.59346200e-08	-2.27407241e+06
2.62713984e+01	2023-02-13T18:37:37.065796	6.79733200e-05	4.69507500e-07	1.44775792e+02	-2.99968000e-01	-5.44789600e-07	5.50612567e+05	-9.99412200e-02	7.12131700e-08	-1.40340923e+06
