Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

3.37465035e+02	2023-02-13T18:15:51.719116	8.63802800e-03	-1.71303300e-10	-5.04253450e+07	3.00076700e-01	1.71755300e-09	1.74711756e+08	-5.79384900e-01	-2.17555300e-09	2.66316150e+08
3.38953993e+02	2023-02-13T18:15:53.208200	6.25349100e-05	-2.05948700e-08	-3.03643140e+03	3.00074200e-01	8.87882500e-11	3.37966116e+09	-5.38014800e-01	-9.24329700e-10	5.82059410e+08
3.40174026e+02	2023-02-13T18:15:54.428269	6.78897800e-05	-1.35922200e-08	-4.99475288e+03	3.00073500e-01	1.22478300e-10	2.45001359e+09	-4.90911100e-01	-4.18982500e-10	1.17167447e+09
3.42011693e+02	2023-02-13T18:15:56.266373	6.68856400e-05	-1.56876600e-08	-4.26358297e+03	3.00074000e-01	6.52531400e-11	4.59861395e+09	-4.43250100e-01	-6.34958600e-10	6.98077166e+08
3.43860258e+02	2023-02-13T18:15:58.114478	6.79733700e-05	-1.40339000e-08	-4.84351249e+03	3.00073900e-01	4.95308500e-11	6.05832325e+09	-3.94808800e-01	-5.56662000e-10	7.09243311e+08
3.45922671e+02	2023-02-13T18:16:00.176596	6.91447600e-05	-1.39167800e-08	-4.96844529e+03	3.00072900e-01	8.78252900e-11	3.41670264e+09	-3.45786800e-01	-5.29255700e-10	6.53345443e+08
3.47980469e+02	2023-02-13T18:16:02.234711	7.24914900e-05	-1.49550200e-08	-4.84730144e+03	3.00074400e-01	5.39922600e-11	5.55772994e+09	-3.01129400e-01	-3.78351800e-10	7.95897892e+08
3.50047621e+02	2023-02-13T18:16:04.301829	7.55873600e-05	-1.66714800e-08	-4.53393220e+03	3.00074600e-01	3.66636900e-11	8.18451716e+09	-2.46131100e-01	-1.76898700e-10	1.39136749e+09
3.52109693e+02	2023-02-13T18:16:06.363945	7.66749800e-05	-1.81129000e-08	-4.23316973e+03	3.00074600e-01	3.74500000e-11	8.01267290e+09	-2.14457900e-01	1.40070500e-09	-1.53107114e+08
3.54172810e+02	2023-02-13T18:16:08.427062	7.73443500e-05	-2.40270500e-08	-3.21905311e+03	3.00074600e-01	2.78207100e-11	1.07860152e+10	-1.54069000e-01	9.23002400e-10	-1.66921559e+08
3.56235951e+02	2023-02-13T18:16:10.490179	7.60056900e-05	-2.66497500e-08	-2.85202263e+03	3.00074600e-01	4.21217200e-11	7.12398734e+09	5.15709200e-03	-6.89586200e-09	-7.47853133e+05
3.58297055e+02	2023-02-13T18:16:12.551296	6.88101800e-05	-3.22831700e-08	-2.13145673e+03	3.00073900e-01	3.98005900e-11	7.53943346e+09	-3.92331700e-02	-6.41741600e-10	6.11354632e+07
3.60355349e+02	2023-02-13T18:16:14.609413	6.63000300e-05	-7.80339700e-08	-8.49630360e+02	3.00073800e-01	3.39220600e-11	8.84597810e+09	5.52856900e-05	1.49913400e-08	3.68784178e+03
3.62031249e+02	2023-02-13T18:16:16.285508	6.53796500e-05	-1.25149700e-07	-5.22411560e+02	3.00073500e-01	3.61002300e-11	8.31223236e+09	5.00538000e-02	7.18246800e-08	6.96888590e+05
3.63186935e+02	2023-02-13T18:16:17.441573	6.63837200e-05	-9.84635700e-08	-6.74195746e+02	3.00074500e-01	2.90022900e-11	1.03465795e+10	1.00054600e-01	7.94150000e-08	1.25989549e+06
3.64355643e+02	2023-02-13T18:16:18.610159	6.71367600e-05	-8.47885900e-08	-7.91813615e+02	3.00074100e-01	2.43011100e-11	1.23481643e+10	1.50055200e-01	7.26020600e-08	2.06681739e+06
3.65516981e+02	2023-02-13T18:16:19.771225	6.58816700e-05	-7.96937400e-08	-8.26685634e+02	3.00074300e-01	2.02223100e-11	1.48387746e+10	2.00046200e-01	5.75439100e-08	3.47640958e+06
3.66668086e+02	2023-02-13T18:16:20.922289	6.65510300e-05	-8.73850300e-08	-7.61583878e+02	3.00073900e-01	1.67321900e-11	1.79339286e+10	2.50079700e-01	9.74597500e-08	2.56597929e+06
3.67840901e+02	2023-02-13T18:16:22.095355	6.64673600e-05	-1.30866600e-07	-5.07901634e+02	3.00075000e-01	1.30781400e-11	2.29447766e+10	3.00075800e-01	1.16140600e-07	2.58372869e+06
3.69011893e+02	2023-02-13T18:16:23.266422	6.46267200e-05	-2.22759900e-07	-2.90118284e+02	3.00074400e-01	7.43928500e-12	4.03364571e+10	3.50102700e-01	2.03327000e-07	1.72187019e+06
