Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

2.24684057e+02	2023-02-13T18:13:58.938175	-5.32051200e-03	3.34223600e-10	-1.59190195e+07	1.00070100e-01	6.32907200e-10	1.58111805e+08	-5.83631000e-01	-1.99346500e-09	2.92772133e+08
2.26152858e+02	2023-02-13T18:14:00.407258	6.11961900e-05	-2.05100300e-08	-2.98372016e+03	1.00070100e-01	1.64507000e-11	6.08302990e+09	-5.46122200e-01	-4.63010400e-10	1.17950310e+09
2.27597864e+02	2023-02-13T18:14:01.852341	6.32879700e-05	-4.48409400e-08	-1.41138812e+03	1.00070000e-01	1.64507200e-11	6.08301643e+09	-5.02497700e-01	1.52010200e-10	-3.30568409e+09
2.28813774e+02	2023-02-13T18:14:03.068409	6.47939100e-05	-1.28766700e-08	-5.03188402e+03	1.00070000e-01	2.03571200e-11	4.91572482e+09	-4.50560000e-01	-3.12375500e-10	1.44236664e+09
2.30652548e+02	2023-02-13T18:14:04.906514	6.51286500e-05	-1.21333900e-08	-5.36772081e+03	1.00070800e-01	1.57568800e-11	6.35092734e+09	-4.01830600e-01	-2.08484800e-10	1.92738559e+09
2.32496084e+02	2023-02-13T18:14:06.750617	6.72203500e-05	-1.40636800e-08	-4.77971271e+03	1.00070300e-01	1.50840900e-11	6.63416222e+09	-3.52511300e-01	-2.91170900e-10	1.21066803e+09
2.34559066e+02	2023-02-13T18:14:08.813734	7.00651100e-05	-1.53206400e-08	-4.57324955e+03	1.00070800e-01	1.88685500e-11	5.30357659e+09	-3.04588700e-01	2.05053900e-10	-1.48540798e+09
2.36629633e+02	2023-02-13T18:14:10.883852	7.24078600e-05	-1.76127600e-08	-4.11110241e+03	1.00070900e-01	2.03276900e-11	4.92288597e+09	-2.55009000e-01	3.23130000e-10	-7.89183920e+08
2.38683829e+02	2023-02-13T18:14:12.937968	7.35792000e-05	-1.96952900e-08	-3.73587797e+03	1.00070000e-01	1.60260000e-11	6.24422813e+09	-2.05557300e-01	4.21228900e-10	-4.87994295e+08
2.40751932e+02	2023-02-13T18:14:15.006085	7.64240500e-05	-2.56860800e-08	-2.97530997e+03	1.00070300e-01	1.64044800e-11	6.10018117e+09	-1.53881000e-01	-1.08811500e-10	1.41419795e+09
2.42809009e+02	2023-02-13T18:14:17.063201	7.58383200e-05	-2.61393000e-08	-2.90131411e+03	1.00069700e-01	1.74220600e-11	5.74385004e+09	-1.05336600e-01	-1.38035900e-11	7.63110176e+09
2.44879433e+02	2023-02-13T18:14:19.133861	6.78897900e-05	-5.34496700e-08	-1.27016294e+03	1.00069700e-01	1.61479500e-11	6.19705288e+09	-5.53751800e-02	3.62339100e-11	-1.52826951e+09
2.46808769e+02	2023-02-13T18:14:21.062969	6.70529800e-05	-7.01675500e-08	-9.55612388e+02	1.00069300e-01	1.59208700e-11	6.28541656e+09	5.74603600e-05	2.50942700e-08	2.28978010e+03
2.48480576e+02	2023-02-13T18:14:22.735064	6.62163200e-05	-1.12227400e-07	-5.90019193e+02	1.00069700e-01	1.30573000e-11	7.66388917e+09	5.00539900e-02	6.68702100e-08	7.48524492e+05
2.49652828e+02	2023-02-13T18:14:23.907130	6.67183900e-05	-8.75402700e-08	-7.62145125e+02	1.00069400e-01	1.17958000e-11	8.48347717e+09	1.00055100e-01	7.30276900e-08	1.37009811e+06
2.50809040e+02	2023-02-13T18:14:25.063196	6.71367000e-05	-7.52553600e-08	-8.92118515e+02	1.00070500e-01	1.15056700e-11	8.69749437e+09	1.50053600e-01	6.88734800e-08	2.17868474e+06
2.51967707e+02	2023-02-13T18:14:26.222261	6.57142900e-05	-7.30089900e-08	-9.00084907e+02	1.00069200e-01	9.12146400e-12	1.09707389e+10	2.00048200e-01	5.47025500e-08	3.65701782e+06
2.53124827e+02	2023-02-13T18:14:27.379328	6.70530000e-05	-8.14353000e-08	-8.23389857e+02	1.00069900e-01	4.60111800e-12	2.17490401e+10	2.50076000e-01	8.90118900e-08	2.80946736e+06
2.54293446e+02	2023-02-13T18:14:28.547393	6.57980000e-05	-1.24739000e-07	-5.27485389e+02	1.00070400e-01	-3.08976800e-12	-3.23876744e+10	3.00075400e-01	1.10499700e-07	2.71562185e+06
2.55246469e+02	2023-02-13T18:14:29.500447	6.43756600e-05	-2.18256600e-07	-2.94954013e+02	1.00069700e-01	-1.49898100e-11	-6.67584846e+09	3.50101300e-01	1.95721700e-07	1.78877099e+06
