Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

3.36663451e+02	2023-02-13T18:05:47.455279	-2.93873100e-03	2.65839500e-08	-1.10545310e+05	3.00073600e-01	2.15831900e-10	1.39031163e+09	-5.54776700e-01	-2.23272700e-09	2.48474937e+08
3.38417905e+02	2023-02-13T18:05:49.209379	6.57978800e-05	-7.17735700e-09	-9.16742472e+03	3.00074000e-01	1.37754500e-10	2.17832448e+09	-5.25532100e-01	-1.68930200e-09	3.11094227e+08
3.40475942e+02	2023-02-13T18:05:51.267496	6.58815700e-05	-1.59717400e-08	-4.12488370e+03	3.00072600e-01	1.57816300e-10	1.90140435e+09	-4.76812000e-01	-7.29821300e-10	6.53327054e+08
3.42319508e+02	2023-02-13T18:05:53.110599	6.57978900e-05	-1.79140000e-08	-3.67298705e+03	3.00074200e-01	2.08237900e-10	1.44101626e+09	-3.37459300e-01	-1.07884800e-09	3.12795964e+08
3.44382030e+02	2023-02-13T18:05:55.173717	6.67182500e-05	-1.92674600e-08	-3.46274236e+03	3.00073000e-01	1.67042000e-10	1.79639252e+09	-3.70273500e-01	-8.39876000e-10	4.40866866e+08
3.46450084e+02	2023-02-13T18:05:57.241833	6.52122600e-05	-1.79340200e-08	-3.63623214e+03	3.00075000e-01	1.58114800e-10	1.89782993e+09	-3.13875100e-01	-1.78229500e-09	1.76107266e+08
3.48507008e+02	2023-02-13T18:05:59.298949	6.25348300e-05	-2.22817000e-08	-2.80655560e+03	3.00074400e-01	1.45466500e-10	2.06284196e+09	-2.75582900e-01	-1.63428000e-09	1.68626490e+08
3.50574959e+02	2023-02-13T18:06:01.366067	5.68453300e-05	-7.45089000e-08	-7.62933421e+02	3.00073500e-01	2.40552700e-10	1.24743351e+09	-2.25598100e-01	-1.19884600e-09	1.88179383e+08
3.52511705e+02	2023-02-13T18:06:03.303177	5.91881000e-05	-6.43354300e-08	-9.19992297e+02	3.00074000e-01	1.83773400e-10	1.63284784e+09	-1.79259300e-01	-1.12743800e-09	1.58997036e+08
3.54444403e+02	2023-02-13T18:06:05.236286	5.88534400e-05	-5.73975600e-08	-1.02536484e+03	3.00073600e-01	2.00677300e-10	1.49530415e+09	-1.19800600e-01	-1.09818800e-09	1.09089336e+08
3.56381911e+02	2023-02-13T18:06:07.173396	6.37898400e-05	-7.86871000e-08	-8.10677227e+02	3.00072800e-01	1.78319700e-10	1.68277986e+09	-9.99420200e-02	1.02425500e-08	-9.75753304e+06
3.58053835e+02	2023-02-13T18:06:08.845490	6.41245300e-05	-1.47590100e-07	-4.34477177e+02	3.00073200e-01	2.12821300e-10	1.40997729e+09	-4.99362400e-02	2.29770100e-08	-2.17331324e+06
3.59475626e+02	2023-02-13T18:06:10.267571	6.36225300e-05	-2.40224700e-07	-2.64845913e+02	3.00073700e-01	1.79560100e-10	1.67116024e+09	5.72093100e-05	9.64485300e-08	5.93158963e+02
3.60632240e+02	2023-02-13T18:06:11.423637	6.51286200e-05	-1.85488800e-07	-3.51118882e+02	3.00073700e-01	1.75258400e-10	1.71217870e+09	5.00559000e-02	7.49102500e-08	6.68211627e+05
3.61788472e+02	2023-02-13T18:06:12.579702	6.52958500e-05	-9.46646000e-08	-6.89759953e+02	3.00073000e-01	9.30685900e-11	3.22421345e+09	1.00053700e-01	6.97859300e-08	1.43372310e+06
3.62944602e+02	2023-02-13T18:06:13.735767	6.60489300e-05	-7.59044100e-08	-8.70159323e+02	3.00073200e-01	7.29479900e-11	4.11352252e+09	1.50046600e-01	6.16693800e-08	2.43308105e+06
3.64101027e+02	2023-02-13T18:06:14.892833	6.72202900e-05	-6.66975600e-08	-1.00783732e+03	3.00072800e-01	4.81262000e-11	6.23512349e+09	2.00043800e-01	5.67229800e-08	3.52668002e+06
3.65257223e+02	2023-02-13T18:06:16.048898	6.65509300e-05	-6.78225900e-08	-9.81250200e+02	3.00072600e-01	2.24256300e-11	1.33807880e+10	2.50081000e-01	6.18865200e-08	4.04096078e+06
3.66429114e+02	2023-02-13T18:06:17.220966	6.54632300e-05	-8.88867600e-08	-7.36478976e+02	3.00073000e-01	9.80240000e-12	3.06121970e+10	3.00076200e-01	8.51906600e-08	3.52240727e+06
3.67590821e+02	2023-02-13T18:06:18.382032	6.49612200e-05	-1.53932100e-07	-4.22012173e+02	3.00073700e-01	-3.24552800e-12	-9.24575909e+10	3.50102200e-01	1.46155700e-07	2.39540572e+06
