Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
1.32291983e+02	2023-02-13T17:51:36.749796	6.52957200e-05	-1.12229400e-07	-5.81805837e+02	-9.99445200e-02	-5.80623700e-12	1.72133036e+10	-4.99414200e-02	6.52726100e-08	-7.65120623e+05
1.33447972e+02	2023-02-13T17:51:37.905891	6.62997700e-05	-1.20652500e-07	-5.49510122e+02	-9.99437600e-02	-3.44251700e-11	2.90321762e+09	5.45333900e-05	6.40654300e-08	8.51213985e+02
1.34604345e+02	2023-02-13T17:51:39.061986	6.56303600e-05	-9.57982800e-08	-6.85089127e+02	-9.99441700e-02	-8.25546800e-11	1.21064209e+09	5.00535600e-02	7.07703300e-08	7.07267580e+05
1.35760633e+02	2023-02-13T17:51:40.218081	6.65507400e-05	-8.37944200e-08	-7.94214460e+02	-9.99438900e-02	-9.93112900e-11	1.00636987e+09	1.00055500e-01	7.06189800e-08	1.41683581e+06
1.36916868e+02	2023-02-13T17:51:41.374176	6.57977100e-05	-7.68476500e-08	-8.56209787e+02	-9.99447800e-02	-1.33598200e-10	7.48099750e+08	1.50051100e-01	6.83275800e-08	2.19605465e+06
1.38073119e+02	2023-02-13T17:51:42.530271	6.60487600e-05	-7.48856400e-08	-8.81994999e+02	-9.99452400e-02	-2.77263400e-10	3.60470369e+08	2.00044300e-01	6.50920800e-08	3.07325100e+06
1.39229263e+02	2023-02-13T17:51:43.687367	6.28693000e-05	-7.81072100e-08	-8.04910328e+02	-9.99444800e-02	-3.96687200e-10	2.51947832e+08	2.50078400e-01	8.81535600e-08	2.83684970e+06
1.40401270e+02	2023-02-13T17:51:44.858463	6.61324100e-05	-7.71205000e-08	-8.57520504e+02	-9.99444000e-02	-7.90692500e-10	1.26401098e+08	3.00075000e-01	9.89267700e-08	3.03330433e+06
1.41558496e+02	2023-02-13T17:51:46.016559	3.50188400e-04	-1.12068500e-07	-3.12477101e+03	-9.99431300e-02	-1.20478800e-09	8.29549514e+07	3.50102400e-01	1.18642300e-07	2.95090705e+06
1.42713925e+02	2023-02-13T17:51:47.171653	6.51284400e-05	-1.91288100e-07	-3.40473035e+02	-9.99448500e-02	-2.32618200e-09	4.29651893e+07	4.00099300e-01	1.86539400e-07	2.14485144e+06
1.43869977e+02	2023-02-13T17:51:48.327748	6.32040600e-05	-2.90591100e-07	-2.17501706e+02	-9.99445600e-02	-2.76745400e-09	3.61142624e+07	4.50098700e-01	2.56038500e-07	1.75793367e+06
1.45031230e+02	2023-02-13T17:51:49.488844	6.27020900e-05	-3.54839300e-07	-1.76705596e+02	-9.99431900e-02	-2.82197000e-09	3.54161065e+07	5.00086800e-01	3.10207100e-07	1.61210623e+06
1.46183788e+02	2023-02-13T17:51:50.641938	6.28694500e-05	-3.80389600e-07	-1.65276469e+02	-9.99447000e-02	-4.11178300e-09	2.43069004e+07	5.50081400e-01	3.40681600e-07	1.61464957e+06
1.47338712e+02	2023-02-13T17:51:51.796033	6.29531100e-05	-3.92165600e-07	-1.60526854e+02	-9.99380900e-02	-5.21555300e-09	1.91615520e+07	6.00116300e-01	3.65862500e-07	1.64027825e+06
1.48494945e+02	2023-02-13T17:51:52.953128	6.24511300e-05	-4.04257700e-07	-1.54483464e+02	-9.99449200e-02	-5.71029600e-09	1.75025813e+07	6.50105000e-01	3.80758000e-07	1.70739682e+06
1.49651275e+02	2023-02-13T17:51:54.109224	6.22001600e-05	-4.09490200e-07	-1.51896578e+02	-9.99467600e-02	-1.44266700e-08	6.92791614e+06	7.00102400e-01	3.95803600e-07	1.76881261e+06
1.50807375e+02	2023-02-13T17:51:55.265319	6.18654200e-05	-4.07351900e-07	-1.51872177e+02	-9.99491700e-02	-1.70687500e-08	5.85568187e+06	7.50086900e-01	4.06085800e-07	1.84711433e+06
1.51744832e+02	2023-02-13T17:51:56.202395	6.19491000e-05	-4.06444700e-07	-1.52417045e+02	-9.99510200e-02	-2.32036600e-08	4.30755407e+06	8.00080900e-01	4.09598400e-07	1.95333014e+06
1.52682590e+02	2023-02-13T17:51:57.140473	6.22000700e-05	-4.06186200e-07	-1.53131913e+02	-9.99422200e-02	-2.52461800e-08	3.95870662e+06	8.50079600e-01	4.18493100e-07	2.03128702e+06
1.53619855e+02	2023-02-13T17:51:58.077550	6.34551400e-05	-4.11885400e-07	-1.54060183e+02	-9.99551000e-02	-2.99302900e-08	3.33959678e+06	9.00106500e-01	4.20104600e-07	2.14257711e+06
1.54564119e+02	2023-02-13T17:51:59.021770	6.27021200e-05	-4.22192300e-07	-1.48515546e+02	-9.98833400e-02	-3.80614300e-08	2.62426661e+06	9.50109700e-01	4.62091800e-07	2.05610595e+06
1.55500860e+02	2023-02-13T17:51:59.958705	6.09450800e-05	-4.54076800e-07	-1.34217560e+02	-9.99454800e-02	-2.97975500e-08	3.35415093e+06	1.00011600e+00	4.72903800e-07	2.11484027e+06
1.56415534e+02	2023-02-13T17:52:00.873780	6.06103900e-05	-4.46437600e-07	-1.35764528e+02	-9.99495800e-02	-2.65445300e-08	3.76535505e+06	1.00011700e+00	4.74423000e-07	2.10807022e+06
1.57077892e+02	2023-02-13T17:52:01.535834	6.34551400e-05	-4.10897000e-07	-1.54430770e+02	-9.99409300e-02	-2.09290300e-08	4.77522991e+06	9.50107800e-01	4.24786300e-07	2.23667242e+06
1.58014257e+02	2023-02-13T17:52:02.471911	6.23674100e-05	-3.91571200e-07	-1.59274763e+02	-9.99462400e-02	-1.49290100e-08	6.69476677e+06	9.00107500e-01	4.11868500e-07	2.18542447e+06
1.58954019e+02	2023-02-13T17:52:03.411989	6.31204700e-05	-3.75468700e-07	-1.68111137e+02	-9.99445000e-02	-1.04250000e-08	9.58700240e+06	8.50082700e-01	3.92670500e-07	2.16487539e+06
1.60124046e+02	2023-02-13T17:52:04.582085	6.28694700e-05	-3.59080100e-07	-1.75084807e+02	-9.99441400e-02	-9.79096700e-09	1.02077905e+07	8.00081800e-01	3.78263200e-07	2.11514575e+06
1.61275965e+02	2023-02-13T17:52:05.734179	6.37897900e-05	-3.41924000e-07	-1.86561312e+02	-9.99437600e-02	-8.91778200e-09	1.12072441e+07	7.50087800e-01	3.58649600e-07	2.09142238e+06
1.62432198e+02	2023-02-13T17:52:06.890274	6.37061400e-05	-3.22575200e-07	-1.97492368e+02	-9.99472500e-02	-6.03719200e-09	1.65552545e+07	7.00101100e-01	3.35370100e-07	2.08754776e+06
1.63588738e+02	2023-02-13T17:52:08.047370	6.35387500e-05	-3.01042500e-07	-2.11062392e+02	-9.99424400e-02	-5.37938400e-09	1.85787889e+07	6.50103200e-01	3.10028900e-07	2.09691161e+06
1.64750350e+02	2023-02-13T17:52:09.208465	6.37060900e-05	-2.77252500e-07	-2.29776431e+02	-9.99444900e-02	-3.55977900e-09	2.80760379e+07	6.00112900e-01	2.88058300e-07	2.08330362e+06
1.65901152e+02	2023-02-13T17:52:10.359560	6.41244400e-05	-2.49177300e-07	-2.57344630e+02	-9.99445200e-02	-2.56933500e-09	3.88989836e+07	5.50080600e-01	2.57078300e-07	2.13973953e+06
1.67057317e+02	2023-02-13T17:52:11.515655	6.52121000e-05	-2.09575400e-07	-3.11162951e+02	-9.99447100e-02	-1.97163400e-09	5.06913098e+07	5.00084700e-01	2.24852500e-07	2.22405666e+06
1.68213788e+02	2023-02-13T17:52:12.671750	6.52121000e-05	-1.57088300e-07	-4.15130217e+02	-9.99442700e-02	-1.36193900e-09	7.33838079e+07	4.50100700e-01	1.70889700e-07	2.63386676e+06
1.69369882e+02	2023-02-13T17:52:13.827845	6.57140700e-05	-1.01696900e-07	-6.46175744e+02	-9.99436300e-02	-9.35286500e-10	1.06858840e+08	4.00099300e-01	1.24776600e-07	3.20652510e+06
1.70526104e+02	2023-02-13T17:52:14.984940	6.74711300e-05	-5.81280800e-08	-1.16073213e+03	-9.99449100e-02	-6.34349200e-10	1.57555034e+08	3.50100600e-01	7.71313800e-08	4.53901642e+06
1.71682395e+02	2023-02-13T17:52:16.141062	6.32877900e-05	-3.48732500e-08	-1.81479472e+03	-9.99446900e-02	-4.09575500e-10	2.44020187e+08	1.65786200e-01	7.82530200e-09	2.11859172e+07
1.73389872e+02	2023-02-13T17:52:17.848202	6.52121900e-05	-2.04432500e-08	-3.18991305e+03	-9.99444000e-02	-3.96476800e-10	2.52081332e+08	1.60280100e-01	5.05006600e-09	3.17382189e+07
1.74822715e+02	2023-02-13T17:52:19.281320	6.49611500e-05	-1.62272900e-08	-4.00320386e+03	-9.99439700e-02	-1.77468100e-10	5.63165831e+08	1.36790900e-01	3.68424500e-09	3.71286112e+07
1.76263298e+02	2023-02-13T17:52:20.721438	6.59650700e-05	-1.33039900e-08	-4.95829221e+03	-9.99449300e-02	-5.46886700e-11	1.82752534e+09	8.83635200e-02	3.06741300e-09	2.88071805e+07
1.77702110e+02	2023-02-13T17:52:22.160557	7.75950700e-05	1.89911100e-08	4.08586281e+03	-9.99441200e-02	-5.38477000e-11	1.85605179e+09	4.93661700e-02	2.79790400e-09	1.76439828e+07
1.79135285e+02	2023-02-13T17:52:23.593675	6.72200900e-05	-8.23212500e-10	-8.16558179e+04	-9.99440800e-02	-6.36619700e-11	1.56991812e+09	-1.58991400e-02	2.11168000e-09	-7.52914267e+06
1.80572614e+02	2023-02-13T17:52:25.030792	7.41645500e-05	3.19655100e-08	2.32014287e+03	-9.99441400e-02	-4.91087600e-11	2.03515910e+09	-4.51563500e-02	2.38100700e-09	-1.89652319e+07
1.82015386e+02	2023-02-13T17:52:26.473911	6.82240700e-05	1.22289900e-07	5.57888019e+02	-9.99439100e-02	-3.91599200e-11	2.55219903e+09	-4.99406500e-02	-6.05388500e-08	8.24935558e+05
1.83416699e+02	2023-02-13T17:52:27.875026	7.13197900e-05	2.48862000e-07	2.86583689e+02	-9.99445600e-02	-5.09252800e-11	1.96257262e+09	-9.99433700e-02	-7.36986200e-08	1.35610911e+06
1.85151247e+02	2023-02-13T17:52:29.610169	7.36625400e-05	3.14282100e-07	2.34383505e+02	-9.99445100e-02	-6.84513700e-11	1.46008049e+09	-1.49406100e-01	-3.24205300e-08	4.60837932e+06
1.86572704e+02	2023-02-13T17:52:31.031285	7.03994700e-05	1.52502500e-07	4.61628301e+02	-9.99439200e-02	-4.44917500e-11	2.24634724e+09	-1.99860100e-01	-2.88194300e-08	6.93490815e+06
1.87999702e+02	2023-02-13T17:52:32.458404	6.98138500e-05	1.15516300e-07	6.04363627e+02	-9.99433100e-02	-1.07931400e-10	9.25989193e+08	-2.49941500e-01	-2.82190500e-08	8.85719044e+06
1.89416484e+02	2023-02-13T17:52:33.875520	7.03994800e-05	9.30126300e-08	7.56880867e+02	-9.99441500e-02	-4.24019100e-11	2.35706717e+09	-2.99880900e-01	-2.83656900e-08	1.05719586e+07
1.90838347e+02	2023-02-13T17:52:35.297637	7.03158300e-05	8.01109300e-08	8.77730792e+02	-9.99439900e-02	-3.76125100e-11	2.65720076e+09	-3.49918200e-01	-2.85172500e-08	1.22704048e+07
1.92263524e+02	2023-02-13T17:52:36.722728	7.00647900e-05	6.29976800e-08	1.11218048e+03	-9.99442200e-02	-6.20010200e-11	1.61197703e+09	-3.99918100e-01	-2.83436600e-08	1.41096139e+07
1.93687994e+02	2023-02-13T17:52:38.146818	7.05668100e-05	6.59037900e-08	1.07075496e+03	-9.99433000e-02	-2.58891100e-11	3.86043784e+09	-4.49952000e-01	-2.99518100e-08	1.50225312e+07
1.95108105e+02	2023-02-13T17:52:39.566907	6.85587900e-05	6.26470100e-08	1.09436651e+03	-9.99441600e-02	-3.20788000e-11	3.11558288e+09	-4.99895700e-01	-3.22626500e-08	1.54945641e+07
1.96530186e+02	2023-02-13T17:52:40.988998	6.96464400e-05	7.47949800e-08	9.31164632e+02	-9.99440800e-02	-2.88283700e-11	3.46686545e+09	-5.49205900e-01	-3.36687900e-08	1.63120177e+07
1.97947580e+02	2023-02-13T17:52:42.406086	7.00647800e-05	9.18150500e-08	7.63107791e+02	-9.99436000e-02	-2.54644100e-11	3.92483470e+09	-5.98624300e-01	-3.59677400e-08	1.66433671e+07
1.99376201e+02	2023-02-13T17:52:43.835177	6.74710500e-05	8.01985500e-08	8.41300123e+02	-9.99439900e-02	-2.13183200e-11	4.68817383e+09	-6.48139600e-01	-4.53138500e-08	1.43033443e+07
2.01369853e+02	2023-02-13T17:52:45.829303	7.75112700e-05	3.17011400e-07	2.44506254e+02	-9.99436300e-02	-1.31775200e-11	7.58440359e+09	-6.99937100e-01	-6.55507300e-08	1.06777926e+07
2.02525930e+02	2023-02-13T17:52:46.985375	7.13197800e-05	1.85192800e-07	3.85110976e+02	-9.99439100e-02	-1.38587300e-11	7.21162112e+09	-7.49922200e-01	-4.81102300e-08	1.55875829e+07
2.03683955e+02	2023-02-13T17:52:48.143448	7.14871200e-05	2.40764600e-07	2.96917072e+02	-9.99436400e-02	-2.40347200e-11	4.15830266e+09	-7.99919300e-01	-1.53262200e-07	5.21928629e+06
2.04838568e+02	2023-02-13T17:52:49.297521	7.44991600e-05	3.42779400e-07	2.17338498e+02	-9.99450000e-02	-2.48925300e-11	4.01505994e+09	-8.49920500e-01	-2.59551500e-07	3.27457364e+06
2.05994913e+02	2023-02-13T17:52:50.453595	6.75547300e-05	5.19275500e-07	1.30094199e+02	-9.99441000e-02	-2.60152600e-11	3.84174903e+09	-8.99910500e-01	-4.52159500e-07	1.99025012e+06
2.07360322e+02	2023-02-13T17:52:51.819681	6.88097700e-05	1.21224900e-06	5.67620761e+01	-9.99442100e-02	-2.18439400e-11	4.57537468e+09	-9.49912900e-01	-1.00991500e-06	9.40586980e+05
2.08484849e+02	2023-02-13T17:52:52.943752	6.93953500e-05	2.38400500e-06	2.91087267e+01	-9.99439200e-02	-2.63895000e-11	3.78726084e+09	-9.99954000e-01	-1.71079200e-06	5.84497706e+05
