Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

5.82236956e+01	2023-01-26T11:59:05.757372	1.34911000e-04	2.59909900e-07	5.19068339e+02	-3.00005600e-01	5.34993800e-10	-5.60764629e+08	-7.99978900e-01	-2.10234900e-07	3.80516698e+06
5.91299839e+01	2023-01-26T11:59:06.663436	1.77739800e-05	2.07763500e-07	8.55490979e+01	-2.99936600e-01	-2.56815800e-10	1.16790556e+09	-7.49766200e-01	-1.32537400e-07	5.65701606e+06
5.98833875e+01	2023-01-26T11:59:07.416490	2.61408300e-05	5.19572800e-08	5.03121603e+02	-2.99943000e-01	-1.51492700e-09	1.97991718e+08	-6.99832000e-01	-1.12643400e-07	6.21280963e+06
6.06033781e+01	2023-01-26T11:59:08.136540	-9.09999800e-05	6.44260000e-08	-1.41247291e+03	-2.99901100e-01	-1.43718300e-09	2.08672869e+08	-6.49808700e-01	-5.90359300e-08	1.10070037e+07
6.23816715e+01	2023-01-26T11:59:09.914665	-9.09995700e-05	4.19769100e-08	-2.16784823e+03	-2.99913800e-01	2.48620100e-10	-1.20631357e+09	-5.99989600e-01	-7.80042200e-08	7.69175822e+06
6.38485446e+01	2023-01-26T11:59:11.381768	1.34911000e-04	6.25385600e-08	2.15724507e+03	-2.99992900e-01	1.57446100e-09	-1.90536888e+08	-5.49954000e-01	-3.92367700e-08	1.40162914e+07
6.47547530e+01	2023-01-26T11:59:12.287832	-5.75316500e-05	-6.53483300e-09	8.80384395e+03	-2.99968100e-01	-6.04562900e-10	4.96173516e+08	-4.99976800e-01	8.48051700e-08	-5.89559339e+06
6.60047879e+01	2023-01-26T11:59:13.537919	-9.10003700e-05	-1.92460200e-08	4.72826953e+03	-2.99913800e-01	-1.21345700e-09	2.47156512e+08	-4.50549300e-01	1.18285300e-07	-3.80900501e+06
6.69285217e+01	2023-01-26T11:59:14.461984	-4.07967300e-05	-2.97720300e-08	1.37030394e+03	-2.99901100e-01	-3.20728200e-10	9.35063085e+08	-4.00476700e-01	9.81746400e-08	-4.07922759e+06
6.78487371e+01	2023-01-26T11:59:15.382050	7.63440100e-05	-3.99475100e-08	-1.91110810e+03	-2.99901400e-01	3.13392200e-10	-9.56952343e+08	-3.50010300e-01	-2.79179700e-08	1.25370971e+07
6.89428086e+01	2023-01-26T11:59:16.476126	3.45075800e-05	-8.15481100e-08	-4.23156098e+02	-3.00005600e-01	1.51857700e-09	-1.97557055e+08	-3.00329100e-01	-4.23502300e-08	7.09155771e+06
7.00673055e+01	2023-01-26T11:59:17.601205	-9.10003700e-05	-4.01845800e-08	2.26455944e+03	-2.99955700e-01	-1.04650400e-09	2.86626425e+08	-2.49913200e-01	1.02795800e-07	-2.43116158e+06
7.09596738e+01	2023-01-26T11:59:18.493268	1.26546100e-04	-1.03999000e-07	-1.21680112e+03	-2.99959700e-01	-4.51508000e-10	6.64350798e+08	-1.99693300e-01	4.67698000e-08	-4.26970609e+06
7.16924846e+01	2023-01-26T11:59:19.226320	1.60010800e-04	-8.49766700e-08	-1.88299683e+03	-2.99988800e-01	-2.58080300e-10	1.16238551e+09	-1.49820400e-01	6.17711100e-08	-2.42541214e+06
7.27550312e+01	2023-01-26T11:59:20.288394	7.63432700e-05	-1.40400700e-07	-5.43752773e+02	-2.99888800e-01	-1.55319100e-09	1.93079151e+08	-9.97962600e-02	6.58898200e-08	-1.51459300e+06
7.34737458e+01	2023-01-26T11:59:21.007444	1.01446500e-04	-1.34263200e-07	-7.55579340e+02	-2.99972100e-01	-1.09780500e-09	2.73247161e+08	-5.03937800e-02	9.34529100e-08	-5.39242491e+05
7.41923851e+01	2023-01-26T11:59:21.725495	1.51645100e-04	-1.40443100e-07	-1.07976184e+03	-2.99942700e-01	-4.97342700e-10	6.03090585e+08	-1.33213500e-05	9.48702500e-08	-1.40416516e+02
7.49112601e+01	2023-01-26T11:59:22.444545	1.51643800e-04	-2.09792100e-07	-7.22828934e+02	-3.00011900e-01	-3.15686000e-10	9.50349081e+08	4.98148000e-02	8.07902100e-08	6.16594511e+05
7.56300048e+01	2023-01-26T11:59:23.163596	1.51650000e-04	-1.33899700e-07	-1.13256415e+03	-2.99945000e-01	-7.34771300e-11	4.08215454e+09	1.00072200e-01	7.10163900e-08	1.40914231e+06
