Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.33698298e+02	2023-01-26T12:17:49.781746	1.01444700e-04	1.21404700e-07	8.35591209e+02	-9.98912800e-02	-4.75786400e-09	2.09949843e+07	-5.99889500e-01	-1.26748700e-07	4.73290456e+06
1.34448296e+02	2023-01-26T12:17:50.531799	1.09811800e-04	6.50674800e-08	1.68766026e+03	-9.98829100e-02	-6.14169400e-09	1.62630880e+07	-5.79859000e-01	-9.37804600e-08	6.18315372e+06
1.35182805e+02	2023-01-26T12:17:51.266851	1.18176900e-04	9.60784500e-08	1.23000423e+03	-9.99170500e-02	-5.88905200e-09	1.69665763e+07	-5.60033200e-01	-8.48524600e-08	6.60008207e+06
1.35902180e+02	2023-01-26T12:17:51.985902	1.18179000e-04	9.84584200e-08	1.20029348e+03	-9.99986700e-02	-5.40574900e-09	1.84985781e+07	-5.39938600e-01	-8.87926600e-08	6.08089227e+06
1.36620089e+02	2023-01-26T12:17:52.703952	1.18182000e-04	9.70832500e-08	1.21732637e+03	-9.99561800e-02	-5.54259400e-09	1.80341876e+07	-5.19984500e-01	-9.26493500e-08	5.61239232e+06
1.37339038e+02	2023-01-26T12:17:53.423003	8.47088300e-05	8.92179100e-08	9.49459923e+02	-9.99240600e-02	-5.12706400e-09	1.94895285e+07	-4.99948500e-01	-9.70024600e-08	5.15397754e+06
1.38057542e+02	2023-01-26T12:17:54.141053	5.96096200e-05	7.77380900e-08	7.66800676e+02	-9.99631900e-02	-4.61195000e-09	2.16748208e+07	-4.79883600e-01	-7.88566100e-08	6.08552156e+06
1.38776490e+02	2023-01-26T12:17:54.860104	4.28721800e-05	6.35143200e-08	6.75000220e+02	-9.99498300e-02	-4.75239800e-09	2.10314519e+07	-4.60010500e-01	-7.29201700e-08	6.30841234e+06
1.39495171e+02	2023-01-26T12:17:55.579154	3.45089300e-05	4.68716400e-08	7.36243281e+02	-9.99812800e-02	-4.44302700e-09	2.25029648e+07	-4.39968800e-01	-6.64258000e-08	6.62346257e+06
1.40213857e+02	2023-01-26T12:17:56.297204	9.40672900e-06	8.73040200e-08	1.07746802e+02	-9.98976100e-02	-5.14896500e-09	1.94014933e+07	-4.19960300e-01	-5.61801500e-08	7.47524348e+06
1.41292207e+02	2023-01-26T12:17:57.376280	4.28732000e-05	7.20650900e-08	5.94923284e+02	-9.99337800e-02	-4.49727300e-09	2.22209726e+07	-3.99891200e-01	-5.97395200e-08	6.69391384e+06
1.42714300e+02	2023-01-26T12:17:58.798380	7.63432700e-05	7.88792800e-08	9.67849478e+02	-9.99478100e-02	-4.83323100e-09	2.06792951e+07	-3.79900100e-01	-5.74149600e-08	6.61674414e+06
1.44135681e+02	2023-01-26T12:18:00.219480	1.77736400e-05	4.81834600e-08	3.68874298e+02	-9.99261000e-02	-5.68579600e-09	1.75746896e+07	-3.59947400e-01	-4.01532900e-08	8.96433144e+06
1.45432695e+02	2023-01-26T12:18:01.516571	1.01443800e-04	4.29931500e-08	2.35953402e+03	-9.99588900e-02	-4.47916100e-09	2.23164316e+07	-3.40050400e-01	-6.07209400e-08	5.60021633e+06
1.46347058e+02	2023-01-26T12:18:02.430636	5.96071300e-05	2.90067200e-08	2.05494210e+03	-9.98822500e-02	-5.48078000e-09	1.82240940e+07	-3.19895700e-01	-4.80939300e-08	6.65147764e+06
1.47418420e+02	2023-01-26T12:18:03.501711	7.63418000e-05	2.18899700e-08	3.48752419e+03	-9.99394500e-02	-5.78981400e-09	1.72612540e+07	-3.00266200e-01	-4.61633300e-08	6.50443111e+06
1.48338933e+02	2023-01-26T12:18:04.422775	5.96077600e-05	1.47775300e-08	4.03367545e+03	-9.99324300e-02	-5.45337400e-09	1.83248811e+07	-2.79957100e-01	-4.24686200e-08	6.59209317e+06
1.49261008e+02	2023-01-26T12:18:05.344840	9.30767000e-05	1.07162200e-08	8.68559063e+03	-9.99157000e-02	-5.50467500e-09	1.81510625e+07	-2.59703400e-01	-3.99780900e-08	6.49614326e+06
1.50182536e+02	2023-01-26T12:18:06.265905	6.79747800e-05	4.84919700e-09	1.40177394e+04	-9.99407900e-02	-5.10901700e-09	1.95616476e+07	-2.39693600e-01	-3.07755400e-08	7.78844498e+06
