Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.67369825e+02	2023-01-26T12:38:52.932458	1.60015900e-04	-1.05199300e-08	-1.52107381e+04	-9.99407900e-02	7.90251700e-10	-1.26467036e+08	-3.97873700e-02	-3.41421700e-09	1.16534391e+07
1.68291594e+02	2023-01-26T12:38:53.854518	-1.91404300e-04	-5.69441000e-09	3.36126658e+04	-9.98738700e-02	2.12042400e-10	-4.71008959e+08	-1.97048600e-02	-1.32322000e-08	1.48915978e+06
1.69245310e+02	2023-01-26T12:38:54.807579	3.85930200e-04	-6.16419000e-09	-6.26084206e+04	-9.99080100e-02	-5.70777100e-11	1.75038575e+09	3.12913500e-04	-9.67818500e-09	-3.23318370e+04
1.70010347e+02	2023-01-26T12:38:55.572627	1.01442900e-04	-9.15483400e-09	-1.10808017e+04	-9.99414700e-02	6.11101000e-10	-1.63543293e+08	2.02462300e-02	-3.91330100e-09	-5.17369607e+06
1.70947698e+02	2023-01-26T12:38:56.510686	3.10623100e-04	-1.20945000e-08	-2.56830047e+04	-9.99428300e-02	1.73782500e-10	-5.75102959e+08	4.02893600e-02	-7.91057700e-09	-5.09310004e+06
1.71869692e+02	2023-01-26T12:38:57.432746	1.51651200e-04	-1.35292700e-08	-1.12091192e+04	-9.99505100e-02	6.48114400e-10	-1.54217388e+08	6.02881400e-02	-7.48368000e-09	-8.05594841e+06
1.72791720e+02	2023-01-26T12:38:58.354804	-9.93676100e-05	-9.71580000e-09	1.02274244e+04	-9.99337800e-02	7.61231100e-10	-1.31279161e+08	8.02140400e-02	-2.14565300e-09	-3.73844419e+07
1.73714101e+02	2023-01-26T12:38:59.276864	-6.58997000e-05	-4.11709400e-09	1.60063627e+04	-9.99595600e-02	4.93349500e-10	-2.02614090e+08	9.98540500e-02	1.43125400e-08	6.97668269e+06
1.74494853e+02	2023-01-26T12:39:00.057913	-1.99780400e-04	1.73953700e-10	-1.14846882e+06	-9.99247400e-02	2.64186300e-10	-3.78235889e+08	1.19828400e-01	1.40672600e-08	8.51824733e+06
1.75260371e+02	2023-01-26T12:39:00.822962	3.45084800e-05	1.35149100e-08	2.55336366e+03	-9.99478100e-02	5.23212200e-10	-1.91027293e+08	1.39853600e-01	1.01351900e-08	1.37988138e+07
