Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

5.10898605e-01	2023-01-26T11:58:08.041216	9.30783900e-05	8.28240100e-07	1.12380927e+02	-5.00028700e-01	2.53388200e-11	-1.97337011e+10	-7.99937800e-01	-4.81353400e-07	1.66185135e+06
2.06689145e+00	2023-01-26T11:58:09.591229	1.85114600e-04	3.08259400e-07	6.00515670e+02	-4.99945000e-01	6.79222400e-10	-7.36054936e+08	-7.50042200e-01	-1.71733900e-07	4.36746734e+06
3.09869075e+00	2023-01-26T11:58:10.631237	1.09809900e-04	2.17595900e-07	5.04650593e+02	-4.99981700e-01	1.37393100e-09	-3.63905975e+08	-6.99837800e-01	-1.77551400e-07	3.94160677e+06
3.81725283e+00	2023-01-26T11:58:11.349954	1.43279200e-04	1.47170800e-07	9.73557255e+02	-4.99940000e-01	8.56668500e-10	-5.83586300e+08	-6.49862800e-01	-1.26573100e-07	5.13428841e+06
4.53617332e+00	2023-01-26T11:58:12.069000	-9.93671700e-05	8.99215200e-08	-1.10504326e+03	-4.99928300e-01	-9.06484900e-10	5.51502071e+08	-6.00428300e-01	-9.77496200e-08	6.14251288e+06
5.28601554e+00	2023-01-26T11:58:12.819048	-7.32760400e-06	1.25048000e-07	-5.85983302e+01	-4.99950000e-01	-3.79609200e-10	1.31701234e+09	-5.49927100e-01	-8.44547000e-08	6.51150380e+06
6.75475674e+00	2023-01-26T11:58:14.288142	3.45080300e-05	6.66570500e-08	5.17695128e+02	-4.99936600e-01	4.63090800e-10	-1.07956496e+09	-5.00065600e-01	-4.72270000e-08	1.05885532e+07
7.49139823e+00	2023-01-26T11:58:15.024190	-5.75313100e-05	-4.69246900e-08	1.22603495e+03	-5.00003600e-01	1.63500200e-09	-3.05812225e+08	-4.50005600e-01	-9.30724500e-08	4.83500327e+06
8.40147599e+00	2023-01-26T11:58:15.934248	-2.40625000e-05	6.54053000e-09	-3.67898320e+03	-4.99950000e-01	-2.93816400e-10	1.70157282e+09	-3.99826900e-01	6.25247700e-08	-6.39469605e+06
9.47368541e+00	2023-01-26T11:58:17.006315	-9.10003700e-05	-3.19806600e-09	2.84548130e+04	-4.99924900e-01	-8.05155000e-10	6.20905167e+08	-3.50082200e-01	1.00019000e-07	-3.50015697e+06
1.05518177e+01	2023-01-26T11:58:18.084384	-1.56950200e-05	-1.70256600e-08	9.21845027e+02	-4.99988400e-01	-1.36946300e-09	3.65098144e+08	-3.00540300e-01	2.78566500e-08	-1.07888170e+07
1.15054963e+01	2023-01-26T11:58:19.038445	1.09812800e-04	-4.32802800e-08	-2.53724791e+03	-4.99919900e-01	1.07154400e-09	-4.66541645e+08	-2.50582400e-01	6.72557600e-08	-3.72581322e+06
1.23174134e+01	2023-01-26T11:58:19.850497	6.79768000e-05	-8.53027400e-08	-7.96888822e+02	-4.99938300e-01	1.19138600e-09	-4.19627476e+08	-2.00231700e-01	-1.06451100e-07	1.88097352e+06
1.33955624e+01	2023-01-26T11:58:20.928565	1.09812800e-04	-4.28367700e-08	-2.56351728e+03	-4.99971900e-01	1.69221300e-09	-2.95454473e+08	-1.49169000e-01	2.12759800e-08	-7.01114590e+06
1.46612751e+01	2023-01-26T11:58:22.194646	1.93487700e-04	-1.26525500e-07	-1.52923877e+03	-5.00000200e-01	-4.50672600e-10	1.10945329e+09	-1.00372700e-01	4.58995600e-08	-2.18679003e+06
1.57399074e+01	2023-01-26T11:58:23.272715	-9.09991800e-05	-1.45316000e-07	6.26215833e+02	-4.99906600e-01	-1.51367500e-09	3.30260195e+08	-4.98929200e-02	4.94467900e-08	-1.00902243e+06
1.70205438e+01	2023-01-26T11:58:24.553797	1.85117500e-04	-1.25230900e-07	-1.47820945e+03	-4.99985100e-01	2.19768700e-11	-2.27505145e+10	-9.69614500e-05	6.01165300e-08	-1.61289166e+03
1.81060161e+01	2023-01-26T11:58:25.638866	1.93483200e-04	-1.47940000e-07	-1.30784913e+03	-4.99960000e-01	1.09971000e-09	-4.54628948e+08	4.97984100e-02	4.69901400e-08	1.05976296e+06
1.91772944e+01	2023-01-26T11:58:26.709934	1.09806100e-04	-1.06254400e-07	-1.03342638e+03	-4.99976800e-01	1.62663700e-09	-3.07368393e+08	9.99467400e-02	5.21972800e-08	1.91478828e+06
