Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
2.92399958e+01	2023-02-13T17:37:27.195719	6.48772400e-05	-7.14236000e-08	-9.08344581e+02	-2.99964100e-01	-1.65004300e-07	1.81791687e+06	-4.99417700e-02	1.07661400e-07	-4.63878140e+05
3.03960461e+01	2023-02-13T17:37:28.351784	6.50445600e-05	-1.05322200e-06	-6.17576921e+01	-2.99972800e-01	-1.48316400e-07	2.02251942e+06	5.52868300e-05	6.51035200e-07	8.49214144e+01
3.17557768e+01	2023-02-13T17:37:29.711861	6.44589800e-05	-1.62290500e-06	-3.97182706e+01	-2.99959500e-01	-1.59942500e-07	1.87542085e+06	5.00545700e-02	7.38707000e-07	6.77597072e+04
3.28815441e+01	2023-02-13T17:37:30.836926	8.63800000e-05	-4.03532900e-08	-2.14059374e+03	-2.99962800e-01	-1.79217300e-07	1.67373797e+06	9.99436200e-02	1.14457100e-07	8.73197207e+05
3.45367945e+01	2023-02-13T17:37:32.493019	5.84345700e-05	1.91332100e-08	3.05409129e+03	-2.99962200e-01	-1.53185200e-07	1.95816698e+06	1.50047200e-01	1.04478300e-07	1.43615660e+06
3.57086428e+01	2023-02-13T17:37:33.664085	1.31728500e-04	1.33288800e-08	9.88293840e+03	-2.99971400e-01	-1.14344200e-07	2.62340722e+06	2.00047800e-01	9.90960800e-08	2.01872567e+06
3.68813782e+01	2023-02-13T17:37:34.837152	9.88467500e-05	-1.92656600e-08	-5.13072223e+03	-2.99973700e-01	-1.11876900e-07	2.68128363e+06	2.50078100e-01	1.09920400e-07	2.27508361e+06
3.80523028e+01	2023-02-13T17:37:36.008219	6.08611500e-05	-3.25785800e-08	-1.86813391e+03	-2.99967200e-01	-1.21072700e-07	2.47757917e+06	3.00077500e-01	1.60864000e-07	1.86541115e+06
3.94586210e+01	2023-02-13T17:37:37.414298	6.24508700e-05	-1.47972900e-07	-4.22042617e+02	-2.99971600e-01	-1.31932500e-07	2.27367480e+06	3.50104100e-01	2.40775600e-07	1.45406802e+06
4.06152144e+01	2023-02-13T17:37:38.571364	5.77654300e-05	-2.78757500e-07	-2.07224667e+02	-2.99962800e-01	-1.12086800e-07	2.67616526e+06	4.00094300e-01	3.42032800e-07	1.16975419e+06
4.17711399e+01	2023-02-13T17:37:39.727428	5.70124600e-05	-3.75330000e-07	-1.51899555e+02	-2.99971200e-01	-1.15397200e-07	2.59946688e+06	4.50101800e-01	3.87502200e-07	1.16154644e+06
4.29282654e+01	2023-02-13T17:37:40.884495	4.59681700e-05	-2.30516400e-07	-1.99413881e+02	-2.99970600e-01	-1.48126000e-07	2.02510430e+06	5.00084700e-01	4.32406600e-07	1.15651496e+06
4.38698551e+01	2023-02-13T17:37:41.825548	6.52957200e-05	-3.89616200e-07	-1.67589849e+02	-2.99969600e-01	-1.26679300e-07	2.36794488e+06	5.50079300e-01	4.66239900e-07	1.17982030e+06
4.48229065e+01	2023-02-13T17:37:42.778601	6.53793700e-05	-4.05061600e-07	-1.61405994e+02	-2.99963800e-01	-9.49062000e-08	3.16063439e+06	6.00110800e-01	5.00202400e-07	1.19973595e+06
4.57555437e+01	2023-02-13T17:37:43.711654	6.16142800e-05	-4.37329100e-07	-1.40887675e+02	-2.99971200e-01	-1.18523100e-07	2.53090916e+06	6.50100500e-01	5.13909600e-07	1.26500945e+06
4.68961480e+01	2023-02-13T17:37:44.851718	7.13198500e-05	-4.88854200e-07	-1.45891863e+02	-2.99972100e-01	-7.47533900e-08	4.01282270e+06	7.00099400e-01	5.23343000e-07	1.33774484e+06
4.80366691e+01	2023-02-13T17:37:45.992784	5.90205300e-05	-4.42567100e-07	-1.33359506e+02	-2.99955500e-01	-1.23283800e-07	2.43304879e+06	7.50085500e-01	5.40554000e-07	1.38762362e+06
4.91821146e+01	2023-02-13T17:37:47.137849	5.50043900e-05	-4.40888600e-07	-1.24758023e+02	-2.99961500e-01	-1.45785800e-07	2.05754950e+06	8.00080100e-01	5.50819500e-07	1.45252683e+06
5.03222055e+01	2023-02-13T17:37:48.277913	6.68852800e-05	-4.97437700e-07	-1.34459612e+02	-2.99970300e-01	-1.13526300e-07	2.64229786e+06	8.50079000e-01	5.94365500e-07	1.43022938e+06
5.16823014e+01	2023-02-13T17:37:49.637990	6.72199900e-05	-5.28861900e-07	-1.27103106e+02	-2.99972400e-01	-1.18474200e-07	2.53196392e+06	9.00106800e-01	6.55756700e-07	1.37262311e+06
5.28073744e+01	2023-02-13T17:37:50.763054	6.69689300e-05	-6.34733600e-07	-1.05507145e+02	-2.99967800e-01	-1.10986800e-07	2.70273402e+06	9.50107500e-01	7.23572800e-07	1.31307797e+06
5.39280552e+01	2023-02-13T17:37:51.884118	6.70526000e-05	-7.12552300e-07	-9.41020049e+01	-2.99965500e-01	-1.02588300e-07	2.92397379e+06	1.00011600e+00	8.35373200e-07	1.19720862e+06
5.50357574e+01	2023-02-13T17:37:52.991180	6.60485500e-05	-7.13191100e-07	-9.26098910e+01	-2.99964300e-01	-1.20134200e-07	2.49691012e+06	1.00011500e+00	8.32310300e-07	1.20161315e+06
5.56617699e+01	2023-02-13T17:37:53.617216	6.68016200e-05	-6.33924900e-07	-1.05377814e+02	-2.99977800e-01	-1.14478200e-07	2.62039235e+06	9.50108000e-01	7.42721300e-07	1.27922546e+06
5.67905884e+01	2023-02-13T17:37:54.746280	6.73036400e-05	-5.82221100e-07	-1.15598078e+02	-2.99963200e-01	-1.31086300e-07	2.28828794e+06	9.00106600e-01	6.77659100e-07	1.32825871e+06
5.79121354e+01	2023-02-13T17:37:55.868343	6.57139000e-05	-5.14572200e-07	-1.27705889e+02	-2.99965100e-01	-1.22926900e-07	2.44019088e+06	8.50079800e-01	6.22510100e-07	1.36556788e+06
5.90371630e+01	2023-02-13T17:37:56.993407	6.67179300e-05	-4.63523300e-07	-1.43936518e+02	-2.99969400e-01	-1.01171600e-07	2.96495657e+06	8.00079700e-01	5.96271300e-07	1.34180481e+06
6.01616154e+01	2023-02-13T17:37:58.117470	6.70525900e-05	-4.37013500e-07	-1.53433681e+02	-2.99979000e-01	-1.04719600e-07	2.86459268e+06	7.50084700e-01	5.42272900e-07	1.38322365e+06
6.12866543e+01	2023-02-13T17:37:59.242534	6.21998700e-05	-2.65470400e-07	-2.34300585e+02	-2.99968300e-01	-2.34402000e-07	1.27971732e+06	7.00099900e-01	4.95846800e-07	1.41192784e+06
6.24629130e+01	2023-02-13T17:38:00.418600	1.00018200e-04	-3.16500500e-07	-3.16012771e+02	-2.99967900e-01	-1.40558600e-07	2.13411275e+06	6.50100500e-01	4.43901600e-07	1.46451488e+06
6.34115423e+01	2023-02-13T17:38:01.367654	8.13600700e-05	-2.72654400e-07	-2.98399989e+02	-2.99964300e-01	-1.26454500e-07	2.37211250e+06	6.00111900e-01	3.87259400e-07	1.54963805e+06
6.45680067e+01	2023-02-13T17:38:02.523719	6.37896000e-05	-2.08095900e-07	-3.06539437e+02	-2.99966500e-01	-1.37453400e-07	2.18231415e+06	5.50079600e-01	3.61111900e-07	1.52329403e+06
6.57241731e+01	2023-02-13T17:38:03.679785	4.93985200e-05	-2.10875000e-07	-2.34254985e+02	-2.99973600e-01	-9.81741800e-08	3.05552438e+06	5.00082400e-01	3.17026500e-07	1.57741514e+06
6.68826961e+01	2023-02-13T17:38:04.838850	6.08611800e-05	-1.39227200e-07	-4.37135703e+02	-2.99974900e-01	-1.25280500e-07	2.39442611e+06	4.50093900e-01	3.01620000e-07	1.49225482e+06
6.80523243e+01	2023-02-13T17:38:06.007917	7.59215400e-05	-9.77234000e-08	-7.76902359e+02	-2.99963600e-01	-1.23154100e-07	2.43567693e+06	4.00096600e-01	2.40498000e-07	1.66361716e+06
6.92090348e+01	2023-02-13T17:38:07.164982	8.09416400e-05	-5.46426600e-08	-1.48129026e+03	-2.99965500e-01	-1.22791800e-07	2.44287892e+06	3.50099100e-01	1.77127800e-07	1.97653389e+06
7.03662617e+01	2023-02-13T17:38:08.322048	2.58874700e-05	4.46188400e-08	5.80191462e+02	-2.99970300e-01	-1.24823400e-07	2.40315758e+06	3.00078400e-01	1.12115600e-07	2.67650889e+06
7.15835735e+01	2023-02-13T17:38:09.539117	6.46261500e-05	7.62893400e-08	8.47119008e+02	-2.99947800e-01	-1.22793500e-07	2.44270096e+06	2.50073900e-01	5.97363300e-08	4.18629501e+06
7.29897429e+01	2023-02-13T17:38:10.945197	5.86020200e-05	8.46681100e-08	6.92138043e+02	-2.99963000e-01	-1.35427300e-07	2.21493746e+06	2.00040900e-01	4.08405000e-08	4.89810115e+06
7.41616195e+01	2023-02-13T17:38:12.117262	7.23236900e-05	9.96502200e-08	7.25775518e+02	-2.99964800e-01	-1.07039400e-07	2.80237744e+06	1.50061200e-01	3.97842300e-08	3.77187644e+06
7.55886813e+01	2023-02-13T17:38:13.544344	6.42078200e-05	8.66481000e-08	7.41018210e+02	-2.99966500e-01	-1.06283700e-07	2.82231894e+06	1.00056500e-01	3.62982600e-08	2.75650954e+06
7.70057149e+01	2023-02-13T17:38:14.961459	6.86422600e-05	8.19661200e-08	8.37446740e+02	-2.99964500e-01	-9.68462000e-08	3.09732855e+06	5.00628700e-02	3.17917800e-08	1.57471114e+06
7.84269180e+01	2023-02-13T17:38:16.382539	7.21563300e-05	1.76928500e-07	4.07827625e+02	-2.99972000e-01	-1.51183100e-07	1.98416357e+06	4.50825900e-05	-5.15970200e-11	-8.73744065e+05
7.98549928e+01	2023-02-13T17:38:17.810620	6.62994900e-05	2.86655400e-07	2.31286381e+02	-2.99962600e-01	-1.25873600e-07	2.38304617e+06	-4.84294700e-02	-2.74231500e-08	1.76600682e+06
8.12709991e+01	2023-02-13T17:38:19.226700	6.91442900e-05	1.04622000e-06	6.60896274e+01	-2.99968100e-01	-1.39634100e-07	2.14824387e+06	-9.99444400e-02	-2.89785200e-07	3.44891458e+05
8.28492133e+01	2023-02-13T17:38:20.804790	7.14033100e-05	2.18020400e-06	3.27507472e+01	-2.99970200e-01	-1.38675000e-07	2.16311664e+06	-1.49941600e-01	-7.99943500e-07	1.87440238e+05
8.39743993e+01	2023-02-13T17:38:21.929853	7.38297300e-05	2.32864300e-06	3.17050445e+01	-2.99962600e-01	-1.33263100e-07	2.25090516e+06	-1.99936900e-01	-1.04580800e-07	1.91179356e+06
8.53179000e+01	2023-02-13T17:38:23.273929	6.73035400e-05	7.28314800e-07	9.24099579e+01	-2.99965500e-01	-1.48248100e-07	2.02340199e+06	-2.49933500e-01	-4.74301800e-08	5.26950351e+06
8.64584732e+01	2023-02-13T17:38:24.413994	7.32439700e-05	4.94083600e-07	1.48242059e+02	-2.99982000e-01	-1.34869600e-07	2.22423734e+06	-2.98669500e-01	-3.13994100e-08	9.51194624e+06
8.81189116e+01	2023-02-13T17:38:26.075088	7.24072600e-05	4.12381100e-07	1.75583362e+02	-2.99960700e-01	-1.36504700e-07	2.19743862e+06	-3.49920400e-01	-5.04922000e-08	6.93018724e+06
8.92709875e+01	2023-02-13T17:38:27.227153	7.04828700e-05	2.56721600e-07	2.74549824e+02	-2.99968000e-01	-1.18656700e-07	2.52803255e+06	-3.98495200e-01	-3.14334200e-08	1.26774369e+07
9.06926926e+01	2023-02-13T17:38:28.648234	6.58811500e-05	2.93333200e-07	2.24594932e+02	-2.99966300e-01	-1.39322900e-07	2.15302940e+06	-4.49609300e-01	-3.46318700e-08	1.29825303e+07
9.21186406e+01	2023-02-13T17:38:30.074314	7.09849000e-05	2.87151200e-07	2.47203912e+02	-2.99969900e-01	-1.56132900e-07	1.92124722e+06	-4.99486400e-01	-3.25913000e-08	1.53257587e+07
9.35362600e+01	2023-02-13T17:38:31.492395	7.68417200e-05	2.25268000e-07	3.41112453e+02	-2.99968100e-01	-1.46772700e-07	2.04375950e+06	-5.49863000e-01	-3.08319600e-08	1.78341889e+07
9.55362559e+01	2023-02-13T17:38:33.492508	7.71763800e-05	4.59879100e-07	1.67818846e+02	-2.99965400e-01	-1.43978600e-07	2.08340267e+06	-5.98355200e-01	-3.35974100e-08	1.78095633e+07
9.69629083e+01	2023-02-13T17:38:34.918589	6.69688300e-05	2.59200800e-07	2.58366602e+02	-2.99971300e-01	-1.51072500e-07	1.98561154e+06	-6.47771500e-01	-3.56746200e-08	1.81577687e+07
9.89584645e+01	2023-02-13T17:38:36.914702	7.14032300e-05	3.90683400e-07	1.82764945e+02	-2.99968700e-01	-1.51314700e-07	1.98241612e+06	-6.99938200e-01	-6.05480100e-08	1.15600529e+07
1.00115684e+02	2023-02-13T17:38:38.071768	7.88497100e-05	3.90343000e-07	2.02001086e+02	-2.99959700e-01	-1.29896500e-07	2.30922080e+06	-7.49926900e-01	-9.45799700e-08	7.92902451e+06
1.01270835e+02	2023-02-13T17:38:39.226833	7.15705300e-05	4.23388700e-07	1.69042136e+02	-2.99966100e-01	-1.38997100e-07	2.15807452e+06	-7.99917700e-01	-1.65740800e-07	4.82631736e+06
1.02432246e+02	2023-02-13T17:38:40.387899	6.78892100e-05	4.94802700e-07	1.37204607e+02	-2.99966400e-01	-1.22060000e-07	2.45753236e+06	-8.49919700e-01	-2.68893400e-07	3.16080536e+06
1.04005364e+02	2023-02-13T17:38:41.960987	6.78892100e-05	7.08745000e-07	9.57879209e+01	-2.99973400e-01	-1.23924800e-07	2.42060830e+06	-8.99911300e-01	-4.60628100e-07	1.95366132e+06
1.05137387e+02	2023-02-13T17:38:43.093052	6.78892100e-05	1.18622500e-06	5.72313094e+01	-2.99966900e-01	-1.17760600e-07	2.54726029e+06	-9.49911600e-01	-7.53966300e-07	1.25988602e+06
1.06255599e+02	2023-02-13T17:38:44.211116	7.04829400e-05	1.65061900e-06	4.27009140e+01	-2.99974500e-01	-1.46682900e-07	2.04505433e+06	-9.99953700e-01	-1.06006400e-06	9.43295593e+05
