Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.21890106e-01	2023-06-29T15:47:08.462552	-1.00000000e-01	-1.48500000e-07	6.73400673e+05	1	1.00000000e+00	3.17690000e-08	3.14772262e+07
1.02494848e+00	2023-06-29T15:47:08.872595	-1.00000000e-01	-1.32240000e-07	7.56200847e+05	1	9.75000000e-01	4.32870000e-08	2.25240834e+07
1.30841603e+00	2023-06-29T15:47:09.156126	-1.00000000e-01	-1.28910000e-07	7.75735009e+05	1	9.50000000e-01	1.64770000e-08	5.76561267e+07
1.59576296e+00	2023-06-29T15:47:09.443738	-1.00000000e-01	-1.28590000e-07	7.77665448e+05	1	9.25000000e-01	2.96180000e-08	3.12310082e+07
1.89049080e+00	2023-06-29T15:47:09.738901	-1.00000000e-01	-1.28010000e-07	7.81188970e+05	1	9.00000000e-01	1.90960000e-08	4.71302891e+07
2.19787750e+00	2023-06-29T15:47:10.044617	-1.00000000e-01	-1.23040000e-07	8.12743823e+05	1	8.75000000e-01	1.54420000e-08	5.66636446e+07
2.47899510e+00	2023-06-29T15:47:10.326845	-1.00000000e-01	-1.22580000e-07	8.15793767e+05	1	8.50000000e-01	3.08510000e-08	2.75517811e+07
2.78011309e+00	2023-06-29T15:47:10.622104	-1.00000000e-01	-1.18670000e-07	8.42672959e+05	1	8.25000000e-01	2.42640000e-08	3.40009891e+07
3.07357447e+00	2023-06-29T15:47:10.921942	-1.00000000e-01	-1.17750000e-07	8.49256900e+05	1	8.00000000e-01	2.99820000e-08	2.66826763e+07
3.40742268e+00	2023-06-29T15:47:11.255255	-1.00000000e-01	-1.11800000e-07	8.94454383e+05	1	7.75000000e-01	2.24880000e-08	3.44628246e+07
3.86313863e+00	2023-06-29T15:47:11.711000	-1.00000000e-01	-1.23430000e-07	8.10175808e+05	1	7.50000000e-01	2.79820000e-08	2.68029448e+07
4.14285275e+00	2023-06-29T15:47:11.991318	-1.00000000e-01	-1.24210000e-07	8.05088157e+05	1	7.25000000e-01	2.16710000e-08	3.34548475e+07
4.60029054e+00	2023-06-29T15:47:12.448535	-1.00000000e-01	-1.17490000e-07	8.51136267e+05	1	7.00000000e-01	2.71010000e-08	2.58293052e+07
4.89337367e+00	2023-06-29T15:47:12.742002	-1.00000000e-01	-1.16700000e-07	8.56898029e+05	1	6.75000000e-01	2.72990000e-08	2.47261804e+07
5.35887546e+00	2023-06-29T15:47:13.207445	-1.00000000e-01	-1.20170000e-07	8.32154448e+05	1	6.50000000e-01	2.07630000e-08	3.13056880e+07
5.80467142e+00	2023-06-29T15:47:13.653038	-1.00000000e-01	-1.05600000e-07	9.46969697e+05	1	6.25000000e-01	1.50840000e-08	4.14346327e+07
6.21955214e+00	2023-06-29T15:47:14.067988	-1.00000000e-01	-1.25590000e-07	7.96241739e+05	1	6.00000000e-01	1.47260000e-08	4.07442618e+07
