Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

5.33343828e+01	2022-11-15T10:17:49.942494	8.47119800e-05	7.80491000e-04	1.08536780e-01	-1.99926800e-01	-7.77814800e-04	2.57036508e+02	-7.99900700e-01	-3.76719700e-08	2.12333122e+07
5.40529196e+01	2022-11-15T10:17:50.661571	9.30783900e-05	7.73571900e-04	1.20322869e-01	-1.99905800e-01	-7.71203100e-04	2.59212910e+02	-7.49920000e-01	-7.97575200e-09	9.40249897e+07
5.49275452e+01	2022-11-15T10:17:51.535665	5.96083700e-05	7.66274700e-04	7.77898187e-02	-1.99908700e-01	-7.63734200e-04	2.61751667e+02	-6.99900000e-01	4.98890000e-09	-1.40291447e+08
5.58081882e+01	2022-11-15T10:17:52.416761	8.47143600e-05	7.56395500e-04	1.11997440e-01	-1.99925500e-01	-7.53843000e-04	2.65208405e+02	-6.49879900e-01	8.63427000e-09	-7.52674980e+07
5.66624397e+01	2022-11-15T10:17:53.270852	1.18181000e-04	7.43651100e-04	1.58919956e-01	-1.99894700e-01	-7.40682300e-04	2.69879137e+02	-5.99922400e-01	1.03109500e-08	-5.81830384e+07
5.75217740e+01	2022-11-15T10:17:54.129944	6.79747800e-05	7.26710400e-04	9.35376458e-02	-1.99904400e-01	-7.23957300e-04	2.76127335e+02	-5.49948400e-01	1.02087000e-08	-5.38705614e+07
5.83811120e+01	2022-11-15T10:17:54.990037	6.79761400e-05	7.06175100e-04	9.62596104e-02	-1.99919800e-01	-7.03218600e-04	2.84292537e+02	-4.99951800e-01	9.89998200e-09	-5.05002736e+07
5.92403916e+01	2022-11-15T10:17:55.849128	7.63440100e-05	6.80331600e-04	1.12215881e-01	-1.99914400e-01	-6.77888200e-04	2.94907626e+02	-4.49931100e-01	9.61103200e-09	-4.68140258e+07
6.00998396e+01	2022-11-15T10:17:56.708221	8.47112000e-05	6.49123400e-04	1.30500919e-01	-1.99933800e-01	-6.46417700e-04	3.09295058e+02	-3.99918900e-01	9.24454400e-09	-4.32599921e+07
6.09599340e+01	2022-11-15T10:17:57.568314	9.30741700e-05	6.10112600e-04	1.52552447e-01	-1.99872600e-01	-6.07355900e-04	3.29086455e+02	-3.49913400e-01	8.06981000e-09	-4.33607978e+07
6.18186201e+01	2022-11-15T10:17:58.427406	4.28757300e-05	5.63631500e-04	7.60705000e-02	-1.99921400e-01	-5.60477100e-04	3.56698606e+02	-2.99908600e-01	6.56110300e-09	-4.57100887e+07
6.26936328e+01	2022-11-15T10:17:59.302500	1.09811800e-04	5.08823100e-04	2.15815280e-01	-1.99911400e-01	-5.05983800e-04	3.95094467e+02	-2.49918300e-01	6.69004900e-09	-3.73567219e+07
6.35530066e+01	2022-11-15T10:18:00.161593	9.30800700e-05	4.48851000e-04	2.07374095e-01	-1.99925500e-01	-4.45774900e-04	4.48489810e+02	-1.99928900e-01	8.29186800e-09	-2.41114427e+07
6.44131656e+01	2022-11-15T10:18:01.021685	8.47119800e-05	3.82845200e-04	2.21269537e-01	-1.99937900e-01	-3.81268900e-04	5.24401282e+02	-1.49886300e-01	4.16618000e-08	-3.59769141e+06
6.55530104e+01	2022-11-15T10:18:02.161807	8.47104100e-05	3.22707700e-04	2.62498881e-01	-1.99925500e-01	-3.21591100e-04	6.21676097e+02	-9.99237600e-02	1.46446200e-07	-6.82324021e+05
6.62489591e+01	2022-11-15T10:18:02.857882	9.30775400e-05	2.60175300e-04	3.57749333e-01	-1.99958900e-01	-2.59671600e-04	7.70045319e+02	-4.99434500e-02	1.53116900e-07	-3.26178560e+05
6.69125720e+01	2022-11-15T10:18:03.521954	9.30809300e-05	2.01148700e-04	4.62746863e-01	-1.99894700e-01	-2.00732300e-04	9.95827278e+02	7.86860700e-05	1.57779600e-07	4.98708768e+02
6.75846144e+01	2022-11-15T10:18:04.194026	5.12396000e-05	1.46899500e-04	3.48807178e-01	-1.99942200e-01	-1.46507000e-04	1.36472797e+03	5.00339600e-02	1.70594600e-07	2.93291581e+05
6.82576952e+01	2022-11-15T10:18:04.867098	7.63454700e-05	1.00262800e-04	7.61453600e-01	-1.99954900e-01	-9.98688600e-05	2.00217465e+03	1.00122400e-01	2.31820800e-07	4.31895671e+05
