Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.59474786e+02	2022-11-15T10:19:36.089022	1.09818500e-04	1.48236300e-03	7.40834060e-02	-3.99897300e-01	-1.47991700e-03	2.70216032e+02	-7.99926300e-01	-1.86482400e-08	4.28955387e+07
1.60068293e+02	2022-11-15T10:19:36.682086	6.79761400e-05	1.46129000e-03	4.65178986e-02	-3.99941500e-01	-1.45858000e-03	2.74199221e+02	-7.49973700e-01	-6.60748000e-09	1.13503741e+08
1.60802627e+02	2022-11-15T10:19:37.416165	8.47104100e-05	1.43422200e-03	5.90636666e-02	-3.99950200e-01	-1.43109100e-03	2.79472235e+02	-6.99907200e-01	-1.88749900e-09	3.70811958e+08
1.61507174e+02	2022-11-15T10:19:38.121240	7.63432700e-05	1.40018500e-03	5.45237022e-02	-3.99919700e-01	-1.39672900e-03	2.86325909e+02	-6.49813400e-01	-2.60196600e-10	2.49739389e+09
1.62399265e+02	2022-11-15T10:19:39.013503	8.47119800e-05	1.35849400e-03	6.23572721e-02	-3.99916700e-01	-1.35461700e-03	2.95224923e+02	-5.99922400e-01	-3.86883300e-09	1.55065468e+08
1.63257174e+02	2022-11-15T10:19:39.871184	3.45071300e-05	1.30584300e-03	2.64251752e-02	-3.99891600e-01	-1.30139200e-03	3.07279897e+02	-5.49868500e-01	-2.10276400e-09	2.61497962e+08
1.63958902e+02	2022-11-15T10:19:40.573259	5.96114700e-05	1.24201100e-03	4.79959276e-02	-3.99925100e-01	-1.23572500e-03	3.23636003e+02	-4.99899900e-01	-2.51988600e-09	1.98381951e+08
1.64818310e+02	2022-11-15T10:19:41.432351	8.47104100e-05	1.16588700e-03	7.26574788e-02	-3.99922100e-01	-1.15807300e-03	3.45334102e+02	-4.49874800e-01	-4.69903400e-09	9.57377197e+07
1.65677642e+02	2022-11-15T10:19:42.291443	5.96096200e-05	1.09135200e-03	5.46199760e-02	-3.99925100e-01	-1.08137300e-03	3.69830854e+02	-3.99846300e-01	-3.24989400e-09	1.23033644e+08
1.66380954e+02	2022-11-15T10:19:42.995519	6.79774800e-05	1.00712600e-03	6.74964999e-02	-3.99913800e-01	-9.94623000e-04	4.02075761e+02	-3.49826300e-01	-6.34900600e-09	5.50993809e+07
1.67240281e+02	2022-11-15T10:19:43.854612	6.79761400e-05	8.35637800e-04	8.13464159e-02	-3.99938800e-01	-8.23088500e-04	4.85900119e+02	-2.99816600e-01	-5.22161600e-09	5.74183548e+07
1.68099541e+02	2022-11-15T10:19:44.713703	1.18183000e-04	7.61811100e-04	1.55134258e-01	-3.99911000e-01	-7.58636200e-04	5.27144631e+02	-2.49816300e-01	-1.65921400e-09	1.50563038e+08
1.68802648e+02	2022-11-15T10:19:45.416779	1.01446500e-04	7.46711500e-04	1.35857691e-01	-3.99924800e-01	-7.43546400e-04	5.37861255e+02	-1.99828500e-01	-2.59643200e-09	7.69627319e+07
1.69662173e+02	2022-11-15T10:19:46.276872	8.47119800e-05	7.34261800e-04	1.15370267e-01	-3.99905700e-01	-7.31684200e-04	5.46555057e+02	-1.49847500e-01	-3.62828900e-09	4.12997697e+07
1.70521620e+02	2022-11-15T10:19:47.135965	7.63432700e-05	7.27630900e-04	1.04920324e-01	-3.99916700e-01	-7.24998800e-04	5.51610154e+02	-9.98484700e-02	-4.44955800e-09	2.24400873e+07
1.71380979e+02	2022-11-15T10:19:47.995057	6.79774800e-05	7.21942900e-04	9.41590810e-02	-3.99944500e-01	-7.19452000e-04	5.55901575e+02	-4.98698600e-02	-1.77101100e-09	2.81589781e+07
1.72083899e+02	2022-11-15T10:19:48.698132	7.63440100e-05	7.19260700e-04	1.06142335e-01	-3.99983600e-01	-7.16453700e-04	5.58282552e+02	1.28870500e-04	-2.73349400e-09	-4.71449727e+04
1.72943388e+02	2022-11-15T10:19:49.558225	8.47104100e-05	7.16937900e-04	1.18155854e-01	-3.99874900e-01	-7.14262500e-04	5.59843055e+02	5.01350000e-02	-3.96969800e-09	-1.26294242e+07
1.73802888e+02	2022-11-15T10:19:50.417318	7.63447300e-05	7.15218100e-04	1.06743286e-01	-3.99908100e-01	-7.12828100e-04	5.61016183e+02	1.00148800e-01	-1.54019200e-09	-6.50235815e+07
