Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.09493669e-01	2023-06-13T15:45:57.042092	-1.00000000e-01	-2.97370000e-09	3.36281400e+07	1.00000000e+00	2.16460000e-10	4.61979119e+09	1
1.10241116e+00	2023-06-13T15:45:57.734740	-1.00000000e-01	1.21520000e-09	-8.22909809e+07	1.00000000e+00	-1.54300000e-10	-6.48088140e+09	2
1.47578911e+00	2023-06-13T15:45:58.108759	-1.00000000e-01	-7.71730000e-10	1.29578998e+08	1.00000000e+00	7.60100000e-11	1.31561637e+10	3
1.84953957e+00	2023-06-13T15:45:58.481853	-1.00000000e-01	-5.70000000e-11	1.75438596e+09	1.00000000e+00	1.91800000e-11	5.21376434e+10	4
2.22984429e+00	2023-06-13T15:45:58.862057	-1.00000000e-01	-5.26370000e-10	1.89980432e+08	1.00000000e+00	-1.11260000e-10	-8.98795614e+09	5
2.58886079e+00	2023-06-13T15:45:59.212223	-1.00000000e-01	-2.54040000e-10	3.93638797e+08	1.00000000e+00	1.75760000e-10	5.68957670e+09	6
2.96023710e+00	2023-06-13T15:45:59.592453	-1.00000000e-01	-2.64250000e-10	3.78429518e+08	1.00000000e+00	-2.19170000e-10	-4.56266825e+09	7
3.34035925e+00	2023-06-13T15:45:59.972667	-1.00000000e-01	-4.43450000e-10	2.25504566e+08	1.00000000e+00	2.24870000e-10	4.44701383e+09	8
3.70599689e+00	2023-06-13T15:46:00.338790	-1.00000000e-01	4.21980000e-10	-2.36978056e+08	1.00000000e+00	-1.86260000e-10	-5.36883926e+09	9
4.08307699e+00	2023-06-13T15:46:00.716194	-1.00000000e-01	-5.56030000e-10	1.79846411e+08	1.00000000e+00	1.21390000e-10	8.23791087e+09	10
4.46228223e+00	2023-06-13T15:46:01.093944	-1.00000000e-01	2.36070000e-10	-4.23603169e+08	1.00000000e+00	-3.21500000e-11	-3.11041991e+10	11
4.82189401e+00	2023-06-13T15:46:01.454138	-1.00000000e-01	-4.25390000e-10	2.35078399e+08	1.00000000e+00	-6.02500000e-11	-1.65975104e+10	12
5.18553533e+00	2023-06-13T15:46:01.812649	-1.00000000e-01	-2.09500000e-11	4.77326969e+09	1.00000000e+00	1.41650000e-10	7.05965408e+09	13
5.56038733e+00	2023-06-13T15:46:02.192702	-1.00000000e-01	-2.21820000e-10	4.50815977e+08	1.00000000e+00	-2.00570000e-10	-4.98579050e+09	14
5.93098948e+00	2023-06-13T15:46:02.562903	-1.00000000e-01	-4.87100000e-10	2.05296654e+08	1.00000000e+00	2.25320000e-10	4.43813243e+09	15
6.31082364e+00	2023-06-13T15:46:02.943107	-1.00000000e-01	2.08020000e-10	-4.80723007e+08	1.00000000e+00	-2.20000000e-10	-4.54545455e+09	16
6.68758579e+00	2023-06-13T15:46:03.313340	-1.00000000e-01	-5.12700000e-10	1.95045836e+08	1.00000000e+00	1.65250000e-10	6.05143722e+09	17
