Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.17995420e-01	2023-06-13T17:02:12.361738	-1.00000000e-01	1.05440000e-09	-9.48406677e+07	1.00000000e+00	-1.25380000e-09	-7.97575371e+08	1
7.34226243e-01	2023-06-13T17:02:12.678710	-1.00000000e-01	-1.88560000e-09	5.30335172e+07	1.00000000e+00	2.27710000e-10	4.39155066e+09	2
1.20419217e+00	2023-06-13T17:02:13.145732	-1.00000000e-01	1.53390000e-09	-6.51932981e+07	1.00000000e+00	-1.38980000e-10	-7.19527990e+09	3
1.57232211e+00	2023-06-13T17:02:13.515954	-1.00000000e-01	1.55040000e-09	-6.44994840e+07	1.00000000e+00	1.55100000e-11	6.44745326e+10	4
1.94276918e+00	2023-06-13T17:02:13.886365	-1.00000000e-01	-4.75110000e-10	2.10477574e+08	1.00000000e+00	1.16710000e-10	8.56824608e+09	5
2.32159698e+00	2023-06-13T17:02:14.256566	-1.00000000e-01	-1.44700000e-10	6.91085003e+08	1.00000000e+00	-2.09170000e-10	-4.78080031e+09	6
2.68352918e+00	2023-06-13T17:02:14.626981	-1.00000000e-01	-2.16010000e-10	4.62941530e+08	1.00000000e+00	2.61070000e-10	3.83039032e+09	7
3.06043410e+00	2023-06-13T17:02:15.004114	-1.00000000e-01	-3.07970000e-10	3.24706952e+08	1.00000000e+00	-2.58730000e-10	-3.86503305e+09	8
3.43289389e+00	2023-06-13T17:02:15.377232	-1.00000000e-01	7.58300000e-11	-1.31873929e+09	1.00000000e+00	1.78150000e-10	5.61324726e+09	9
3.79580127e+00	2023-06-13T17:02:15.739439	-1.00000000e-01	-3.78640000e-10	2.64103106e+08	1.00000000e+00	-6.55100000e-11	-1.52648451e+10	10
4.17220404e+00	2023-06-13T17:02:16.109661	-1.00000000e-01	1.13810000e-10	-8.78657411e+08	1.00000000e+00	-5.95500000e-11	-1.67926113e+10	11
4.54525337e+00	2023-06-13T17:02:16.480177	-1.00000000e-01	-3.03950000e-10	3.29001481e+08	1.00000000e+00	1.74490000e-10	5.73098745e+09	12
4.90972382e+00	2023-06-13T17:02:16.850412	-1.00000000e-01	-5.78400000e-11	1.72890733e+09	1.00000000e+00	-2.48030000e-10	-4.03177035e+09	13
5.28721254e+00	2023-06-13T17:02:17.230854	-1.00000000e-01	-4.98400000e-11	2.00642055e+09	1.00000000e+00	2.66820000e-10	3.74784499e+09	14
5.65754762e+00	2023-06-13T17:02:17.601227	-1.00000000e-01	-2.75600000e-10	3.62844702e+08	1.00000000e+00	-2.26320000e-10	-4.41852245e+09	15
6.02328453e+00	2023-06-13T17:02:17.961590	-1.00000000e-01	1.58810000e-10	-6.29683269e+08	1.00000000e+00	1.37850000e-10	7.25426188e+09	16
6.40261982e+00	2023-06-13T17:02:18.341649	-1.00000000e-01	-3.46120000e-10	2.88917139e+08	1.00000000e+00	-1.24700000e-11	-8.01924619e+10	17
