Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.06045872e-01	2023-06-13T14:30:11.661903	-1.00000000e-01	-6.20110000e-08	1.61261712e+06	1.00000000e+00	9.92700000e-08	1.00735368e+07	1
5.55773174e-01	2023-06-13T14:30:11.811277	-1.00000000e-01	-5.68450000e-08	1.75916967e+06	1.00000000e+00	9.87000000e-08	1.01317123e+07	2
6.30119081e-01	2023-06-13T14:30:11.885329	-1.00000000e-01	-4.09900000e-08	2.43961942e+06	1.00000000e+00	8.59840000e-08	1.16300707e+07	3
7.12581918e-01	2023-06-13T14:30:11.967560	-1.00000000e-01	-3.72070000e-08	2.68766630e+06	1.00000000e+00	7.79090000e-08	1.28354876e+07	4
8.26699755e-01	2023-06-13T14:30:12.081864	-1.00000000e-01	-3.09400000e-08	3.23206206e+06	1.00000000e+00	5.04510000e-08	1.98212127e+07	5
8.83624930e-01	2023-06-13T14:30:12.139389	-1.00000000e-01	-2.69900000e-08	3.70507595e+06	1.00000000e+00	6.12980000e-08	1.63137460e+07	6
9.51274216e-01	2023-06-13T14:30:12.206665	-1.00000000e-01	-2.31630000e-08	4.31723007e+06	1.00000000e+00	4.28870000e-08	2.33170891e+07	7
1.01530668e+00	2023-06-13T14:30:12.270381	-1.00000000e-01	-2.07140000e-08	4.82765280e+06	1.00000000e+00	4.53780000e-08	2.20371105e+07	8
1.07031431e+00	2023-06-13T14:30:12.320780	-1.00000000e-01	-2.03230000e-08	4.92053339e+06	1.00000000e+00	3.44160000e-08	2.90562529e+07	9
1.14687520e+00	2023-06-13T14:30:12.400827	-1.00000000e-01	-2.08970000e-08	4.78537589e+06	1.00000000e+00	4.37810000e-08	2.28409584e+07	10
1.19985165e+00	2023-06-13T14:30:12.450856	-1.00000000e-01	-2.05120000e-08	4.87519501e+06	1.00000000e+00	3.28120000e-08	3.04766549e+07	11
1.26046462e+00	2023-06-13T14:30:12.510880	-1.00000000e-01	-1.87160000e-08	5.34302201e+06	1.00000000e+00	2.41680000e-08	4.13770275e+07	12
1.32635391e+00	2023-06-13T14:30:12.580899	-1.00000000e-01	-1.60650000e-08	6.22471211e+06	1.00000000e+00	2.36010000e-08	4.23710860e+07	13
1.39302555e+00	2023-06-13T14:30:12.640973	-1.00000000e-01	-1.35700000e-08	7.36919676e+06	1.00000000e+00	2.68980000e-08	3.71774853e+07	14
1.46664572e+00	2023-06-13T14:30:12.721001	-1.00000000e-01	-1.29240000e-08	7.73754256e+06	1.00000000e+00	3.15940000e-08	3.16515794e+07	15
1.53742362e+00	2023-06-13T14:30:12.791069	-1.00000000e-01	-1.38900000e-08	7.19942405e+06	1.00000000e+00	3.46920000e-08	2.88250894e+07	16
1.60605670e+00	2023-06-13T14:30:12.861097	-1.00000000e-01	-1.09650000e-08	9.11992704e+06	1.00000000e+00	2.85650000e-08	3.50078768e+07	17
