Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

5.42044528e+01	2023-01-20T17:28:37.918008	1.18176900e-04	5.66072800e-05	2.08766258e+00	-2.99928300e-01	-5.64476400e-05	5.31338954e+03	-7.99949100e-01	-1.48362600e-07	5.39185145e+06
5.47354196e+01	2023-01-20T17:28:38.449042	1.18177900e-04	5.84044800e-05	2.02343896e+00	-2.99967800e-01	-5.43618300e-05	5.51798569e+03	-7.49926700e-01	-3.72889900e-08	2.01112098e+07
5.56262691e+01	2023-01-20T17:28:39.339098	1.01443800e-04	5.25420400e-05	1.93071681e+00	-2.99934600e-01	-5.08045300e-05	5.90369796e+03	-6.99898900e-01	7.81891600e-09	-8.95135464e+07
5.64855056e+01	2023-01-20T17:28:40.199153	7.63432700e-05	5.71976700e-05	1.33472692e+00	-2.99974200e-01	-5.71927300e-05	5.24497082e+03	-6.49926100e-01	1.25551100e-08	-5.17658627e+07
5.72043866e+01	2023-01-20T17:28:40.917198	5.12407300e-05	5.57595100e-05	9.18959474e-01	-2.99936600e-01	-5.53069000e-05	5.42313165e+03	-5.99893200e-01	2.22665300e-07	-2.69414767e+06
5.80182767e+01	2023-01-20T17:28:41.731250	7.63418000e-05	4.61896200e-06	1.65279125e+01	-2.99949000e-01	-6.07260100e-06	4.93938265e+04	-5.49896500e-01	7.68936000e-08	-7.15139491e+06
5.92854266e+01	2023-01-20T17:28:42.998331	1.03902500e-06	1.54161000e-06	6.73986936e-01	-2.99978700e-01	-1.69570900e-06	1.76904587e+05	-4.99869800e-01	4.43243100e-08	-1.12775540e+07
6.01104961e+01	2023-01-20T17:28:43.823383	1.01443800e-04	1.23959300e-06	8.18363769e+01	-2.99955700e-01	-1.36133200e-06	2.20339858e+05	-4.49911300e-01	4.97856000e-08	-9.03697656e+06
6.09230526e+01	2023-01-20T17:28:44.636434	4.28752200e-05	6.10869100e-07	7.01872463e+01	-2.99948800e-01	-7.70517200e-07	3.89282420e+05	-3.99930000e-01	6.83425300e-08	-5.85184657e+06
6.16106514e+01	2023-01-20T17:28:45.323478	-7.42658400e-05	1.93629500e-07	-3.83546102e+02	-2.99951400e-01	-2.14755800e-07	1.39670919e+06	-3.49881200e-01	5.98584800e-08	-5.84514007e+06
6.26261298e+01	2023-01-20T17:28:46.339542	1.09813700e-04	1.10395000e-07	9.94734363e+02	-2.99930300e-01	-2.19987600e-07	1.36339639e+06	-2.99936000e-01	6.15279700e-08	-4.87479109e+06
6.33449067e+01	2023-01-20T17:28:47.058588	1.34913200e-04	3.01020500e-08	4.48186087e+03	-2.99993200e-01	-8.98565400e-08	3.33857947e+06	-2.49914900e-01	7.38435400e-08	-3.38438406e+06
6.44571521e+01	2023-01-20T17:28:48.170659	3.52453600e-04	2.43998200e-08	1.44449262e+04	-2.99978500e-01	-9.51953700e-08	3.15118792e+06	-1.99916700e-01	7.98401900e-08	-2.50396072e+06
6.53761155e+01	2023-01-20T17:28:49.089717	-9.10007600e-05	3.77178300e-08	-2.41267220e+03	-2.99942700e-01	-9.90696300e-08	3.02759483e+06	-1.49898700e-01	7.94450100e-08	-1.88682335e+06
6.61186358e+01	2023-01-20T17:28:49.831765	-1.32838700e-04	-5.01551100e-10	2.64855764e+05	-2.99938700e-01	-9.84058800e-08	3.04797539e+06	-9.99578900e-02	8.14123500e-08	-1.22779763e+06
6.68506588e+01	2023-01-20T17:28:50.563812	3.69193100e-04	-6.82711300e-09	-5.40774849e+04	-2.99919600e-01	-1.03005600e-07	2.91168247e+06	-4.99180100e-02	9.58038300e-08	-5.21043992e+05
6.75793811e+01	2023-01-20T17:28:51.292857	5.12407300e-05	1.71928500e-08	2.98035113e+03	-2.99980500e-01	-1.14868900e-07	2.61150320e+06	8.70598300e-05	1.01075700e-07	8.61332942e+02
6.83136877e+01	2023-01-20T17:28:52.026904	-1.66307500e-04	7.54493100e-09	-2.20422824e+04	-2.99986800e-01	-1.44200700e-07	2.08034219e+06	5.00500200e-02	1.22219800e-07	4.09508279e+05
6.90482089e+01	2023-01-20T17:28:52.761950	1.85110200e-04	-7.11859600e-09	-2.60037513e+04	-2.99930600e-01	-2.22963700e-07	1.34519924e+06	1.00038100e-01	2.06855700e-07	4.83612973e+05
