Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

9.21946968e+01	2023-01-20T17:51:56.245064	1.01444700e-04	3.52896100e-05	2.87463364e+00	-6.99934600e-01	-3.46426400e-05	2.02044244e+04	6.19654300e-05	1.17659600e-07	5.26650014e+02
9.28615621e+01	2023-01-20T17:51:56.912106	7.63440100e-05	3.07750800e-05	2.48070874e+00	-6.99878700e-01	-3.47097300e-05	2.01637610e+04	5.00235900e-02	1.12261600e-06	4.45598406e+04
9.35377661e+01	2023-01-20T17:51:57.588148	1.18177900e-04	3.30351900e-05	3.57733375e+00	-6.99909500e-01	-3.47575700e-05	2.01368939e+04	1.00105700e-01	1.22922400e-06	8.14381268e+04
9.42209399e+01	2023-01-20T17:51:58.271192	8.47112000e-05	3.33111200e-05	2.54303068e+00	-6.99951400e-01	-3.48956800e-05	2.00583969e+04	1.50093000e-01	1.27675800e-06	1.17557908e+05
9.48773528e+01	2023-01-20T17:51:58.928234	6.79754600e-05	3.33747600e-05	2.03673255e+00	-6.99896500e-01	-3.47968200e-05	2.01138064e+04	2.00079800e-01	1.36172800e-06	1.46930811e+05
9.55329110e+01	2023-01-20T17:51:59.583275	9.30750000e-05	3.32613500e-05	2.79829291e+00	-6.99946700e-01	-3.47860300e-05	2.01214884e+04	2.50141300e-01	1.38336100e-06	1.80821420e+05
9.61738905e+01	2023-01-20T17:52:00.224316	7.63410700e-05	3.30957600e-05	2.30667221e+00	-6.99925200e-01	-3.48744700e-05	2.00698448e+04	3.00092600e-01	1.58178500e-06	1.89717692e+05
9.68350145e+01	2023-01-20T17:52:00.885358	1.01445600e-04	3.28196700e-05	3.09100000e+00	-6.99914300e-01	-3.49842200e-05	2.00065715e+04	3.50131000e-01	1.84458000e-06	1.89816110e+05
9.74861060e+01	2023-01-20T17:52:01.536399	1.01447400e-04	3.26057800e-05	3.11133179e+00	-6.99933500e-01	-3.49720300e-05	2.00140941e+04	4.00143900e-01	2.04865400e-06	1.95320391e+05
9.81455640e+01	2023-01-20T17:52:02.196440	7.63396100e-05	3.26244900e-05	2.33994800e+00	-6.99959800e-01	-3.51452800e-05	1.99161822e+04	4.50101900e-01	2.23908100e-06	2.01020821e+05
9.87832387e+01	2023-01-20T17:52:02.833481	5.96090000e-05	3.27172500e-05	1.82194408e+00	-6.99963400e-01	-3.53106100e-05	1.98230334e+04	5.00128900e-01	2.34073100e-06	2.13663552e+05
9.94391413e+01	2023-01-20T17:52:03.489523	7.63432700e-05	3.27124000e-05	2.33377160e+00	-6.99939300e-01	-3.55967200e-05	1.96630279e+04	5.50078800e-01	2.44836400e-06	2.24671985e+05
1.00095830e+02	2023-01-20T17:52:04.146566	6.79734300e-05	3.20874700e-05	2.11837923e+00	-6.99872400e-01	-3.46827200e-05	2.01792824e+04	6.00200600e-01	6.48766200e-06	9.25141600e+04
1.00907924e+02	2023-01-20T17:52:04.958616	1.09812800e-04	2.61804700e-06	4.19445487e+01	-6.99946700e-01	-6.53233900e-06	1.07151007e+05	6.50151800e-01	3.73648400e-06	1.74000959e+05
1.01691356e+02	2023-01-20T17:52:05.741666	7.63418000e-05	2.60572600e-06	2.92977082e+01	-6.99959800e-01	-7.41585000e-06	9.43869954e+04	7.00158800e-01	4.67785300e-06	1.49675246e+05
1.02210330e+02	2023-01-20T17:52:06.260699	5.12412900e-05	2.63880100e-06	1.94183987e+01	-6.99928800e-01	-9.93428400e-06	7.04558879e+04	7.50119800e-01	7.20884800e-06	1.04055433e+05
1.02725370e+02	2023-01-20T17:52:06.775732	9.30792300e-05	2.64031900e-06	3.52530244e+01	-6.99911100e-01	-1.54674600e-05	4.52505518e+04	8.00101900e-01	1.26987700e-05	6.30062518e+04
1.03241508e+02	2023-01-20T17:52:07.291765	5.12429800e-05	2.50725800e-06	2.04378568e+01	-6.99937200e-01	-2.54037000e-05	2.75525691e+04	8.50138200e-01	2.26464200e-05	3.75396288e+04
1.03752728e+02	2023-01-20T17:52:07.802796	1.18176900e-04	2.44171700e-06	4.83990978e+01	-6.99915700e-01	-4.07433200e-05	1.71786614e+04	9.00132100e-01	3.79737700e-05	2.37040489e+04
1.04267447e+02	2023-01-20T17:52:08.317830	5.12424200e-05	2.25907200e-06	2.26829512e+01	-6.99903700e-01	-6.02457800e-05	1.16174726e+04	9.50189900e-01	5.77345600e-05	1.64579049e+04
