Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

5.09894910e-01	2023-01-20T17:46:30.913967	9.30775400e-05	9.12623400e-06	1.01988991e+01	-6.99947600e-01	-1.37893900e-05	5.07598668e+04	4.52422500e-05	3.54155400e-06	1.27746887e+01
1.58207529e+00	2023-01-20T17:46:31.983983	3.45075800e-05	9.42873800e-06	3.65983019e+00	-6.99917900e-01	-1.30483600e-05	5.36402966e+04	5.00245900e-02	3.25869000e-06	1.53511350e+04
2.25354850e+00	2023-01-20T17:46:32.653993	9.30792300e-05	9.53526800e-06	9.76157461e+00	-6.99940400e-01	-1.28080800e-05	5.46483470e+04	1.00088300e-01	3.02422800e-06	3.30954875e+04
2.91260059e+00	2023-01-20T17:46:33.311036	7.63440100e-05	9.61931600e-06	7.93653208e+00	-6.99882300e-01	-1.27425700e-05	5.49247365e+04	1.50057600e-01	2.96743700e-06	5.05680828e+04
3.59742539e+00	2023-01-20T17:46:33.994106	5.12407300e-05	9.68275600e-06	5.29195717e+00	-6.99917900e-01	-1.26110300e-05	5.55004548e+04	2.00071400e-01	2.79222700e-06	7.16529852e+04
4.26979801e+00	2023-01-20T17:46:34.674117	6.79754600e-05	9.58466700e-06	7.09210450e+00	-6.99925200e-01	-1.25376900e-05	5.58256904e+04	2.50124500e-01	2.73502400e-06	9.14523968e+04
4.94128863e+00	2023-01-20T17:46:35.346316	6.79754600e-05	9.65829900e-06	7.03803641e+00	-6.99946700e-01	-1.25528300e-05	5.57600716e+04	3.00092600e-01	2.76562700e-06	1.08507980e+05
5.61803305e+00	2023-01-20T17:46:36.023364	6.79747800e-05	9.74351300e-06	6.97641395e+00	-6.99945600e-01	-1.26484600e-05	5.53384048e+04	3.50166800e-01	2.76474800e-06	1.26654147e+05
6.30058013e+00	2023-01-20T17:46:36.706411	5.12401700e-05	9.71041900e-06	5.27682379e+00	-6.99904800e-01	-1.26582900e-05	5.52922077e+04	4.00141200e-01	2.79628100e-06	1.43097636e+05
6.97245645e+00	2023-01-20T17:46:37.378458	8.47112000e-05	9.70258700e-06	8.73078489e+00	-6.99901200e-01	-1.27612300e-05	5.48459044e+04	4.50121700e-01	2.86723200e-06	1.56988238e+05
7.65247255e+00	2023-01-20T17:46:38.058506	9.30783900e-05	9.69291500e-06	9.60272426e+00	-6.99925800e-01	-1.27732600e-05	5.47961758e+04	5.00117200e-01	3.06113400e-06	1.63376448e+05
8.33183499e+00	2023-01-20T17:46:38.737553	1.01443800e-04	9.63513600e-06	1.05285281e+01	-6.99935700e-01	-1.29127800e-05	5.42048807e+04	5.50119700e-01	3.17810000e-06	1.73097039e+05
9.00822681e+00	2023-01-20T17:46:39.413601	5.96077600e-05	9.58790400e-06	6.21697506e+00	-6.99905900e-01	-1.30660200e-05	5.35668781e+04	6.00172100e-01	3.23189000e-06	1.85703133e+05
9.67561699e+00	2023-01-20T17:46:40.081647	8.47080500e-05	9.60310700e-06	8.82090036e+00	-6.99904800e-01	-1.31470900e-05	5.32364805e+04	6.50156600e-01	3.44640900e-06	1.88647546e+05
1.03480504e+01	2023-01-20T17:46:40.753694	9.30783900e-05	9.59550700e-06	9.70020552e+00	-6.99900100e-01	-1.37330400e-05	5.09646881e+04	7.00123200e-01	4.18170900e-06	1.67425136e+05
1.09143131e+01	2023-01-20T17:46:41.319735	5.12401700e-05	9.55827000e-06	5.36082053e+00	-6.99896500e-01	-1.54115200e-05	4.54138528e+04	7.50052800e-01	5.97198200e-06	1.25595288e+05
1.14414487e+01	2023-01-20T17:46:41.846771	7.63432700e-05	9.38535800e-06	8.13429493e+00	-6.99927200e-01	-1.89313000e-05	3.69719565e+04	8.00107300e-01	9.48693700e-06	8.43377900e+04
1.19933044e+01	2023-01-20T17:46:42.398810	6.79761400e-05	9.11602700e-06	7.45677256e+00	-6.99895400e-01	-2.53381900e-05	2.76221545e+04	8.50132600e-01	1.66031100e-05	5.12032143e+04
1.25195819e+01	2023-01-20T17:46:42.924846	1.01444700e-04	8.75391600e-06	1.15884937e+01	-6.99941900e-01	-3.62984100e-05	1.92829906e+04	9.00148800e-01	2.77059300e-05	3.24893913e+04
1.30554455e+01	2023-01-20T17:46:43.460884	7.63425300e-05	8.12785400e-06	9.39270440e+00	-6.99904800e-01	-4.99246200e-05	1.40192314e+04	9.50128500e-01	4.17380600e-05	2.27640791e+04
